variant,simulation_id,z_mm,core_solid_K,edge_solid_K,core_gas_K,edge_gas_K,core_Nu,edge_Nu
graetz_fd361_equal_open,E67,112.04545454545456,700.8171393495094,700.083761947204,698.5059937228857,697.7497103090666,3.6760242741517146,3.6762395363746263
graetz_fd361_equal_open,E67,117.59090909090911,701.6294419968615,700.9071027086454,700.0753199639637,699.3318669503117,3.67284553945711,3.673049627385493
graetz_fd361_equal_open,E67,123.13636363636364,701.8607806861573,701.1505053737391,701.1304931265777,700.3995419175708,3.669979842044981,3.670173906125006
graetz_fd361_equal_open,E67,128.6818181818182,701.3506650422945,700.6596932666483,701.6261447596322,700.9083547230948,3.6673891761738706,3.6675741739567536
graetz_fd361_equal_open,E67,134.22727272727275,699.7509442040068,699.1408750780643,701.4393060286063,700.7399922266608,3.6650458432373116,3.6652224016074886
graetz_fd361_equal_open,E72,0.9375,413.63649580079,410.9381360333063,296.422,296.422,12.712322157038377,12.722156983203405
graetz_fd361_equal_open,E72,2.8125,413.03724789594855,411.59464995530675,359.7041381318716,357.98249461822206,7.39606381600775,7.412891876361147
graetz_fd361_equal_open,E72,4.6875,416.02256391159676,415.0553116037507,378.9116896674608,377.2573437158858,6.019080865874789,6.029836830017265
graetz_fd361_equal_open,E72,6.5625,420.2953896642759,419.5209193023733,390.24651952040443,388.78586666466,5.375008925325723,5.382380811224303
graetz_fd361_equal_open,E72,8.4375,425.032659751037,424.3433125105469,398.6419903308975,397.3604933451242,5.000192659383414,5.0055915274193765
graetz_fd361_equal_open,E72,10.312499999999998,429.880576698282,429.2337893827356,405.6234143900166,404.4872007921163,4.754552658796662,4.758716009020284
graetz_fd361_equal_open,E72,12.1875,434.6758729271246,434.0539016489057,411.8132019401938,410.7910690519667,4.580989888790781,4.584330832114632
graetz_fd361_equal_open,E72,14.062499999999998,439.3423988026675,438.7371129452757,417.5032479152146,416.57025167388866,4.451810178146124,4.454575542962716
graetz_fd361_equal_open,E72,17.772727272727273,448.28050335826566,447.69934632767104,422.84219190815026,421.97913893576685,4.279560634281248,4.281688086786049
graetz_fd361_equal_open,E72,23.31818181818182,459.8711799957868,459.31744435107186,436.96006859173804,436.23278757763666,4.115189633488233,4.116668143587114
graetz_fd361_equal_open,E72,28.863636363636363,469.96206127111776,469.4316591510067,449.5068993220683,448.85552716689523,4.01337169616031,4.014494060804601
graetz_fd361_equal_open,E72,34.40909090909091,478.7699619362921,478.26056181072875,460.64060337232814,460.0378663507497,3.944476122766337,3.945375130069115
graetz_fd361_equal_open,E72,39.95454545454545,486.46874331518234,485.97868708563504,470.4827457768599,469.91542844156237,3.8949851715648185,3.8957313420724597
graetz_fd361_equal_open,E72,45.5,493.19851808300785,492.7264102140941,479.15429896135987,478.6154882373243,3.8578524874647315,3.85848770428287
graetz_fd361_equal_open,E72,51.04545454545455,499.07556126547007,498.6201148884227,486.7734729555337,486.2591307567882,3.8290502484789957,3.8296014767307076
graetz_fd361_equal_open,E72,56.59090909090909,504.19883025398,503.75881538470344,493.4514076613377,492.9588264173237,3.8061138544479047,3.8065995083276483
graetz_fd361_equal_open,E72,62.13636363636364,508.6539455750819,508.2281780826548,499.2899775496648,498.8170834804933,3.78745372751076,3.7878869454392423
graetz_fd361_equal_open,E72,67.68181818181819,512.5156627392176,512.1030080506124,504.3811931960002,503.9262361427098,3.7720006061570124,3.7723910815588813
graetz_fd361_equal_open,E72,73.22727272727273,515.8494601455384,515.44884058317,508.80741851235837,508.36883755081794,3.759010016799219,3.759365092410021
graetz_fd361_equal_open,E72,78.77272727272727,518.7125523415393,518.3229537690867,512.6419116319377,512.2182792143146,3.7479484945547354,3.7482738526598647
graetz_fd361_equal_open,E72,84.31818181818181,521.1544390506741,520.7749157430944,515.9494139455452,515.5394139147518,3.738424352300291,3.7387244693260495
graetz_fd361_equal_open,E72,89.86363636363637,523.2169593559112,522.8466377516078,518.786615871105,518.3890354024384,3.730143951651113,3.730422408203157
graetz_fd361_equal_open,E72,95.40909090909092,524.9336831045532,524.5717664703624,521.2023517823139,520.816079114909,3.722883198742918,3.7231428971836853
graetz_fd361_equal_open,E72,100.95454545454547,526.328288867617,525.9740668369534,523.2373386416452,522.8613644658426,3.7164684719555954,3.716711792726907
graetz_fd361_equal_open,E72,106.50000000000001,527.4112906772821,527.0641614295962,524.9231695710287,524.5565937735416,3.7107635985540077,3.7109925146374767
graetz_fd361_equal_open,E72,112.04545454545456,528.1739957298804,527.833517387545,526.2800781301432,525.922127639175,3.705660853921672,3.7058770157495586
graetz_fd361_equal_open,E72,117.59090909090911,528.5777531543786,528.2437680332099,527.3126455773215,526.9627161265582,3.701074760634946,3.7012795591063083
graetz_fd361_equal_open,E72,123.13636363636364,528.5350924452756,528.2081152158555,528.0020306512806,527.6597839938371,3.6969379756620944,3.6971325867719687
graetz_fd361_equal_open,E72,128.6818181818182,527.876226831412,527.5595945935876,528.2922634507499,527.957901422453,3.69319892385804,3.693384328062161
graetz_fd361_equal_open,E72,134.22727272727275,526.2826085424517,526.0016639070578,528.0660502904103,527.7416384563055,3.6898212002814246,3.689998092092323
graetz_fd361_equal_open,E77,0.9375,375.1600911256449,373.8213135322147,297.13699999999994,297.13699999999994,11.249248348122794,11.254513167159484
graetz_fd361_equal_open,E77,2.8125,375.41718969866326,374.6922138551342,341.35151998759903,340.4917526228612,6.741923847033852,6.749882130725805
graetz_fd361_equal_open,E77,4.6875,377.521183450651,377.03172984081857,354.7121687772564,353.89085396987076,5.593162891061199,5.598220833806258
graetz_fd361_equal_open,E77,6.5625,380.29372198264,379.9006698751458,362.44677822709747,361.73081578624016,5.060649830792516,5.0640997678229285
graetz_fd361_equal_open,E77,8.4375,383.3037356417568,382.953646331565,368.0473059755067,367.42728158016973,4.752409918700585,4.754929925157645
graetz_fd361_equal_open,E77,10.312499999999998,386.36285121292366,386.0344217258454,372.6139936073493,372.0700771289278,4.551106995161439,4.553050072919777
graetz_fd361_equal_open,E77,12.1875,389.38277687949625,389.06701865556295,376.6032187484416,376.1175014975294,4.409205919155632,4.4107683155098805
graetz_fd361_equal_open,E77,14.062499999999998,392.3215625508313,392.01429319688424,380.231897823838,379.79034958994424,4.303756011465518,4.305053874530243
graetz_fd361_equal_open,E77,17.772727272727273,397.94948022441474,397.6543896631512,383.6117110270588,383.2037866123339,4.162083223385817,4.163084688319865
graetz_fd361_equal_open,E77,23.31818181818182,405.26467765409654,404.98277950548186,392.39702743158966,392.05088360282303,4.028579922737716,4.029287456948136
graetz_fd361_equal_open,E77,28.863636363636363,411.6404074597044,411.3694089941599,400.19320803403684,399.87925092450274,3.945723159337474,3.946268343013497
graetz_fd361_equal_open,E77,34.40909090909091,417.20183302559906,416.9404701966652,407.09120330654486,406.79710901951177,3.889499396244847,3.889941453613679
graetz_fd361_equal_open,E77,39.95454545454545,422.0515467415831,421.7989604079996,413.1680865649823,412.8883504143261,3.848980447688567,3.84935097798409
graetz_fd361_equal_open,E77,45.5,426.27483544174106,426.030334357066,418.5015211550735,418.23343255774745,3.8184775268816598,3.818795498288117
graetz_fd361_equal_open,E77,51.04545454545455,429.9442312238413,429.70720105159836,423.1669702355198,422.9089869764444,3.794739760698196,3.795017534219932
graetz_fd361_equal_open,E77,56.59090909090909,433.12241751878526,432.89228746796874,427.2349571225356,426.98603688934725,3.775776862898887,3.776022975993026
graetz_fd361_equal_open,E77,62.13636363636364,435.8640289958345,435.64026140949784,430.7698304844235,430.52915576589686,3.7603037006440854,3.7605243050395543
graetz_fd361_equal_open,E77,67.68181818181819,438.21679477682574,437.9988834125228,433.8294718292251,433.59633825899954,3.7474544791024735,3.747654151789852
graetz_fd361_equal_open,E77,73.22727272727273,440.22226813006677,440.00973928701103,436.46543632296516,436.23920874905747,3.736625329615996,3.7368075628295947
graetz_fd361_equal_open,E77,78.77272727272727,441.9162470703407,441.7086613979114,438.72323317534796,438.50332933338575,3.727382738161935,3.7275502516882346
graetz_fd361_equal_open,E77,84.31818181818181,443.3289042378877,443.12585877325415,440.64258253081414,440.4284676723592,3.719407818289811,3.719562767059258
graetz_fd361_equal_open,E77,89.86363636363637,444.48458109426855,444.2857120187632,442.25754259100273,442.0487284851648,3.7124610946558323,3.712605211413243
graetz_fd361_equal_open,E77,95.40909090909092,445.4011388776933,445.20612626963185,443.5964116020494,443.3924577823855,3.7063595308506816,3.7064942268820418
graetz_fd361_equal_open,E77,100.95454545454547,446.0886798548059,445.8972568221663,444.6812890633395,444.48180639884646,3.7009611426508653,3.7010875804497285
graetz_fd361_equal_open,E77,106.50000000000001,446.54733978091065,446.35931043393174,445.52713196310526,445.3317901818018,3.696154472055787,3.6962736185962686
graetz_fd361_equal_open,E77,112.04545454545456,446.7636833929465,446.578958715348,446.1400592926745,445.9486019942965,3.691851281355521,3.6919639474460535
graetz_fd361_equal_open,E77,117.59090909090911,446.70497377894293,446.52364818256285,446.51452788896773,446.3268021822241,3.687981460437661,3.6880883294396143
graetz_fd361_equal_open,E77,123.13636363636364,446.3101545900995,446.1327192542643,446.62880061718914,446.44481828842595,3.6844895299540865,3.6845911770054434
graetz_fd361_equal_open,E77,128.6818181818182,445.475392086742,445.30382365215314,446.43780155853983,446.2578965517384,3.6813323812490566,3.6814292781940106
graetz_fd361_equal_open,E77,134.22727272727275,444.0272217461311,443.87441532625013,445.8617588720014,445.6873084124368,3.6784781084118294,3.678570564803713
graetz_fd361_equal_groove,E67,0.9375,486.45093486775676,499.4236999864385,296.33849999999995,296.33849999999995,14.623679263290063,9.560149523739122
graetz_fd361_equal_groove,E67,2.8125,490.6640227734367,501.01981344978674,395.0216480447485,444.4357132712482,8.226232387419067,5.529462868194961
graetz_fd361_equal_groove,E67,4.6875,499.40213024449764,507.05461239128016,427.0756243116956,474.02769614435385,6.551105069741932,4.774400181188464
graetz_fd361_equal_groove,E67,6.5625,508.9756262589452,514.7847394502191,447.3051974932129,489.68194959969156,5.7603912332806075,4.444644095285492
graetz_fd361_equal_groove,E67,8.4375,518.4937779637967,523.1226291927048,462.92216076162794,501.0619119683683,5.298415412485317,4.258796579540046
graetz_fd361_equal_groove,E67,10.312499999999998,527.7099123869015,531.5773216052262,476.1536270044974,510.83399485226664,4.9953046971662936,4.139150763459708
graetz_fd361_equal_groove,E67,12.1875,536.5565229443765,539.9205844644869,487.9365061998969,519.906461188242,4.781217239026258,4.055564430766254
graetz_fd361_equal_groove,E67,14.062499999999998,545.0209812042142,548.0489006838895,498.73666393717576,528.5990463622816,4.62207222054907,3.993862158866954
graetz_fd361_equal_groove,E67,17.772727272727273,561.076801454873,563.6862784943876,508.81074090466177,537.0162762600168,4.413277383321623,3.9127555576009736
graetz_fd361_equal_groove,E67,23.31818181818182,581.6219840485172,583.7687613874898,535.3307937457076,558.7025013326137,4.210909271767568,3.8361833352780166
graetz_fd361_equal_groove,E67,28.863636363636363,599.4674564390247,601.3044450561642,558.4525529584051,579.1189107640412,4.086561980143798,3.789122257308513
graetz_fd361_equal_groove,E67,34.40909090909091,615.0350205896679,616.614427802909,578.7982753148362,597.2418151209077,4.003001385592602,3.7576159450529594
graetz_fd361_equal_groove,E67,39.95454545454545,628.6231607660324,629.9659067705891,596.7259580630439,613.1175541667517,3.943340165472024,3.735193325481641
graetz_fd361_equal_groove,E67,45.5,640.4714103066327,641.592149630515,612.4978944339181,626.9672339896335,3.898823225560904,3.7184975655299595
graetz_fd361_equal_groove,E67,51.04545454545455,650.7825170754132,651.6960182451528,626.3364000882059,639.0230122393539,3.86446808238138,3.705627600808172
graetz_fd361_equal_groove,E67,56.59090909090909,659.7319658838079,660.4539896597419,638.4415229681557,649.4958326519824,3.8372372950536424,3.695431118482137
graetz_fd361_equal_groove,E67,62.13636363636364,667.4733450539343,668.0201629608971,648.9959426939186,658.5712234907533,3.8151784722237942,3.6871712078700036
graetz_fd361_equal_groove,E67,67.68181818181819,674.1418706480046,674.5296267552147,658.1661573775002,666.4113646961056,3.796982641618751,3.6803558101523635
graetz_fd361_equal_groove,E67,73.22727272727273,679.856873638968,680.1010892979697,666.102955151975,673.1581493387986,3.781741443444824,3.6746444883334366
graetz_fd361_equal_groove,E67,78.77272727272727,684.7235974899554,684.8388480211082,672.9419755021136,678.9359385631536,3.7688061255160683,3.6697946160922066
graetz_fd361_equal_groove,E67,84.31818181818181,688.8344452657475,688.8341663186982,678.8044444926026,683.8537477130445,3.7577018972527556,3.6656288785695423
graetz_fd361_equal_groove,E67,89.86363636363637,692.26967364097,692.1660437834396,683.7979593968183,688.0068413531976,3.748073921031856,3.6620148796607426
graetz_fd361_equal_groove,E67,95.40909090909092,695.0973912679177,694.9012396954064,688.0171414461846,691.4777119058302,3.7396521583398235,3.6588519245705626
graetz_fd361_equal_groove,E67,100.95454545454547,697.3725324045464,697.0932205183941,691.5439351403146,694.3363192871781,3.7322278686715116,3.656062216884018
graetz_fd361_equal_groove,E67,106.50000000000001,699.1341816154234,698.7793984136997,694.4472490475905,696.6392979285608,3.725637551162423,3.6535848671842817
graetz_fd361_equal_groove,E67,112.04545454545456,700.400122260401,699.9755142880663,696.7814604115301,698.427556892303,3.719751796940443,3.6513717568748643
graetz_fd361_equal_groove,E67,117.59090909090911,701.156584303923,700.6651345187513,698.5829796297894,699.721225140477,3.7144675053209415,3.649384680313665
graetz_fd361_equal_groove,E67,123.13636363636364,701.3393814603744,700.780759598284,699.8634722051411,700.510081453871,3.7097025307952265,3.6475934265522842
graetz_fd361_equal_groove,E67,128.6818181818182,700.7973085714754,700.1714061175421,700.5971699298196,700.7362585860619,3.705392257618021,3.645974628009781
graetz_fd361_equal_groove,E67,134.22727272727275,699.1975638322047,698.5607747433883,700.6965355517697,700.2644585304438,3.701488048090856,3.644511320919513
graetz_fd361_equal_groove,E72,0.9375,411.7681536992844,420.0161597450791,296.422,296.422,16.11629180703175,9.91413384754762
graetz_fd361_equal_groove,E72,2.8125,412.7197540203005,419.61146826594666,345.4515519605214,378.1537055252517,9.552839386419672,5.906756582789109
graetz_fd361_equal_groove,E72,4.6875,416.95410396720604,422.2254207871202,364.1706581843501,397.66571147736136,7.550534737154811,5.02695795494484
graetz_fd361_equal_groove,E72,6.5625,422.0005160566472,426.10731302878156,376.2222492313786,407.9491351710791,6.556567408179122,4.634233599573359
graetz_fd361_equal_groove,E72,8.4375,427.18091042439323,430.5169418975918,385.51513102981255,415.12830547671496,5.959128583856842,4.410918491521159
graetz_fd361_equal_groove,E72,10.312499999999998,432.2734337529035,435.09843793123076,393.3402138757169,421.0180629322864,5.559625954963198,4.266479853850671
graetz_fd361_equal_groove,E72,12.1875,437.1968777456393,439.67476464480734,400.26161467035456,426.30106673082145,5.273482954890836,4.165250247053518
graetz_fd361_equal_groove,E72,14.062499999999998,441.9196721555881,444.1583455549367,406.56757285412004,431.25552866902865,5.058425077313231,4.090315822122072
graetz_fd361_equal_groove,E72,17.772727272727273,450.86490702775103,452.791249205711,412.4204283855977,435.9959301775054,4.769924056738204,3.9905136605984786
graetz_fd361_equal_groove,E72,23.31818181818182,462.36232276446907,463.9731657113115,427.84073645495255,448.3990857067554,4.489742303354575,3.896621217743639
graetz_fd361_equal_groove,E72,28.863636363636363,472.29811041546407,473.6971926296365,441.24343606031925,459.86872652919055,4.314821718693493,3.8385994123065577
graetz_fd361_equal_groove,E72,34.40909090909091,480.91823545663846,482.1472596347622,453.0728142780731,470.053351569558,4.195757804545523,3.799464343849084
graetz_fd361_equal_groove,E72,39.95454545454545,488.4116049966147,489.48855817272425,463.5551230380332,478.9712233787913,4.109836012661866,3.77142489583469
graetz_fd361_equal_groove,E72,45.5,494.92928866512716,495.86491006283535,472.8407266304433,486.7392695166145,4.045144228359038,3.750424555149653
graetz_fd361_equal_groove,E72,51.04545454545455,500.595982641568,501.39941337183683,481.04972429885305,493.4911448285162,3.994834778117744,3.734152772762388
graetz_fd361_equal_groove,E72,56.59090909090909,505.5165764416363,506.1969808361885,488.28765674139476,499.3521477526677,3.9546949171861105,3.7212015026433884
graetz_fd361_equal_groove,E72,62.13636363636364,509.7803929712894,510.3471873778692,494.6507315501825,504.43286587613886,3.921993937848774,3.710666080085049
graetz_fd361_equal_groove,E72,67.68181818181819,513.464120458375,513.926782545256,500.22736881175575,508.8289638099136,3.8948867664567337,3.701939959138078
graetz_fd361_equal_groove,E72,73.22727272727273,516.633872060083,517.0016770668474,505.09856997790894,512.6227366706865,3.8720838299560967,3.6946019562185346
graetz_fd361_equal_groove,E72,78.77272727272727,519.3465844531532,519.6283765182052,509.33799859659223,515.8848989307407,3.8526580813658478,3.6883508938527756
graetz_fd361_equal_groove,E72,84.31818181818181,521.6508434792819,521.8548599878184,513.0120347977796,518.6760900843509,3.835927039257261,3.6829659900838605
graetz_fd361_equal_groove,E72,89.86363636363637,523.5871213610687,523.7208549002585,516.1798190700196,521.0479198284054,3.8213779427533803,3.6782819325569727
graetz_fd361_equal_groove,E72,95.40909090909092,525.1872912072668,525.2573606651372,518.8931954674271,523.04345362652,3.808618752416569,3.6741726879544125
graetz_fd361_equal_groove,E72,100.95454545454547,526.4731201749807,526.4851142550134,521.1963977059186,524.6969967173853,3.7973452221340667,3.670540705628908
graetz_fd361_equal_groove,E72,106.50000000000001,527.4531907450173,527.4114364136422,523.1252424442205,526.0329094365203,3.787318302934227,3.6673095719360775
graetz_fd361_equal_groove,E72,112.04545454545456,528.117292983797,528.0244849855957,524.705465698948,527.0629678685623,3.7783484135246908,3.6644189560962555
graetz_fd361_equal_groove,E72,117.59090909090911,528.4266531349153,528.2832683913662,525.9496193214314,527.7814240682627,3.7702844535579993,3.661821151263397
graetz_fd361_equal_groove,E72,123.13636363636364,528.2971501235783,528.1007000584552,526.8515719879921,528.1563337550195,3.7630062732188847,3.659478807079832
graetz_fd361_equal_groove,E72,128.6818181818182,527.5696665042791,527.3156562626733,527.3770074190533,528.114790526713,3.75641988980573,3.6573636561612646
graetz_fd361_equal_groove,E72,134.22727272727275,525.9463798921142,525.6534353420783,527.4468733544668,527.5185406993002,3.750455271288562,3.6554561943703057
graetz_fd361_equal_groove,E77,0.9375,374.3448582002147,378.25875223766195,297.13699999999994,297.13699999999994,14.14521968103462,9.011959170201278
graetz_fd361_equal_groove,E77,2.8125,375.4077510924476,378.58927044976843,332.65128705090217,351.7638396373069,8.436370070934698,5.613191913299241
graetz_fd361_equal_groove,E77,4.6875,378.1189963237488,380.4973403960729,345.76330531971223,365.15257645427226,6.771314977862701,4.848003865425491
graetz_fd361_equal_groove,E77,6.5625,381.24633517362247,383.0563282372316,354.0326016829253,372.06244871942016,5.961052969708197,4.50608157178537
graetz_fd361_equal_groove,E77,8.4375,384.4436918008842,385.8779363249876,360.2904665653369,376.7686904176231,5.479608932976849,4.311693509838767
graetz_fd361_equal_groove,E77,10.312499999999998,387.59253112784506,388.7766211509655,365.475674869797,380.55668932791133,5.160060493204643,4.186022590841711
graetz_fd361_equal_groove,E77,12.1875,390.64669551676286,391.65999170631875,370.0016225588948,383.9136501131829,4.932349083454226,4.097983878478911
graetz_fd361_equal_groove,E77,14.062499999999998,393.58684178652896,394.481905581088,374.0811460315945,387.03993755938666,4.761820647549914,4.032830620141482
graetz_fd361_equal_groove,E77,17.772727272727273,399.1716417683341,399.91165821272733,377.8350137855911,390.0194342744719,4.531572411609116,3.9454082729049897
graetz_fd361_equal_groove,E77,23.31818181818182,406.3949709336074,406.9814082214833,387.5600822409685,397.69603155467365,4.311624769500571,3.8638891626560863
graetz_fd361_equal_groove,E77,28.863636363636363,412.6657222451819,413.15431602156013,395.9204657003648,404.8786642279056,4.174328228873851,3.8133762233071558
graetz_fd361_equal_groove,E77,34.40909090909091,418.11831397540016,418.53174749880725,403.2397499800262,411.2754955839027,4.08074208924677,3.7791874173803652
graetz_fd361_equal_groove,E77,39.95454545454545,422.8589163284311,423.20739748163373,409.68130837262294,416.8862534564696,4.01305472550151,3.7546014593905617
graetz_fd361_equal_groove,E77,45.5,426.9754718704067,427.2651630123596,415.3510996759791,421.7778647672909,3.9619559586096793,3.7361219548658977
graetz_fd361_equal_groove,E77,51.04545454545455,430.5426536872219,430.77848563496974,420.3315484499999,426.02830786059275,3.9221041417960802,3.7217562148778547
graetz_fd361_equal_groove,E77,56.59090909090909,433.62458662718444,433.81110541100696,424.6934717760418,429.7114029147869,3.8902160466747198,3.710287923223563
graetz_fd361_equal_groove,E77,62.13636363636364,436.2766471459067,436.4182059188364,428.5002456925218,432.89309607525786,3.864163795120371,3.7009338841561017
graetz_fd361_equal_groove,E77,67.68181818181819,438.54673502605027,438.6474850603138,431.8092138933546,435.6311429803816,3.842509019172413,3.693167713575194
graetz_fd361_equal_groove,E77,73.22727272727273,440.4761554501965,440.5399901039373,434.67216286114706,437.9757132579019,3.8242455526947277,3.6866229930294288
graetz_fd361_equal_groove,E77,78.77272727272727,442.100168514998,442.13066708282594,437.13550415761875,439.9701105425754,3.8086492619869534,3.6810370906458663
graetz_fd361_equal_groove,E77,84.31818181818181,443.4482159777231,443.44859604523003,439.24035451925846,441.6513365830196,3.795186351211526,3.6762170667033667
graetz_fd361_equal_groove,E77,89.86363636363637,444.5437898973714,444.5168634030607,441.0225316193398,443.05039394654267,3.783455223217383,3.672018182995101
graetz_fd361_equal_groove,E77,95.40909090909092,445.4038545451023,445.35197799290984,442.5124121234469,444.192255904621,3.7731484304887255,3.668329917079419
graetz_fd361_equal_groove,E77,100.95454545454547,446.03766288402295,445.9626698697687,443.73455817599233,445.09541072453885,3.7640271048622087,3.665066614924843
graetz_fd361_equal_groove,E77,106.50000000000001,446.44471035865604,446.34781257444155,444.70697781969966,445.7708331763866,3.755903398367985,3.662161109706437
graetz_fd361_equal_groove,E77,112.04545454545456,446.61142412577385,446.49306554004335,445.43982735225035,446.22014952226175,3.7486282313606316,3.6595603020339116
graetz_fd361_equal_groove,E77,117.59090909090911,446.50596469291895,446.36562102049356,445.93327556616714,446.43263332174416,3.7420826751484357,3.6572220861773577
graetz_fd361_equal_groove,E77,123.13636363636364,446.0701278680733,445.9061429469133,446.17411334804444,446.3804799058673,3.736171925999804,3.6551132448595265
graetz_fd361_equal_groove,E77,128.6818181818182,445.2061511678455,445.01678917337426,446.13046288976136,446.01154340465376,3.730821238309711,3.6532080895385715
graetz_fd361_equal_groove,E77,134.22727272727275,443.74826436569396,443.54707114744224,445.7433402808617,445.2385290815858,3.7259735256854762,3.6514877215623054
