variant,simulation_id,irradiance_kW_m2,mean_flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_T12_minus_T8_K,observed_T12_minus_T8_K,model_T12_minus_T9_K,observed_T12_minus_T9_K,model_T11_minus_T10_K,observed_T11_minus_T10_K,model_dp1_mbar,observed_dp1_mbar,mean_Nu_5mm,mean_Nu_58mm,mean_Nu_107mm,core_mass_flux_kg_m2s,edge_mass_flux_kg_m2s,core_to_edge_mass_flux_ratio,max_groove_dp_Pa,pressure_equalization_error,nz
graetz_capuano366_prescribed,E75,304.0,6.944410852713178,600.5369872413976,1008.725,791.9079241385505,979.689,817.8133075141081,788.678,792.9870447106346,954.178,818.8334580899301,757.393,809.8263655433244,681.066,350.9343654150177,336.517,191.3709368971529,-29.036000000000058,-1.0791205720840935,25.510999999999967,-1.0201505758219582,31.284999999999968,0.973574287629421,0.651,4.305793447505203,3.6946428161551723,3.6897745855045434,0.6419970383355312,0.6023629123288171,1.0657977528089888,0.0,0.05200840897586646,30
graetz_capuano366_prescribed,E76,304.0,4.526673611111114,758.6089005929944,1067.693,975.2616475309034,970.472,973.3992569449315,751.1579999999999,977.0265144422876,947.353,974.9589691546005,726.308,956.1371863388862,647.019,381.4575053587346,338.123,216.652746937909,-97.221,-1.7648669113842743,23.119000000000028,-1.5597122096689873,24.84999999999991,0.8227182516516455,0.174,4.028661378972999,3.679382588907381,3.683198573916284,0.4197068352304445,0.39379594686165925,1.065797752808989,0.0,0.052615338852982196,30
graetz_capuano366_prescribed,E77,256.0,13.84748387096774,378.0078145091102,565.544,433.5501480432868,623.3499999999999,446.3510261913829,574.299,433.75235622967585,602.429,446.53303428104556,543.727,444.6373398612152,525.356,307.0666481810641,308.37,55.542333534176635,57.805999999999926,-0.20220818638904348,20.920999999999935,-0.18200808966264503,30.572000000000003,0.5777002208985601,0.978,5.509114384044494,3.8049937967639336,3.743795069854486,1.280665271632883,1.2016025256739329,1.0657977528089888,0.0,0.05079822877047553,30
graetz_capuano366_prescribed,E78,256.0,10.009137614678897,409.00203621975334,631.689,482.0406273603129,685.819,496.7725594921657,612.092,482.31236494714915,663.635,497.0232810422913,583.704,493.18142359386434,554.4549999999999,313.8281674606013,312.95899999999995,73.03859114055956,54.129999999999995,-0.2717375868362524,22.18399999999997,-0.2507215501255473,28.388000000000034,0.41405438549155515,0.637,4.942994208943121,3.752660561690642,3.716786947202794,0.9257776678403195,0.8686241506893443,1.0657977528089886,0.0,0.051070752609493474,30
graetz_capuano366_prescribed,E79,256.0,8.033490566037736,435.2275421858416,676.213,521.0846285940235,716.108,535.787981610316,622.325,521.4226082455102,694.063,536.102371864627,595.766,530.2557343051704,560.0329999999999,317.5254182544349,314.96,85.85708640818183,39.89499999999998,-0.3379796514867621,22.04499999999996,-0.3143902543109789,26.559000000000083,0.32390077486539026,0.403,4.647405145589088,3.727528111616693,3.7042776265505934,0.7434331251933847,0.6975367730266006,1.065797752808989,0.0,0.05127219899344783,30
graetz_capuano366_prescribed,E80,256.0,6.605050847457628,465.7313005743317,710.3340000000001,562.3762391167404,735.351,575.5008638994632,626.4849999999999,562.7926522955759,713.233,575.8875683591722,601.77,567.742039795429,561.2539999999999,321.2429018442248,316.11899999999997,96.64493854240868,25.01699999999994,-0.41641317883545526,22.118000000000052,-0.38670445970899436,24.714999999999918,0.25802899031253457,0.238,4.43234766824209,3.7104560796315105,3.6959969494561014,0.6106507908926757,0.5729518468989642,1.0657977528089886,0.0,0.051464864926002454,30
graetz_capuano366_prescribed,E81,256.0,4.527140495867768,544.89667252876,760.0609999999999,658.0445461519051,749.902,661.834864976995,618.9749999999999,658.6717041560463,728.5039999999999,662.3998632006902,597.766,648.5434290216165,550.499,332.71396331656797,319.315,113.14787362314519,-10.158999999999878,-0.6271580041411653,21.39800000000014,-0.56499822369517,21.208999999999946,0.1536571041370124,-0.023,4.135286549276026,3.6889066136884274,3.6862242846606508,0.4179499659047387,0.39214753906470584,1.065797752808989,0.0,0.05182482671529172,30
graetz_fd361_equal_open,E67,456.0,15.2805125,499.8442815870518,931.6279999999999,660.3214127356974,991.103,698.8671952132731,878.055,661.1997761740715,966.6659999999999,699.6107314678018,824.995,699.926143072759,763.414,330.64028091100147,326.43699999999995,160.47713114864564,59.47500000000002,-0.8783634383740946,24.437000000000012,-0.7435362545286353,53.059999999999945,1.9834503101747223,2.712,5.45278553230508,3.7468737480990213,3.679658613480533,1.3585892704612974,1.3610052504601906,0.9982248562244148,0.0,6.685761222832316e-6,30
graetz_fd361_equal_open,E68,456.0,12.499871559633025,543.9376585864032,1012.649,734.9359697519697,1047.717,777.0548533703658,898.751,736.0134640646461,1020.928,778.0026180162541,850.0989999999999,777.1337918269709,773.207,343.424620334732,338.52,190.9983111655664,35.0680000000001,-1.0774943126764356,26.7890000000001,-0.9477646458883555,48.652000000000044,1.9133134383221901,2.004,5.0569108884118865,3.714419754780308,3.663219025599583,1.109813528427551,1.1118945807333624,0.9981283726516241,0.0,6.888208500808145e-6,30
graetz_fd361_equal_open,E69,456.0,10.499733944954128,587.1943110252571,1058.429,806.8675432635591,1070.73,849.8538728087896,896.755,808.1662270726956,1044.378,851.0235151799043,852.837,848.1898746553659,769.76,353.768957848572,344.308,219.67323223830203,12.30099999999993,-1.2986838091364916,26.35200000000009,-1.169642371114719,43.918000000000006,1.8543772189985521,1.542,4.779311657996556,3.6928600785713632,3.6523595809370932,0.93343972124164,0.9352977900545988,0.9980133933462514,0.0,7.187169631927924e-6,30
graetz_fd361_equal_open,E70,456.0,9.107139705882352,632.9493824992047,1152.474,875.2341527390788,1120.277,916.0517393885177,912.173,876.7650248687978,1093.725,917.4454130358984,871.483,912.0928865777945,779.518,366.0781425865755,352.421,242.2847702398741,-32.19699999999989,-1.5308721297190004,26.552000000000135,-1.3936736473806377,40.690000000000055,1.818196656240675,1.314,4.58008643945964,3.678290260731804,3.645069239614975,0.8085972975115534,0.8103027564521591,0.997895281822719,0.0,7.5124364663120675e-6,30
graetz_fd361_equal_open,E71,456.0,7.126846153846151,727.3959080061618,1203.298,1003.6386313661068,1120.348,1031.8889320269097,882.823,1005.676108311861,1095.306,1033.7312152997804,847.476,1022.1213251063512,753.56,391.0478470895876,356.00399999999996,276.242723359945,-82.95000000000005,-2.037476945754179,25.041999999999916,-1.8422832728706453,35.34699999999998,1.7470594328806062,0.825,4.31121105466717,3.6593643392877055,3.6356467596387434,0.6344389514840408,0.6359322565143949,0.9976517859959817,0.0,8.232595398696605e-6,30
graetz_fd361_equal_open,E72,304.0,18.707575757575754,415.7995795535211,737.656,504.8944731194288,797.899,527.1335295897392,733.977,505.3308677536043,771.112,527.4800591656311,684.1869999999999,526.917858753767,652.9549999999999,313.1177114447864,309.928,89.09489356590774,60.24300000000005,-0.4363946341754854,26.787000000000035,-0.34652957589196376,49.79000000000008,1.390077706458925,2.485,6.023907611386319,3.806320333432539,3.710859494501822,1.6274789648414305,1.6295043481924825,0.9987570555713469,0.0,4.6820468905570765e-6,30
graetz_fd361_equal_open,E73,304.0,13.170870967741934,458.4909563508485,837.694,579.3296451039666,894.482,607.2810486328893,791.76,579.9041719933925,867.5509999999999,607.7695212887221,747.4,606.0680418938205,694.626,323.39170404475044,325.12,120.83868875311816,56.78800000000001,-0.574526889425897,26.93100000000004,-0.48847265583276567,44.360000000000014,1.2002673055646276,1.827,5.301717800895369,3.7387649597291963,3.6759394583905283,1.1709719615543288,1.1725248468274454,0.9986756056578944,0.0,4.8630684191481655e-6,30
graetz_fd361_equal_open,E74,304.0,9.023245901639344,530.0925121457519,948.538,693.3051472090817,962.509,723.7444334245783,804.0,694.1483037246435,935.491,724.5000536169008,767.8009999999999,719.4869830605708,697.672,337.4465166989187,333.964,163.2126350633298,13.971000000000004,-0.8431565155617591,27.01800000000003,-0.7556201923224535,36.19900000000007,1.0486425910594668,1.071,4.687060996239603,3.6882828149424016,3.650220238341329,0.8009938916612614,0.8022048143537585,0.9984905068246536,0.0,5.3829558343448115e-6,30
graetz_fd361_equal_open,E75,304.0,6.944410852713178,600.4836646871627,1008.725,792.6269196028531,979.689,818.4541312996416,788.678,793.7563003072108,954.178,819.4754325317982,757.393,810.4418812386575,681.066,351.03435892170285,336.517,192.14325491569048,-29.036000000000058,-1.1293807043576862,25.510999999999967,-1.0213012321565884,31.284999999999968,0.9700040131712804,0.651,4.380181223999616,3.665362906848543,3.638661640916778,0.6167550150192104,0.6178031351658227,0.998303472276276,0.0,5.946441806378558e-6,30
graetz_fd361_equal_open,E76,304.0,4.526673611111114,759.7145646526122,1067.693,976.3305662866363,970.472,974.2645430588381,751.1579999999999,978.1257379654392,947.353,975.8150644933669,726.308,956.9455697217044,647.019,381.6610780983763,338.123,216.6160016340241,-97.221,-1.7951716788028307,23.119000000000028,-1.5505214345288323,24.84999999999991,0.8196076149384637,0.174,4.046385275330094,3.6418405216874072,3.626851520473803,0.40310928864425827,0.40394996999373833,0.9979188478476849,0.0,7.173070072766064e-6,30
graetz_fd361_equal_open,E77,256.0,13.84748387096774,377.5098865132064,565.544,433.590543141636,623.3499999999999,446.3791147871742,574.299,433.81905650065846,602.429,446.5668461721597,543.727,444.6641597935819,525.356,307.0684702165808,308.37,56.08065662842955,57.805999999999926,-0.22851335902248593,20.920999999999935,-0.18773138498551134,30.572000000000003,0.5728152137530131,0.978,5.595407967552335,3.775879734899047,3.6962035486185405,1.2310510523180085,1.2319582004363132,0.9992636534924777,0.0,5.749031504199869e-6,30
graetz_fd361_equal_open,E78,256.0,10.009137614678897,408.5727774270928,631.689,482.1083054494859,685.819,496.8265656648815,612.092,482.4037398472519,663.635,497.08055080960986,583.704,493.2364922668607,554.4549999999999,313.8332347684356,312.95899999999995,73.53552802239312,54.129999999999995,-0.2954343977660301,22.18399999999997,-0.25398514472834677,28.388000000000034,0.41009847555021506,0.637,5.016002233532176,3.721322617285008,3.6677257419062803,0.8898732747975292,0.8905934572993209,0.9991913453934687,0.0,6.284818321560312e-6,30
graetz_fd361_equal_open,E79,256.0,8.033490566037736,434.9022809147244,676.213,521.1928256890199,716.108,535.8806082788941,622.325,521.5524774618676,694.063,536.1962935557253,595.766,530.3485080934801,560.0329999999999,317.53466816306087,314.96,86.29054477429548,39.89499999999998,-0.3596517728477693,22.04499999999996,-0.31568527683123193,26.559000000000083,0.3205174707083417,0.403,4.708234942820394,3.694667780608147,3.6539499035502656,0.7145695386040719,0.7151987602590705,0.9991202142817325,0.0,6.810323880834881e-6,30
graetz_fd361_equal_open,E80,256.0,6.605050847457628,465.5530231558548,710.3340000000001,562.5432852352012,735.351,575.6499714472869,626.4849999999999,562.9791495152012,713.233,576.0360853943655,601.77,567.8886221143314,561.2539999999999,321.2590997862131,316.11899999999997,96.9902620793464,25.01699999999994,-0.4358642800000325,22.118000000000052,-0.38611394707857016,24.714999999999918,0.25510392250661484,0.238,4.478364100293894,3.6759688545698324,3.6443503001869644,0.5869132722612814,0.587477681894715,0.999039266254995,0.0,7.405314183278047e-6,30
graetz_fd361_equal_open,E81,256.0,4.527140495867768,545.127419376909,760.0609999999999,658.4159981288602,749.902,662.1632668609595,618.9749999999999,659.0574182550922,728.5039999999999,662.7240519927889,597.766,648.8571416257214,550.499,332.755818113352,319.315,113.28857875195126,-10.158999999999878,-0.6414201262319921,21.39800000000014,-0.5607851318293342,21.208999999999946,0.1515231796697325,-0.023,4.148434528289437,3.6505886028183,3.6313832546686426,0.4016549921669441,0.4021196249389399,0.9988445409197169,0.0,8.845338311705001e-6,30
graetz_fd361_equal_groove,E67,456.0,15.2805125,508.34296690110335,931.6279999999999,662.3765418920027,991.103,698.8872449269622,878.055,661.6990376401516,966.6659999999999,699.2483238047246,824.995,699.4873697591847,763.414,330.85410430098864,326.43699999999995,154.03357499089935,59.47500000000002,0.6775042518511327,24.437000000000012,-0.3610788777623384,53.059999999999945,1.5882328405306203,2.712,5.838056210011753,3.780563282599515,3.69685827544014,2.2646035651739758,0.8478468130594129,2.671005575880231,131.20688836774536,5.278578950169151e-6,30
graetz_fd361_equal_groove,E68,456.0,12.499871559633025,550.9844574102565,1012.649,736.133680604853,1047.717,776.7954702517029,898.751,735.9014423359528,1020.928,777.4806681928993,850.0989999999999,776.7159993175667,773.207,343.57209691262716,338.52,185.14922319459652,35.0680000000001,0.23223826890023247,26.7890000000001,-0.6851979411964066,48.652000000000044,1.4329541187023793,2.004,5.339877888107923,3.7370081870636676,3.6747548279860873,1.7572652318070512,0.7445853949809781,2.3600586899128526,112.35438707913771,8.607970652174304e-6,30
graetz_fd361_equal_groove,E69,456.0,10.499733944954128,592.9565582852173,1058.429,807.4842036589598,1070.73,849.4379370702718,896.755,807.6924209406902,1044.378,850.4480909881105,852.837,847.8021294779597,769.76,353.85360031000545,344.308,214.52764537374253,12.30099999999993,-0.20821728173041265,26.35200000000009,-1.010153917838693,43.918000000000006,1.3065866424536294,1.542,4.98993516573716,3.708696544452456,3.6604669749425676,1.4131798364794381,0.662717593952966,2.132401266201684,97.16032326429213,3.7999687682209823e-6,30
graetz_fd361_equal_groove,E70,456.0,9.107139705882352,637.6567532882144,1152.474,875.4719688794573,1120.277,915.5601507152111,912.173,876.1068077818587,1093.725,916.8766391797296,871.483,911.7375842574081,779.518,366.11734011168994,352.421,237.81521559124292,-32.19699999999989,-0.6348389024013841,26.552000000000135,-1.3164884645185566,40.690000000000055,1.2147999705602528,1.314,4.739899412515041,3.6899295528183247,3.651053840123901,1.1785848675990422,0.5997879870239619,1.9650024560294455,85.59648325475028,5.299021879137047e-6,30
graetz_fd361_equal_groove,E71,456.0,7.126846153846151,730.4900004874398,1203.298,1003.4515509540834,1120.348,1031.396585190962,882.823,1004.9190309385227,1095.306,1033.2780057677012,847.476,1021.8547506892471,753.56,391.01650880395243,356.00399999999996,272.96155046664353,-82.95000000000005,-1.4674799844393647,25.041999999999916,-1.881420576739174,35.34699999999998,1.0631559380674698,0.825,4.406832439517963,3.6661550377141987,3.6391785006329824,0.868273927932638,0.5025430938088661,1.7277601436164032,67.36569769094724,8.497425474363314e-6,30
graetz_fd361_equal_groove,E72,304.0,18.707575757575754,422.8724028273971,737.656,507.25154151481235,797.899,527.4667112848839,733.977,506.600005231958,771.112,527.513068815727,684.1869999999999,526.6163486568112,652.9549999999999,313.31371282246334,309.928,84.37913868741526,60.24300000000005,0.6515362828543516,26.787000000000035,-0.04635753084312455,49.79000000000008,1.2004959574408298,2.485,6.539516752724715,3.8613173019951796,3.739353335641757,2.879328241951089,0.9214357265183778,3.124828090647798,116.70010333640386,2.5091687464723703e-6,30
graetz_fd361_equal_groove,E73,304.0,13.170870967741934,464.07801662788825,837.694,580.5327906471566,894.482,607.1966234427516,791.76,580.2399455654316,867.5509999999999,607.4935653731342,747.4,605.7881721461595,694.626,323.50961477345015,325.12,116.45477401926837,56.78800000000001,0.2928450817249768,26.93100000000004,-0.2969419303825589,44.360000000000014,0.9253752446680472,1.827,5.644027463778275,3.769143705886119,3.6915585960690236,1.9199881213073657,0.7479699315606716,2.566932225873342,88.44706822836284,5.840202264500343e-6,30
graetz_fd361_equal_groove,E74,304.0,9.023245901639344,533.7112485960832,948.538,693.6312273248726,962.509,723.4363407579569,804.0,693.8755848399121,935.491,724.123688791002,767.8009999999999,719.2515372412515,697.672,337.4862710642539,333.964,159.91997872878937,13.971000000000004,-0.24435751503949632,27.01800000000003,-0.6873480330450548,36.19900000000007,0.6863445482143462,1.071,4.872765563973841,3.7025781030383955,3.657580000312355,1.1945516469066932,0.5784514104863347,2.0650855460830675,62.83234935464768,4.233262574081142e-6,30
graetz_fd361_equal_groove,E75,304.0,6.944410852713178,602.8488224320079,1008.725,792.6078203953675,979.689,818.1202470783894,788.678,793.323326698391,954.178,819.1458946908609,757.393,810.2496511323254,681.066,351.0332110743317,336.517,189.75899796335966,-29.036000000000058,-0.7155063030235169,25.510999999999967,-1.0256476124715164,31.284999999999968,0.555744047034824,0.651,4.491460671217018,3.6735268794805966,3.6428950568063114,0.8607504893151111,0.47873621249068427,1.7979640287434084,48.49624240874388,7.326759159620686e-6,30
graetz_fd361_equal_groove,E76,304.0,4.526673611111114,760.674381885084,1067.693,976.1283127570716,970.472,974.0374876064247,751.1579999999999,977.77536876176,947.353,975.6577798558666,726.308,956.8564711039701,647.019,381.62645721169326,338.123,215.4539308719876,-97.221,-1.647056004688352,23.119000000000028,-1.6202922494418317,24.84999999999991,0.3594243736462953,0.174,4.0890872296264975,3.64497401762232,3.6285121759382712,0.5092362840500845,0.34318704417602075,1.4838447216815591,29.442101599128947,4.92790860823366e-6,30
graetz_fd361_equal_groove,E77,256.0,13.84748387096774,380.92383836959937,565.544,434.4735653761112,623.3499999999999,446.36090915330726,574.299,434.2984708573516,602.429,446.4597419278224,543.727,444.5113220274628,525.356,307.13490744726863,308.37,53.54972700651183,57.805999999999926,0.17509451875957893,20.920999999999935,-0.09883277451513095,30.572000000000003,0.4561796626964668,0.978,6.002776606989711,3.818396135395157,3.718495332001768,2.095948154626268,0.7420644620696178,2.8244825911493843,63.86752773020492,3.3573352635683097e-6,30
graetz_fd361_equal_groove,E78,256.0,10.009137614678897,411.12538309726017,631.689,482.4989358761359,685.819,496.6650657334602,612.092,482.4918099214992,663.635,496.87674733683457,583.704,493.1132635091049,554.4549999999999,313.86933023900406,312.95899999999995,71.3735527788757,54.129999999999995,0.007125954636649112,22.18399999999997,-0.21168160337435893,28.388000000000034,0.2599409614144915,0.637,5.281250694742068,3.7452100523013163,3.6801742017112,1.4075924246043308,0.5967554679700836,2.3587423997845893,45.841936225743176,7.66016295558725e-6,30
graetz_fd361_equal_groove,E79,256.0,8.033490566037736,436.8387185511429,676.213,521.358470448164,716.108,535.685566452616,622.325,521.4801933595116,694.063,535.9871658313887,595.766,530.2471842857369,560.0329999999999,317.55074437954477,314.96,84.51975189702108,39.89499999999998,-0.12172291134766056,22.04499999999996,-0.30159937877272114,26.559000000000083,0.15382008135073477,0.403,4.8969585382938385,3.7104149100578825,3.662152153817895,1.073184256030092,0.5113351358631197,2.0987884085426405,36.21082130443964,3.734258952971324e-6,30
graetz_fd361_equal_groove,E80,256.0,6.605050847457628,466.9701449223313,710.3340000000001,562.5775352354918,735.351,575.4546933478479,626.4849999999999,562.8309070557453,713.233,575.8477468534842,601.77,567.8019261820309,561.2539999999999,321.2630474803371,316.11899999999997,95.60739031316052,25.01699999999994,-0.2533718202535056,22.118000000000052,-0.3930535056363169,24.714999999999918,0.07594752795031856,0.238,4.611702611528435,3.6865719323526007,3.649886383101016,0.8407045024739314,0.4429677769354307,1.8978908766008884,29.11347221557845,5.768045892916373e-6,30
graetz_fd361_equal_groove,E81,256.0,4.527140495867768,545.7871284407452,760.0609999999999,658.3321748707573,749.902,662.0179789359261,618.9749999999999,658.8819547825044,728.5039999999999,662.6117681498299,597.766,648.7999429295478,550.499,332.7471023963384,319.315,112.54504643001212,-10.158999999999878,-0.5497799117471232,21.39800000000014,-0.5937892139038468,21.208999999999946,-0.04297789749870978,-0.023,4.210054717495532,3.655299799937404,3.633870220181074,0.526597578352341,0.3307215180206767,1.5922688717200983,18.55634742100127,3.875520898487464e-6,30
