variant,simulation_id,time_s,flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_dp1_mbar,observed_dp1_mbar
graetz_capuano366_prescribed,E67,3200.0,15.281,502.1478643176208,946.712,659.6478342235705,998.256,698.0030956775842,878.293,660.4225403003429,971.739,698.7261351692666,820.92,698.9682643757789,755.913,328.1594403675308,320.575,1.9865074107656908,2.716
graetz_capuano366_prescribed,E67,3250.0,15.283,502.18486632509064,946.56,659.7278779053952,997.847,698.0548452183518,878.362,660.5024382665015,971.3,698.7774023546662,821.3059999999999,699.0172840923428,756.631,328.3540031583437,321.03999999999996,1.987255601255551,2.732
graetz_capuano366_prescribed,E67,3300.0,15.279,502.2429031656821,947.1229999999999,659.7922395829543,997.579,698.1321075040621,878.6089999999999,660.5665594125923,971.0,698.8543398889254,821.7379999999999,699.0892740872528,757.373,328.54422413071313,321.50699999999995,1.987043328230326,2.721
graetz_capuano366_prescribed,E67,3350.0,15.272,502.3278843184602,945.468,659.9014460784634,997.482,698.2247299656793,878.8199999999999,660.6758600485928,970.9019999999999,698.946768258035,822.167,699.1747871263069,758.0419999999999,328.7302656828551,321.94399999999996,1.9865452825417238,2.715
graetz_capuano366_prescribed,E67,3400.0,15.289,502.2197507968981,942.838,659.9323791191418,996.877,698.3214644527652,879.087,660.7059703256056,970.444,699.0432087173671,822.624,699.275090624066,758.7639999999999,328.9122369901704,322.38899999999995,1.989533189038002,2.726
graetz_capuano366_prescribed,E67,3450.0,15.284,502.1880760451828,944.692,659.8388512678513,996.117,698.3268872261779,879.1039999999999,660.611280534326,969.77,699.0476880529179,822.9069999999999,699.3296861607186,759.396,329.0902087821753,322.77299999999997,1.9884026914604975,2.719
graetz_capuano366_prescribed,E67,3500.0,15.283000000000001,502.18962339952935,943.771,659.8331701958277,996.322,698.3018170601537,879.177,660.605165602954,969.855,699.0217364189907,823.1519999999999,699.329192261753,759.736,329.26417982571684,323.16999999999996,1.9881738034542233,2.721
graetz_capuano366_prescribed,E67,3550.0,15.276000000000002,502.26133834167047,944.607,659.8801095461622,996.293,698.3202943370916,879.411,660.6520625207718,969.709,699.0397702859841,823.495,699.3407494350332,760.3009999999999,329.43423598400005,323.56399999999996,1.9872934322945603,2.732
graetz_capuano366_prescribed,E67,3600.0,15.290000000000003,502.2031782979051,944.8389999999999,659.9051893069533,997.088,698.366832515032,879.794,660.6766053560597,970.3489999999999,699.0859830397824,823.967,699.3826896489732,760.7919999999999,329.6006101673503,323.986,1.989719573437374,2.744
graetz_capuano366_prescribed,E67,3650.0,15.286000000000001,502.23408559106775,943.7909999999999,659.854001672452,997.481,698.3688862862116,880.332,660.624710205786,970.731,699.087368054965,824.55,699.410956803281,761.45,329.76356882365997,324.371,1.9889579129061081,2.744
graetz_capuano366_prescribed,E67,3700.0,15.273,502.3922725936935,944.542,659.9536398771019,996.97,698.3872368734184,880.832,660.7248366168561,970.539,699.1053942996908,825.101,699.423049752022,762.155,329.9233326990998,324.76599999999996,1.9873686303769613,2.751
graetz_capuano366_prescribed,E67,3750.0,15.275999999999998,502.4361814982736,943.56,660.1147016093537,995.617,698.5020815828381,880.688,660.8863260669634,969.3439999999999,699.2205506300554,825.312,699.4956458497782,762.6869999999999,330.08005895775466,325.17199999999997,1.9886671657821768,2.74
graetz_capuano366_prescribed,E67,3800.0,15.282,502.39978986137305,944.3199999999999,660.1437190316392,995.655,698.6121306709507,880.5079999999999,660.9147608460626,969.244,699.33060580457,825.357,699.605841672191,763.005,330.2338116612907,325.522,1.9899533419916056,2.744
graetz_capuano366_prescribed,E67,3850.0,15.290000000000001,502.3448746308155,940.545,660.0797448267394,994.0799999999999,698.6324843552183,880.6419999999999,660.8497635276078,968.088,699.3502919149489,825.591,699.6683215783241,763.524,330.3846908029724,325.881,1.9910759478263458,2.75
graetz_capuano366_prescribed,E67,3900.0,15.283000000000001,502.3896322379449,939.569,660.045012443953,992.978,698.5998613217726,879.994,660.8145876322918,966.722,699.3168601171351,825.341,699.6680460366247,763.718,330.53284884343884,326.238,1.9898095995131233,2.742
graetz_capuano366_prescribed,E67,3929.0,15.295,502.3292483040127,931.6279999999999,660.0479550077793,991.103,698.5896137942761,878.055,660.8172442895664,966.6659999999999,699.3062628392812,824.995,699.6621318431933,763.414,330.617551982756,326.43699999999995,1.9917145815394646,2.712
graetz_capuano366_prescribed,E72,0.0,19.503,294.0745,295.56,294.0745,294.102,294.0745,294.015,294.0745,294.229,294.0745,294.226,294.07449999999994,294.17999999999995,294.0745,294.07599999999996,0.2747444275503551,0.255
graetz_capuano366_prescribed,E72,50.0,19.479,399.3548631580528,373.46,408.522530782767,362.34299999999996,353.42151107756143,324.21099999999996,409.0800890147965,328.62899999999996,353.7039306392599,307.11899999999997,334.12683692719776,304.986,294.07547842945917,294.07399999999996,0.8279822887896012,0.471
graetz_capuano366_prescribed,E72,100.0,19.45,405.9539841405751,453.884,463.39346714089015,454.865,433.59168939064807,387.39599999999996,464.0624932152107,404.428,434.12632412196695,351.84299999999996,402.31212663726683,338.248,294.08444492029025,294.046,1.1480972176505957,0.724
graetz_capuano366_prescribed,E72,150.0,19.411,407.3749429679009,515.521,477.7460963893998,527.652,474.05638374302043,439.84399999999994,478.3834307924991,472.907,474.6623301405974,393.721,449.30973762133186,364.9,294.11701301184564,294.043,1.2803317980304598,0.932
graetz_capuano366_prescribed,E72,200.0,19.372,408.0421632498603,566.458,482.47763064396725,587.3820000000001,489.4149560455071,484.692,483.0695746481124,532.14,490.0017092273998,430.62699999999995,472.1782630608585,387.02099999999996,294.19470947785135,294.056,1.3296560871508114,1.118
graetz_capuano366_prescribed,E72,250.0,19.331,408.53675115385846,600.6179999999999,484.87913039734485,631.105,496.08267089531677,519.356,485.4343613499419,576.909,496.63382757671303,459.476,483.50764539263355,407.085,294.3363740424752,294.08,1.3508762369126899,1.266
graetz_capuano366_prescribed,E72,300.0,19.286,408.9850235546252,625.5519999999999,486.54362627401974,662.649,499.892244444274,546.762,487.0713268653289,610.781,500.41169424692026,483.17499999999995,490.16935030928755,423.78,294.55306891871885,294.12,1.3621499126974537,1.382
graetz_capuano366_prescribed,E72,350.0,19.266000000000002,409.29583683143437,644.915,487.8121330242143,688.435,502.5495157609134,570.3979999999999,488.3184710950213,638.979,503.0435367942522,503.76099999999997,494.7492786328027,441.294,294.8473132183565,294.154,1.371465175097251,1.482
graetz_capuano366_prescribed,E72,400.0,19.227999999999998,409.6300283004585,660.424,488.81409391242266,707.871,504.5461237934088,588.377,489.3036592703053,660.075,505.01969648701447,519.235,498.15247011243696,455.501,295.2146535008068,294.215,1.3764615440626815,1.563
graetz_capuano366_prescribed,E72,450.0,19.202,409.9197818255114,671.613,489.7035345203094,722.509,506.16584795984426,603.733,490.17968887292506,676.726,506.6229626064711,532.96,500.826885556896,470.66999999999996,295.64615481919986,294.27099999999996,1.3812383014894505,1.636
graetz_capuano366_prescribed,E72,500.0,19.173,410.2052791804447,681.039,490.4695186956699,734.97,507.5254247754878,617.3599999999999,490.9345758769025,690.972,507.9689649164105,545.644,503.011381588231,484.707,296.13048298980243,294.344,1.3846242764689598,1.717
graetz_capuano366_prescribed,E72,550.0,19.139,410.5042654629554,687.9459999999999,491.18787866080226,744.2629999999999,508.70522276762904,628.391,491.64377938202676,701.685,509.1374416560864,556.144,504.8396072967705,496.54499999999996,296.65566092763385,294.423,1.3868861141210882,1.762
graetz_capuano366_prescribed,E72,600.0,19.088,410.8645435563412,693.515,491.9233313401241,751.25,509.7920676605307,637.449,492.37183974300575,709.749,510.21491044019547,565.315,506.4286107879634,507.08,297.21014462964814,294.52099999999996,1.387288413438907,1.8
graetz_capuano366_prescribed,E72,650.0,19.037000000000003,411.2408665427446,698.5070000000001,492.7033259379098,756.723,510.85963234252716,645.352,493.1457883331487,716.5409999999999,511.2747988862634,573.3820000000001,507.88098152240127,516.4449999999999,297.78352185533515,294.62699999999995,1.3877489071716593,1.857
graetz_capuano366_prescribed,E72,700.0,18.988999999999997,411.62315588657935,704.932,493.47191381833113,763.856,511.9049008198707,653.028,493.9091501730763,724.288,512.313592798705,581.29,509.23995105797303,525.539,298.36683440530084,294.76,1.388393495165022,1.908
graetz_capuano366_prescribed,E72,750.0,18.967000000000002,411.89257785797633,707.6379999999999,494.1473966606779,768.467,512.882203758073,659.949,494.5795549563549,729.995,513.285074235279,588.575,510.4963785987477,533.712,298.9527548018707,294.892,1.3910483792213437,1.938
graetz_capuano366_prescribed,E72,800.0,18.92,412.19773923578674,708.393,494.7418619564234,770.241,513.7391260524461,665.681,495.16947186028676,733.479,514.1365434944399,594.95,511.6068076381372,541.6469999999999,299.53535024773856,295.019,1.3906310706954441,1.972
graetz_capuano366_prescribed,E72,850.0,18.894000000000002,412.4247297576964,710.553,495.3202489392992,770.93,514.5416324107097,669.906,495.74369029067657,735.2629999999999,514.9341752788671,600.3009999999999,512.6133724408497,548.774,300.1098925855755,295.178,1.3920474747728493,2.006
graetz_capuano366_prescribed,E72,900.0,18.884999999999998,412.53707652181095,711.989,495.74335388625923,772.8779999999999,515.2420302135696,673.469,496.16235113871437,737.701,515.6298075925881,604.787,513.5159110590996,554.634,300.67275243650926,295.34499999999997,1.3943040072938349,2.044
graetz_capuano366_prescribed,E72,950.0,18.852999999999998,412.6921376157151,713.896,496.0950916706783,774.5039999999999,515.8067171215869,677.169,496.51009550163946,740.002,516.1898132380923,609.28,514.2695223693795,560.228,301.2211747758248,295.501,1.3937018524828804,2.057
graetz_capuano366_prescribed,E72,1000.0,18.839000000000002,412.8008983569417,717.2090000000001,496.44709981538153,777.149,516.3276899366049,680.702,496.8584709696693,742.7159999999999,516.7065613371883,613.44,514.9359255917432,565.664,301.7531881973416,295.67699999999996,1.394772452121809,2.066
graetz_capuano366_prescribed,E72,1050.0,18.809,412.9335060428823,719.933,496.7652984894441,779.527,516.8051721107582,684.7829999999999,497.17339583362474,745.646,517.1801559413925,617.928,515.5404521740642,571.3489999999999,302.2674773290652,295.899,1.394000713441078,2.109
graetz_capuano366_prescribed,E72,1100.0,18.796,413.0464737916947,721.0909999999999,497.079207398944,781.153,517.2604901667862,688.1279999999999,497.4842687135058,747.813,517.6319461746849,621.819,516.1005863818928,576.26,302.7632241906566,296.114,1.3948924255500659,2.121
graetz_capuano366_prescribed,E72,1150.0,18.768,413.232249487547,721.613,497.3890695346682,782.594,517.6862280526454,691.095,497.7915245949152,749.6769999999999,518.0544472592877,625.4449999999999,516.6184846256901,580.81,303.24018931518486,296.35299999999995,1.394254408235927,2.155
graetz_capuano366_prescribed,E72,1200.0,18.742,413.4399510514782,724.1769999999999,497.76279411846707,784.7249999999999,518.1345909551452,694.277,498.16315944641406,752.06,518.5000868919545,629.142,517.1268509473956,585.413,303.6985536320491,296.628,1.3940975489955871,2.167
graetz_capuano366_prescribed,E72,1250.0,18.707,413.6846334624335,724.68,498.1737737631406,785.3199999999999,518.6195405943353,696.92,498.57243512030925,753.2339999999999,518.9827725699881,632.577,517.6538357197225,589.245,304.13868014243553,296.89799999999997,1.3932475857062099,2.183
graetz_capuano366_prescribed,E72,1300.0,18.69,413.8843166162969,726.819,498.5797398134971,787.651,519.1247370951553,699.364,498.97668602972965,755.362,519.485968283477,635.622,518.1977278196455,592.576,304.56108310784674,297.17699999999996,1.3942316751991832,2.205
graetz_capuano366_prescribed,E72,1350.0,18.669,414.0779909400812,727.116,498.9304735528515,788.184,519.5927487679039,702.315,499.3256621914148,756.825,519.9519622712279,639.1569999999999,518.7184417443511,596.443,304.96644293891677,297.508,1.3945311069759128,2.224
graetz_capuano366_prescribed,E72,1400.0,18.66,414.2115101066755,728.573,499.2383057906256,788.674,520.0161764680555,704.068,499.63165797586026,757.512,520.3733630918479,641.707,519.1967383158526,599.887,305.35547322716775,297.82,1.3957523228692335,2.248
graetz_capuano366_prescribed,E72,1450.0,18.651,414.3176473637169,728.538,499.47317958578947,789.1759999999999,520.3751707066095,705.915,499.8645922838873,758.3820000000001,520.7302313476885,644.1569999999999,519.6193487447563,603.03,305.7288453300441,298.133,1.396555004063019,2.28
graetz_capuano366_prescribed,E72,1500.0,18.63,414.45411449421107,728.813,499.7096409731401,789.994,520.6898350435304,707.636,500.09944264107344,759.3489999999999,521.0428698505311,646.391,519.9868986578736,605.987,306.0872262450618,298.455,1.3960434702268159,2.286
graetz_capuano366_prescribed,E72,1550.0,18.62,414.54229503680335,727.467,499.9480188002743,789.542,521.0054188169524,709.221,500.3362883203838,759.517,521.3566612644538,648.729,520.3394496996925,608.8340000000001,306.43122345732803,298.787,1.3966092072147394,2.296
graetz_capuano366_prescribed,E72,1600.0,18.608,414.6095200479167,729.074,500.1345285360711,790.153,521.2897067246804,710.519,500.52120560461793,760.25,521.6391677387181,650.604,520.66875450546,611.5360000000001,306.7613783201692,299.101,1.3966974512416521,2.301
graetz_capuano366_prescribed,E72,1650.0,18.59,414.7136806129907,730.12,500.32386976278383,791.237,521.5452829807375,711.967,500.7092063645507,761.266,521.8930566664641,652.578,520.9637082523194,613.903,307.0782411704794,299.429,1.3961547793106117,2.314
graetz_capuano366_prescribed,E72,1700.0,18.575,414.82631810711734,732.126,500.5388083307673,792.5409999999999,521.8083188642387,713.583,500.9230307340441,762.447,522.1546422884101,654.608,521.2513297319528,616.208,307.3824645260889,299.74399999999997,1.3960324555452628,2.328
graetz_capuano366_prescribed,E72,1750.0,18.559,414.9707673162431,732.5619999999999,500.7630981455176,794.53,522.0804203638409,715.7349999999999,501.1463664967672,764.4749999999999,522.4254768635785,656.919,521.5430976230498,618.807,307.67475330062643,300.11699999999996,1.3959044055847984,2.34
graetz_capuano366_prescribed,E72,1800.0,18.548000000000002,415.11025389162666,732.9849999999999,500.9972019064848,795.189,522.3594534702952,717.537,501.379610380969,765.51,522.7033925269102,659.105,521.838233286617,621.269,307.95589790643044,300.47799999999995,1.3963409104391071,2.365
graetz_capuano366_prescribed,E72,1850.0,18.535,415.2477374428452,734.403,501.2207873619,795.4979999999999,522.6349236802728,718.905,501.6023749050855,766.16,522.9778214892104,660.9369999999999,522.1315019233912,623.499,308.22665567700085,300.83299999999997,1.396521103398709,2.371
graetz_capuano366_prescribed,E72,1900.0,18.526,415.3680013496142,734.14,501.433693191183,795.5319999999999,522.9003478005446,720.0519999999999,501.81446798946627,766.502,523.2422516958677,662.6289999999999,522.4156671266804,625.679,308.48768725453186,301.222,1.3970386698017032,2.37
graetz_capuano366_prescribed,E72,1950.0,18.503,415.5238653056457,733.7,501.66075584719704,794.035,523.1618307761747,720.483,502.04095466277647,765.506,523.5028553041451,663.8209999999999,522.691152174993,627.38,308.73953056729124,301.58099999999996,1.3961627221812027,2.377
graetz_capuano366_prescribed,E72,2000.0,18.49,415.6532735704217,733.575,501.9097373259407,793.433,523.4446333907745,720.825,502.2894277393026,765.1479999999999,523.7849675719405,664.652,522.978112445521,628.9359999999999,308.9826928322294,301.926,1.3964138798913703,2.394
graetz_capuano366_prescribed,E72,2050.0,18.481,415.7500399007515,732.991,502.1118725933483,793.621,523.7142224302553,721.1679999999999,502.490862971507,765.134,524.0538174622202,665.575,523.2641380965911,630.194,309.2176324972148,302.30899999999997,1.3968632880996692,2.415
graetz_capuano366_prescribed,E72,2100.0,18.483,415.78313134262186,734.7139999999999,502.2446367055709,794.953,523.9322031694969,722.213,502.6226398690354,766.25,524.2708544890849,666.806,523.514566377014,631.659,309.4447786646356,302.666,1.3980483819193572,2.408
graetz_capuano366_prescribed,E72,2150.0,18.469,415.8554365282838,733.3019999999999,502.34932218259513,794.398,524.0930332479362,723.239,502.7264800900134,766.3199999999999,524.430628703595,668.218,523.7114210145324,633.285,309.6644984463856,303.01599999999996,1.397382342047758,2.399
graetz_capuano366_prescribed,E72,2200.0,18.455000000000002,415.9225915761431,733.1679999999999,502.49903236503235,794.2869999999999,524.2601241106626,723.602,502.8756323677035,766.189,524.5968867443747,669.0409999999999,523.8921424994247,634.535,309.8770964967996,303.335,1.396851616268929,2.421
graetz_capuano366_prescribed,E72,2250.0,18.452,415.9513620562264,735.1659999999999,502.6190937861403,794.446,524.4343181063509,724.135,502.99497006007607,766.367,524.7703223825891,669.9839999999999,524.0807305420768,635.7929999999999,310.0827773196554,303.69399999999996,1.397350321028568,2.418
graetz_capuano366_prescribed,E72,2300.0,18.436999999999998,416.02193245116706,733.492,502.7253385082436,794.7429999999999,524.580567002312,724.8309999999999,503.10061597765673,766.693,524.9157753199597,670.951,524.2486356829206,636.846,310.281815389273,304.03799999999995,1.3965380626892379,2.427
graetz_capuano366_prescribed,E72,2350.0,18.442999999999998,416.0582884322366,733.7049999999999,502.8258672236166,795.1229999999999,524.7213652202006,725.515,503.2004548297882,767.067,525.0558201942279,671.909,524.4058453924135,637.978,310.47456711400866,304.387,1.3978737455221606,2.423
graetz_capuano366_prescribed,E72,2400.0,18.413,416.2221996413014,736.6579999999999,502.9655936186024,797.554,524.8556435319842,726.708,503.3400115352015,768.949,525.1894769324127,673.086,524.550387865211,639.1479999999999,310.6614982487687,304.75399999999996,1.3956895781197183,2.45
graetz_capuano366_prescribed,E72,2450.0,18.409999999999997,416.33845989569363,737.174,503.1853693440082,798.584,525.0614341904849,728.173,503.5597516739339,770.162,525.3950493846555,674.603,524.7375981177701,640.54,310.8430364149251,305.11499999999995,1.3967024525215925,2.461
graetz_capuano366_prescribed,E72,2500.0,18.398,416.4507718070718,736.799,503.35532146862704,799.538,525.2735301440241,729.2909999999999,503.7294695312361,771.131,525.606887028983,675.887,524.9508905279637,641.728,311.0195700438287,305.453,1.3966146761648135,2.455
graetz_capuano366_prescribed,E72,2550.0,18.381,416.5791062479464,739.3199999999999,503.5469392612394,801.947,525.4790671795467,730.723,503.92101678708264,773.044,525.8121839013133,677.304,525.1580950069105,642.983,311.19140094977166,305.817,1.3960717774544862,2.478
graetz_capuano366_prescribed,E72,2600.0,18.38,416.64103360443437,740.728,503.7137001814478,804.242,525.6883724442517,732.555,504.08747309667945,775.211,526.0212453826408,678.999,525.3706072230957,644.3340000000001,311.3587570101252,306.13,1.3970578057538416,2.477
graetz_capuano366_prescribed,E72,2650.0,18.372,416.7084018985649,741.0319999999999,503.82290112279395,806.232,525.8536649446323,734.44,504.1962275631249,777.3489999999999,526.1860908805662,680.779,525.5569454455156,645.885,311.52183332630483,306.436,1.3970336611687717,2.489
graetz_capuano366_prescribed,E72,2700.0,18.361,416.7878803914346,741.152,503.9491151248328,806.536,525.9984371623821,735.674,504.32217267552244,777.942,526.3304329821584,682.222,525.7149422161754,647.29,311.68084011078173,306.74199999999996,1.3967116939144502,2.49
graetz_capuano366_prescribed,E72,2750.0,18.373,416.7706372277857,740.226,504.02068110924597,805.154,526.1297204373235,736.626,504.3930858932415,777.7729999999999,526.4612154071712,683.434,525.8636795921444,648.9849999999999,311.8359368909572,307.067,1.3984912699095302,2.496
graetz_capuano366_prescribed,E72,2800.0,18.361,416.8155525588712,738.3969999999999,504.0478726430641,802.654,526.1994402321598,735.736,504.4197207254922,775.578,526.530237203999,683.4179999999999,525.9653681650034,649.6479999999999,311.9872472926786,307.366,1.397534532160757,2.499
graetz_capuano366_prescribed,E72,2850.0,18.361,416.865051874254,738.203,504.1257634632709,801.524,526.2756413070591,734.971,504.4972901041999,774.443,526.6059192718799,683.172,526.0507684843649,649.997,312.13492032961153,307.69,1.3980330971798631,2.493
graetz_capuano366_prescribed,E72,2900.0,18.352,416.93013134084646,736.2349999999999,504.2094340732418,799.307,526.3678626926495,734.3399999999999,504.58073039178964,772.739,526.6977559888893,683.092,526.1469536215768,650.498,312.27915637868637,308.01,1.397645830383087,2.479
graetz_capuano366_prescribed,E72,2950.0,18.353,416.9781010964207,738.183,504.296177236112,799.3729999999999,526.4694908077253,733.822,504.6672076277198,772.392,526.799061918514,682.8879999999999,526.2519004603008,650.567,312.42010879910606,308.32099999999997,1.3983315200376691,2.483
graetz_capuano366_prescribed,E72,3000.0,18.344,417.04818236292635,739.169,504.3797703840919,800.636,526.5667082363109,734.064,504.75060992650225,773.082,526.8959688860359,683.1859999999999,526.3552480957031,650.887,312.557941567769,308.628,1.3979639978177598,2.49
graetz_capuano366_prescribed,E72,3050.0,18.339,417.11664724541396,737.7919999999999,504.48530369383667,800.3919999999999,526.6756487192794,734.894,504.85603464926555,773.443,527.0046939098295,684.045,526.4635763760333,651.824,312.69278626439024,308.926,1.3981138189930227,2.482
graetz_capuano366_prescribed,E72,3100.0,18.333000000000002,417.18210210528986,737.963,504.58625743098526,798.812,526.7914289661801,734.5989999999999,504.95686067824465,772.135,527.1202920781594,684.2049999999999,526.5800748955481,652.367,312.82477066147925,309.24199999999996,1.3981530359214949,2.491
graetz_capuano366_prescribed,E72,3150.0,18.326999999999998,417.23731635107055,737.231,504.6844546193307,798.288,526.9057608997547,734.231,505.0549226359264,771.567,527.2344452629718,684.15,526.6970446340315,652.662,312.9539972460668,309.55499999999995,1.3981638000748084,2.487
graetz_capuano366_prescribed,E72,3200.0,18.317999999999998,417.3119618642038,738.578,504.7865716393716,797.723,527.0196765453796,733.992,505.1569629358726,771.04,527.3482027730935,684.18,526.8130193558634,652.896,313.0805426126009,309.84499999999997,1.3978954875464304,2.497
graetz_capuano366_prescribed,E72,3214.0,18.316,417.3307360888507,737.656,504.8185262806933,797.899,527.0527599009514,733.977,505.1889107305928,771.112,527.3812525776508,684.1869999999999,526.8459908113919,652.9549999999999,313.11551140109543,309.928,1.3978855570220956,2.485
graetz_capuano366_prescribed,E77,0.0,13.844999999999999,295.3565,310.26,295.3565,317.86199999999997,295.3565,319.984,295.3565,318.99399999999997,295.3565,321.865,295.3564999999999,322.57,295.3565,308.08399999999995,0.021730517832921237,0.062
graetz_capuano366_prescribed,E77,50.0,13.834,362.5534379578316,346.686,352.992837566306,346.442,320.0924313058097,329.808,353.2602159326006,333.02299999999997,320.2072359403132,325.60999999999996,310.3114940948375,325.294,295.35695880234755,307.83299999999997,0.2189075095915315,0.137
graetz_capuano366_prescribed,E77,100.0,13.829,371.21923827344585,383.27,394.4190432951465,392.364,361.37335626753577,358.804,394.781787498331,369.07599999999996,361.6114579416003,344.88699999999994,341.08576428528585,339.876,295.3612423563277,307.59499999999997,0.35841872344934667,0.21
graetz_capuano366_prescribed,E77,150.0,13.834,373.6158871808448,414.554,411.93843499131503,431.01599999999996,393.56713077134657,386.082,412.31000168311647,403.24199999999996,393.87796603545075,365.55199999999996,371.9443220451777,355.041,295.3775695109715,307.33099999999996,0.4413385087891776,0.291
graetz_capuano366_prescribed,E77,200.0,13.843,374.51144287687083,442.467,419.34845696825596,465.436,412.0612972521091,410.928,419.70273654241885,435.465,412.39251458640683,385.241,393.642703402547,368.95899999999995,295.41860874344496,307.09,0.48626725034886265,0.358
graetz_capuano366_prescribed,E77,250.0,13.844999999999999,374.9527681904737,462.21899999999994,422.879442658297,490.384,422.0000739646362,429.941,423.21311717422543,459.856,422.32603518037246,400.849,407.1953117718002,380.08099999999996,295.4968583897404,306.88199999999995,0.5101891014612173,0.409
graetz_capuano366_prescribed,E77,300.0,13.846,375.2404660776311,477.556,424.84725724646785,510.346,427.59348570674786,445.645,425.16298635070996,480.022,427.90606540309136,414.16599999999994,415.65674723489894,389.953,295.62088885162336,306.68399999999997,0.5240050412420297,0.447
graetz_capuano366_prescribed,E77,350.0,13.841,375.4712192040655,490.54099999999994,426.1220312249765,526.992,431.045541558484,459.188,426.42327004463425,496.95399999999995,431.3439362067956,425.93499999999995,421.2200022678958,399.06899999999996,295.79415468240404,306.491,0.5323960692660955,0.497
graetz_capuano366_prescribed,E77,400.0,13.834,375.6728376465696,501.03,427.0554135278736,540.175,433.39568795039025,470.032,427.34509912124867,510.437,433.6814140329599,435.388,425.1245175878954,406.751,296.0154012713215,306.32399999999996,0.5380484190213234,0.527
graetz_capuano366_prescribed,E77,450.0,13.847999999999999,375.7924601455563,508.92099999999994,427.75856328331497,550.858,435.1244512934684,479.489,428.0387114417323,521.6949999999999,435.39936671072206,443.79699999999997,428.0347938346734,414.01699999999994,296.27995015181864,306.176,0.5438068864323155,0.556
graetz_capuano366_prescribed,E77,500.0,13.854000000000001,375.88695389995337,514.259,428.27291439081847,558.2059999999999,436.43548830911783,487.24899999999997,428.54500012119195,529.991,436.7011206377178,450.95899999999995,430.27480501129,420.655,296.5811209703837,306.046,0.5477749325620266,0.593
graetz_capuano366_prescribed,E77,550.0,13.848999999999998,376.0165997956145,518.91,428.70610723430667,564.922,437.4604904172564,494.068,428.9715138170713,537.476,437.7181503519762,457.34399999999994,432.03329663484834,426.92099999999994,296.9113636090344,305.91499999999996,0.5502095164491919,0.608
graetz_capuano366_prescribed,E77,600.0,13.842,376.12364906543195,523.649,429.11199657583796,569.947,438.31466563477665,499.437,429.37183341843485,542.8979999999999,438.56555659583876,462.501,433.4607374836935,432.272,297.2630891104456,305.804,0.5520885534278493,0.627
graetz_capuano366_prescribed,E77,650.0,13.847,376.1582865333445,527.077,429.44865228976255,574.2919999999999,439.05039996304913,504.38199999999995,429.70350586679706,547.8,439.2954506088095,467.24299999999994,434.6595607698097,437.23299999999995,297.6290565321013,305.66299999999995,0.5545236818732425,0.654
graetz_capuano366_prescribed,E77,700.0,13.85,376.15360565032455,529.94,429.69052355393796,578.4,439.66173058707795,509.13599999999997,429.94078583393076,552.3,439.90153259308164,471.86899999999997,435.66429029682973,442.205,298.00281458047493,305.532,0.5563364681362767,0.666
graetz_capuano366_prescribed,E77,750.0,13.839,376.18420241272827,533.538,429.89453577155194,582.267,440.16270069928146,513.152,430.14077442551275,556.271,440.3977496099244,475.80499999999995,436.49442432761884,446.45099999999996,298.3789235126144,305.417,0.556752789618579,0.684
graetz_capuano366_prescribed,E77,800.0,13.841999999999999,376.1947135014315,536.864,430.0912607972997,585.899,440.5982650664552,517.064,430.3339305831063,560.086,440.8290813352085,479.61899999999997,437.19770597799095,450.566,298.75298179271607,305.33599999999996,0.5581819742481621,0.698
graetz_capuano366_prescribed,E77,850.0,13.846,376.19666794378975,539.5899999999999,430.24108899702986,589.371,440.9773434503813,521.0219999999999,430.4804308530053,563.746,441.20431868273533,483.495,437.80372376597313,454.772,299.1216005283415,305.239,0.5594858033320248,0.719
graetz_capuano366_prescribed,E77,900.0,13.834999999999999,376.26593736788936,541.467,430.3919583831558,592.191,441.30464972870845,524.429,430.6284308069926,566.861,441.52813319301384,486.91999999999996,438.3204713168159,458.514,299.48227322343143,305.17499999999995,0.5595233116050972,0.726
graetz_capuano366_prescribed,E77,950.0,13.853000000000002,376.28208986734563,543.962,430.54514633122966,594.925,441.610438813229,527.632,430.7789633362051,569.804,441.83079831918644,490.109,438.78107211391574,462.131,299.83327106811834,305.12899999999996,0.5618918908638738,0.754
graetz_capuano366_prescribed,E77,1000.0,13.838,376.38226360219306,545.738,430.67870209609384,597.69,441.88522923141556,530.8820000000001,430.91016825654003,572.7159999999999,442.1027278694741,493.335,439.1878848457736,465.86,300.17344223549765,305.114,0.5614933793862454,0.769
graetz_capuano366_prescribed,E77,1050.0,13.849999999999998,376.4368846801887,547.813,430.84813611955184,599.99,442.15352873075454,533.663,431.07753021646005,575.2149999999999,442.3684873975196,496.254,439.560475183109,469.158,300.5020857878788,305.09799999999996,0.5633687003255413,0.777
graetz_capuano366_prescribed,E77,1100.0,13.842,376.52294814510986,549.265,430.9904755192259,601.858,442.4115384095244,536.363,431.2179282530755,577.422,442.6241831876372,499.04699999999997,439.9076705139794,472.299,300.81877784675885,305.09,0.5635212761983118,0.792
