phase,simulation_id,time_s,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K
heating_training,E69,3250.0,899.7382771375858,1063.849,815.0686997360212,1070.83,713.5124129808191,883.893,834.2642493357114,1044.1039999999998,733.5830500986164,836.1859999999999,691.3118124772176,748.983,355.0791440129467,334.643
heating_training,E69,3300.0,899.8132593404889,1063.1190000000001,815.233437798329,1070.87,713.8699002929206,884.53,834.4347078874679,1044.1129999999998,733.9012229083805,837.0219999999999,691.7383469559829,749.915,355.4237366191868,334.967
heating_training,E69,3350.0,899.8699220625851,1065.5520000000001,815.3924975727963,1071.4479999999999,714.2304797470764,885.138,834.5822742059654,1044.554,734.2310537929071,837.773,692.1691799982774,750.851,355.7633688355472,335.29499999999996
heating_training,E69,3400.0,899.9552230452671,1064.987,815.5476690006685,1072.5079999999998,714.5842693070936,885.958,834.7217839353553,1045.5459999999998,734.5403718211612,838.685,692.5932218525991,751.826,356.09863436452247,335.64
heating_training,E69,3450.0,900.0556626801446,1063.798,815.7151944530968,1072.566,714.9364508355405,886.821,834.8981133187701,1045.779,734.8536336686213,839.6229999999999,693.0128808841483,752.851,356.4296483686401,335.972
heating_training,E69,3500.0,900.104640070167,1064.588,815.883051066425,1071.775,715.2978422587332,887.468,835.0662980543386,1045.126,735.1977706838607,840.396,693.4423342933491,753.74,356.7564879609848,336.298
heating_training,E69,3550.0,900.1435797805906,1064.557,816.0296975558401,1071.636,715.6545763318593,887.853,835.1750846326111,1044.946,735.5198178203868,840.989,693.8705854425527,754.6099999999999,357.07935868757113,336.644
heating_training,E69,3600.0,900.1482766914175,1065.21,816.1674074273016,1071.6100000000001,716.0036419137858,888.252,835.2801206229001,1044.942,735.8277148111495,841.547,694.2916563529375,755.355,357.3979427463937,336.96099999999996
heating_training,E69,3650.0,900.2074814301532,1063.774,816.2920577221348,1071.661,716.3361895286502,888.752,835.3645728005613,1045.01,736.0938967763218,842.1759999999999,694.6961786464263,756.085,357.71173662319416,337.25699999999995
heating_training,E69,3700.0,900.2995891298872,1063.313,816.4393769961047,1071.587,716.6623299713838,889.1469999999999,835.5267182564099,1044.9589999999998,736.3653258934795,842.764,695.0886559310263,756.796,358.0205239502642,337.54499999999996
heating_training,E69,3750.0,900.3442967684492,1061.5259999999998,816.5928087231912,1071.644,717.0005892041197,889.643,835.6911497541298,1045.087,736.6837910036783,843.408,695.4927673586877,757.558,358.3244887575726,337.811
heating_training,E69,3800.0,900.4209115205681,1064.2579999999998,816.7318140248822,1071.3919999999998,717.3328396311217,889.999,835.8065807937543,1044.82,736.9752818745943,843.928,695.8930776094028,758.204,358.62426167877743,338.08899999999994
heating_training,E69,3850.0,900.4306896471434,1062.23,816.8771608409888,1071.545,717.6683787769985,890.3009999999999,835.9504328398507,1044.981,737.2883647144145,844.424,696.2955772793301,758.755,358.9198958229318,338.364
heating_training,E69,3900.0,900.4631836884085,1062.867,816.9947059214136,1071.679,717.9943882601613,890.691,836.0174388087713,1044.99,737.5665060905282,844.9069999999999,696.6923243999408,759.357,359.2114523053797,338.616
heating_training,E69,3950.0,900.5169167073185,1064.321,817.1233013172589,1071.8609999999999,718.3092676472719,891.084,836.1395601738533,1045.173,737.8284637809791,845.423,697.0744031396051,759.961,359.49886976115533,338.902
heating_training,E69,4000.0,900.5789739324617,1064.0349999999999,817.2574681349972,1072.3539999999998,718.6258325941535,891.495,836.2747484297346,1045.645,738.1071729812761,845.9399999999999,697.4565769087234,760.518,359.78225081819403,339.17199999999997
heating_training,E69,4050.0,900.6423399400987,1064.319,817.3964623622098,1072.5369999999998,718.9446473761603,891.991,836.4176876577246,1045.862,738.396189757362,846.483,697.8403519839784,761.127,360.06227058407865,339.428
heating_training,E69,4100.0,900.7503451671832,1062.324,817.5409193044989,1072.31,719.2606970851112,892.418,836.5676149827278,1045.713,738.6749429799908,847.005,698.2199677183584,761.731,360.339194977457,339.67699999999996
heating_training,E69,4150.0,900.7777170756679,1061.3229999999999,817.6956909598471,1072.04,719.5896879509493,892.6999999999999,836.738885861485,1045.5079999999998,738.9983956152503,847.382,698.6116508301088,762.246,360.6129851550138,339.90599999999995
heating_training,E69,4200.0,900.6851983664167,1060.1509999999998,817.8047494178106,1071.788,719.9232117783788,892.92,836.7793014236344,1045.288,739.3222057971687,847.7139999999999,699.0166019302412,762.702,360.88335160155884,340.111
heating_training,E69,4250.0,900.6604879453762,1061.217,817.8696571822315,1071.318,720.218483252942,893.146,836.7412128220749,1044.926,739.5294360302985,847.992,699.387284605485,763.203,361.1493867416521,340.29999999999995
heating_training,E69,4300.0,900.7562746963575,1060.057,817.9654308580205,1070.8890000000001,720.4856996777856,893.216,836.838275254316,1044.501,739.6970936374316,848.265,699.7197940271296,763.607,361.40969813459867,340.527
heating_training,E69,4350.0,900.8438586156913,1061.37,818.1037368287139,1071.213,720.770856783268,893.324,837.0390320547808,1044.65,739.9545965994341,848.451,700.0628948340917,763.893,361.6649451092509,340.74
heating_training,E69,4400.0,900.92083210911,1061.725,818.242591973845,1071.8020000000001,721.0733319454822,893.614,837.1992372528836,1045.159,740.252454240659,848.7959999999999,700.4255741302387,764.2819999999999,361.91729263482006,340.95899999999995
heating_training,E69,4450.0,900.9820734415413,1063.234,818.3814120161807,1072.23,721.3803805220589,894.024,837.3443331504045,1045.587,740.5490256656589,849.2189999999999,700.7940411945448,764.78,362.16776583203534,341.20899999999995
heating_training,E69,4500.0,901.0331695552894,1061.925,818.5129057910217,1072.003,721.6868429697623,894.385,837.4634772287211,1045.496,740.8335221753928,849.607,701.163051058634,765.194,362.41598326646397,341.41499999999996
heating_training,E69,4550.0,901.0912956872255,1061.3600000000001,818.6404267991178,1071.67,721.9876330991793,894.631,837.5763758097056,1045.204,741.0995706941184,849.913,701.5263002196025,765.626,362.6613123959704,341.633
heating_training,E69,4600.0,901.2145924767752,1062.541,818.7759767457023,1071.3809999999999,722.279654694328,894.739,837.7141794497172,1044.916,741.343419672443,850.107,701.8779915224908,765.9639999999999,362.9034635547025,341.83899999999994
heating_training,E69,4650.0,901.2869852917528,1059.9679999999998,818.932226085179,1070.937,722.5839306548438,894.861,837.9019935308656,1044.571,741.636295052705,850.326,702.2388636161961,766.308,363.14247543702436,342.048
heating_training,E69,4700.0,901.3894836979623,1058.67,819.0713112842988,1070.865,722.886710557697,894.939,838.0219819869493,1044.431,741.9095329943839,850.467,702.6013297873506,766.606,363.37871282061417,342.234
heating_training,E69,4750.0,901.4930108085791,1056.397,819.2245060724155,1070.6999999999998,723.1860625839619,895.018,838.1879606745629,1044.289,742.1781009958714,850.622,702.9572706356478,766.875,363.6118804848205,342.373
heating_training,E69,4800.0,901.514831857185,1061.962,819.3667082582431,1070.556,723.4945597767281,895.069,838.3156671839203,1044.192,742.475855099179,850.761,703.324658685612,767.121,363.84148895433714,342.54999999999995
heating_training,E69,4850.0,901.5278189417301,1060.995,819.4750478494387,1071.003,723.7905918113769,895.233,838.3615687550233,1044.529,742.7295106551492,850.962,703.6845822102119,767.322,364.06780322060797,342.73299999999995
heating_training,E69,4900.0,901.5458749945751,1059.02,819.5774929975508,1071.4009999999998,724.0702595007414,895.534,838.4269036577095,1044.899,742.9520280346517,851.2379999999999,704.0269718770896,767.627,364.29050562499424,342.899
heating_training,E69,4950.0,901.5727814422528,1059.2440000000001,819.6778338563981,1070.909,724.3429562982254,895.727,838.5047463169323,1044.511,743.1739081983284,851.492,704.3610982013461,767.909,364.5095510512441,343.082
heating_training,E69,5000.0,901.592620652325,1060.884,819.7797291132421,1070.666,724.6141421352261,895.8489999999999,838.5964313822776,1044.292,743.4066694443251,851.656,704.69291893662,768.223,364.7255062258963,343.293
heating_training,E69,5050.0,901.6277307115712,1061.4589999999998,819.8791712103457,1070.937,724.882142308863,895.891,838.6836250312165,1044.472,743.636194375901,851.761,705.0213665358041,768.428,364.9387676597621,343.442
heating_training,E69,5100.0,901.6662893544742,1060.5900000000001,819.9847765617442,1071.083,725.1489051008897,896.1,838.7908097467218,1044.6419999999998,743.8701128640216,851.978,705.3471454357982,768.6759999999999,365.14941887387874,343.609
heating_training,E69,5150.0,901.6813103382054,1060.885,820.0884401573505,1070.9270000000001,725.4186708132055,896.268,838.8886673481013,1044.5079999999998,744.1163020058239,852.18,705.6762219082765,768.899,365.35761750121435,343.769
heating_training,E69,5200.0,901.6637011822141,1059.3519999999999,820.178672969659,1071.186,725.6866124803407,896.437,838.9521640487133,1044.762,744.3569058458153,852.3679999999999,706.0055334187983,769.121,365.56326437458654,343.895
heating_training,E69,5250.0,901.6620222937063,1057.077,820.2548165534025,1071.1709999999998,725.9418331604489,896.607,838.9911177938632,1044.7669999999998,744.5633146018644,852.574,706.3230269699308,769.373,365.7657709919238,344.019
heating_training,E69,5300.0,901.6809816370366,1060.281,820.3358075493219,1070.978,726.1873919614701,896.707,839.060633436974,1044.603,744.7578613390715,852.701,706.6282319065663,769.576,365.9644712036976,344.12699999999995
heating_training,E69,5350.0,901.7536443646968,1058.899,820.4282303950056,1070.749,726.4288444925385,896.788,839.1616340755729,1044.388,744.9530551712096,852.821,706.9262650337679,769.736,366.15955903355257,344.269
heating_training,E69,5363.0,901.7630652706512,1058.429,820.4523706601507,1070.73,726.48645633998,896.755,839.1904165491845,1044.378,744.9972773111674,852.837,706.9973167084771,769.76,366.2098276281273,344.308
heating_validation,E70,0.0,293.4835,294.94599999999997,293.4835,293.65799999999996,293.4835,293.539,293.4835,293.64,293.4835,293.731,293.4835,293.736,293.4835,293.491
heating_validation,E70,50.0,393.25845941932516,444.51099999999997,332.5448417494145,370.727,305.89944088758074,313.39099999999996,391.81020724444846,333.43399999999997,324.95493340587643,303.28299999999996,302.0682220014189,298.885,293.5071481508753,293.486
heating_validation,E70,100.0,494.6005658187124,620.742,394.0818361854594,486.856,339.3291268382071,367.85999999999996,512.0785765633665,428.88199999999995,397.37984517903635,343.33099999999996,330.5003262683343,321.75,293.7513149159153,293.49699999999996
heating_validation,E70,150.0,583.6509469135035,757.4549999999999,460.68324449499227,586.8879999999999,383.65177687704556,417.83399999999995,612.3686838633632,522.46,475.3600178640999,383.921,370.3449850966232,345.743,294.7203331692152,293.51599999999996
heating_validation,E70,250.0,721.5250413191179,932.858,585.55538569835,739.613,481.54131160497025,496.128,744.8949235749874,676.858,601.7553445317878,450.424,461.6959400526397,382.03299999999996,299.5064983176438,293.536
heating_validation,E70,300.0,769.2304493986587,982.757,631.6665662903107,792.6809999999999,519.5350688611444,525.079,774.8046985617196,732.62,633.1496594746453,476.32599999999996,497.5092318865499,396.99399999999997,302.79493451764745,293.57599999999996
heating_validation,E70,350.0,807.1920400019212,1020.457,670.274120889689,834.975,552.4862151077779,549.6289999999999,796.3136129962384,778.4359999999999,656.9645375747224,498.534,528.7714092511358,410.842,306.21675110383677,293.621
heating_validation,E70,400.0,837.2262474919892,1049.318,702.1380295889808,871.733,580.4168210431055,572.405,811.6745787366401,818.185,674.5348441107,519.182,555.3892043766739,424.94499999999994,309.53182681928337,293.67499999999995
heating_validation,E70,450.0,860.9174661240085,1069.81,728.196440980821,899.677,603.7530781186869,591.1469999999999,822.7328125540399,848.879,687.4473635203001,536.1679999999999,577.7024304535294,437.67099999999994,312.6054144042715,293.71
heating_validation,E70,500.0,879.6565046802659,1087.024,749.3933003748856,922.985,623.0671571941751,607.838,830.843539385712,874.463,697.0004120500487,551.5999999999999,596.2162779587754,449.193,315.38138386916137,293.78999999999996
heating_validation,E70,550.0,894.3906134527721,1100.558,766.6062611770049,943.013,638.9867879922281,622.944,836.9947636899617,896.424,704.2574939006112,565.626,611.5077314139809,460.303,317.85319904468145,293.86899999999997
heating_validation,E70,600.0,905.9665720375145,1111.3519999999999,780.5326037733707,961.141,652.0810385569491,637.674,841.6640420087191,916.4879999999999,709.888640438734,579.673,624.1166712765668,471.68399999999997,320.04141654555997,293.96799999999996
heating_validation,E70,650.0,915.0502632233141,1120.307,791.7909301911201,975.86,662.8346467760042,650.46,845.287752440674,932.694,714.3267339115791,592.072,634.4993323881054,481.972,321.9783647860386,294.08299999999997
heating_validation,E70,750.0,928.1213018727744,1134.176,808.617840661588,1000.866,679.3427902681435,674.169,850.9084531617359,960.87,721.3161736393405,615.492,650.5209945023381,502.224,325.23615300963763,294.39099999999996
heating_validation,E70,800.0,932.569299181115,1139.52,814.5179963617763,1010.887,685.224418822613,684.525,852.5645833756842,972.1759999999999,723.3950934582062,625.797,656.2495660641619,511.424,326.6206954844423,294.57599999999996
heating_validation,E70,850.0,936.0823355495063,1143.311,819.3147929643828,1019.877,690.1060718912112,694.2049999999999,854.0156203344914,982.771,725.2948498699838,635.49,661.0272871669094,519.808,327.8791020540564,294.79999999999995
heating_validation,E70,900.0,938.9091487310911,1147.384,823.2255346518705,1028.205,694.1649850871283,703.9069999999999,855.2647118791435,992.813,726.9546055881192,645.182,665.0208976195364,528.27,329.03360591972285,295.07
heating_validation,E70,950.0,941.1325678877032,1151.516,826.4363728853623,1035.321,697.5668109428175,712.468,856.3697457772148,1001.196,728.4372648873955,653.669,668.3872081265991,536.6389999999999,330.1022103249684,295.37399999999997
heating_validation,E70,1000.0,942.895024285408,1154.282,829.0622273224329,1041.846,700.4348282723292,720.597,857.2778006962018,1008.731,729.7492797809218,661.718,671.2475896967163,545.289,331.09990040087666,295.705
heating_validation,E70,1050.0,944.3069536041818,1156.71,831.2237290912308,1048.136,702.8610718263167,729.039,858.0571692812745,1015.909,730.8973704166227,670.063,673.6870604639407,553.9939999999999,332.03861290726434,296.094
heating_validation,E70,1150.0,946.464710476031,1158.74,834.6169438496058,1058.426,706.8641182507371,743.595,859.4823415249496,1027.438,733.0343885913221,684.806,677.773856267464,569.246,333.7741564762274,296.90299999999996
heating_validation,E70,1200.0,947.201116788757,1158.404,835.8530840600148,1063.013,708.3735146596488,750.928,859.9588138078059,1032.5520000000001,733.7734465222355,692.316,679.3303850377561,577.348,334.58499319381804,297.378
heating_validation,E70,1250.0,947.8727697485048,1162.326,836.8964515765637,1066.6970000000001,709.694735010971,757.3879999999999,860.3984346249497,1036.6709999999998,734.4819717622225,699.074,680.7079965314747,584.508,335.36506606133685,297.86199999999997
heating_validation,E70,1300.0,948.4014264552537,1163.876,837.8121005308479,1070.483,710.8758411318262,763.5519999999999,860.8804349666007,1040.733,735.198854932981,705.549,681.9494439903852,591.287,336.11851898597683,298.38399999999996
heating_validation,E70,1350.0,948.8049533622399,1165.039,838.5904833454662,1074.3400000000001,711.9486766287633,769.8499999999999,861.2731000951186,1044.851,735.9077657956956,712.171,683.0921020683728,597.556,336.84917021947797,299.001
heating_validation,E70,1400.0,949.1556425081681,1165.778,839.258589099389,1077.6190000000001,712.9160771072613,775.3889999999999,861.6152228877021,1048.335,736.5535417090751,718.0419999999999,684.1359113391372,603.162,337.5602223019779,299.589
heating_validation,E70,1450.0,949.507741457105,1165.144,839.8526350203083,1080.658,713.7932143950903,780.8309999999999,861.9606900729904,1051.645,737.1458317628961,723.9259999999999,685.0906820060663,609.1959999999999,338.2535506195317,300.23499999999996
heating_validation,E70,1500.0,949.7961128791076,1166.025,840.4003203279325,1083.473,714.6124598708824,786.319,862.3365513160552,1054.641,737.7492985842754,729.779,685.9875818253797,615.2919999999999,338.93094566146357,300.936
heating_validation,E70,1550.0,950.0560320761575,1167.391,840.8903215616749,1086.342,715.3842430539057,791.288,862.6642615585456,1057.6399999999999,738.3423920703476,735.159,686.8408030321538,620.901,339.59453325977944,301.63899999999995
heating_validation,E70,1650.0,950.6270924675032,1165.874,841.8406277823059,1090.902,716.9077270987955,801.013,863.4201208054641,1062.585,739.5947928358376,745.7090000000001,688.542289754497,631.87,340.88590166048766,303.13199999999995
heating_validation,E70,1700.0,950.8574004243256,1166.473,842.2375345028937,1092.615,717.5495847102055,805.2669999999999,863.7174534032234,1064.472,740.0781114497343,750.45,689.2617803929476,636.915,341.5152870380302,303.85999999999996
heating_validation,E70,1750.0,951.0260551763421,1167.978,842.6134359332157,1094.851,718.1833404241099,809.63,864.0165997223285,1066.7849999999999,740.6167862472981,755.232,689.9761816146708,642.0999999999999,342.1346797907379,304.645
heating_validation,E70,1800.0,951.1714331677789,1166.618,842.9544830692575,1096.9299999999998,718.7990864163576,813.746,864.2670500580283,1068.903,741.1453176167582,759.622,690.6770379728695,646.909,342.74438462748935,305.381
heating_validation,E70,1850.0,951.3209916361295,1167.1039999999998,843.27557368181,1098.44,719.3903649485922,817.669,864.51540085317,1070.5529999999999,741.6436244596176,763.9069999999999,691.354267443229,651.526,343.3443652122967,306.147
heating_validation,E70,1900.0,951.4498226934919,1167.007,843.5852384753699,1099.816,719.9667583181907,821.665,864.7734532126975,1072.058,742.1411138865936,768.28,692.0164092528474,656.29,343.93455875711317,306.966
heating_validation,E70,1950.0,951.5798388211163,1166.469,843.8785755523429,1100.991,720.5289255989355,825.1949999999999,865.0143273290805,1073.341,742.6278967912659,772.1289999999999,692.6651811239915,660.698,344.5154214735888,307.72799999999995
heating_validation,E70,2050.0,951.7793638578429,1163.059,844.4765207048857,1102.5810000000001,721.7172532277616,832.004,865.5422008930867,1075.1799999999998,743.7141988325171,779.711,694.0442115770725,669.479,345.65014764198315,309.35499999999996
heating_validation,E70,2100.0,951.8771639075923,1163.538,844.7219672772877,1103.152,722.2220347945794,835.033,865.7201194604999,1075.813,744.10629580529,783.086,694.6333187055743,673.297,346.2045358783619,310.15299999999996
heating_validation,E70,2150.0,951.96876641164,1163.31,844.9675126300095,1103.905,722.7216002089516,838.04,865.9322879247766,1076.65,744.5306185313441,786.505,695.2168937744458,677.18,346.7503932818151,310.984
heating_validation,E70,2200.0,952.0763915090026,1162.07,845.2082679535315,1104.618,723.2163785739184,840.744,866.1447142177939,1077.384,744.964005880302,789.572,695.7960074935045,680.655,347.2879194493355,311.775
heating_validation,E70,2250.0,952.0904042823197,1162.241,845.4476488723743,1105.5259999999998,723.7190484468019,843.388,866.3688191853316,1078.2869999999998,745.4405169536283,792.5559999999999,696.3841807184375,684.0029999999999,347.8176817334471,312.55699999999996
heating_validation,E70,2300.0,952.1598444382334,1161.844,845.653419661353,1106.444,724.2066799536782,846.146,866.5057421317197,1079.203,745.8660267940771,795.708,696.9618239196667,687.5809999999999,348.3401697394746,313.423
heating_validation,E70,2350.0,952.2613484653895,1163.577,845.8784652759495,1107.3629999999998,724.6796519555313,848.6129999999999,866.7286292978853,1080.1190000000001,746.2733626235308,798.555,697.5199187094588,690.9259999999999,348.8554446825451,314.214
heating_validation,E70,2400.0,952.358060873545,1162.529,846.1100478092387,1108.123,725.1574875408857,851.092,866.962952648944,1080.932,746.7111170471098,801.284,698.081140103591,694.1579999999999,349.3634543525128,315.00899999999996
heating_validation,E70,2450.0,952.5207418422801,1161.458,846.3455736266029,1108.4209999999998,725.6292172369879,853.554,867.1977840433183,1081.346,747.1318771201744,804.087,698.6350610736271,697.614,349.8648455342583,315.832
heating_validation,E70,2550.0,952.8272679881234,1160.27,846.9166840676174,1109.138,726.6901540060584,857.848,867.8303470889595,1082.145,748.1739404193729,808.999,699.8675226966645,703.66,350.8491098987488,317.39
heating_validation,E70,2600.0,952.9840758635611,1158.969,847.1577709474052,1109.396,727.1509735062492,859.8009999999999,868.0330869638825,1082.437,748.5554003398066,811.231,700.4049119941623,706.326,351.3326894935566,318.16299999999995
heating_validation,E70,2650.0,953.1582348944507,1160.449,847.4109695634583,1109.8319999999999,727.6126152718955,861.786,868.2845001891507,1082.865,748.965045154393,813.486,700.941704467194,709.131,351.81048423027505,318.952
heating_validation,E70,2700.0,953.221526189087,1158.951,847.6643621662951,1110.1,728.0926185305773,863.606,868.5364371798612,1083.165,749.4394692617352,815.562,701.4986219302044,711.598,352.2823095286583,319.66999999999996
heating_validation,E70,2750.0,953.2375828781527,1159.917,847.8740769803821,1110.505,728.5701725361643,865.331,868.6719482671193,1083.566,749.8901959034729,817.646,702.0610702545044,714.031,352.74813526794276,320.38899999999995
heating_validation,E70,2800.0,953.330272884537,1158.1190000000001,848.0667976022298,1110.975,729.0172258367609,867.127,868.8005949829435,1084.066,750.2557058342466,819.84,702.5931345885239,716.508,353.20708208056357,321.13
heating_validation,E70,2850.0,953.4337935895004,1158.304,848.2801042203422,1111.339,729.4548908453957,868.795,869.0156788118592,1084.433,750.628898798526,821.858,703.1100101786104,718.7570000000001,353.65813824319923,321.823
heating_validation,E70,2950.0,953.6179750927527,1157.05,848.7390453416267,1112.04,730.4200814197312,871.9929999999999,869.466451105613,1085.19,751.5378083830439,825.747,704.2487902683373,723.13,354.5393887017691,323.20799999999997
heating_validation,E70,3000.0,953.7057378497457,1156.7269999999999,848.9361234770566,1112.1999999999998,730.8376187950877,873.4689999999999,869.6303999562765,1085.373,751.8765120208462,827.4789999999999,704.7422231894155,725.126,354.9707560553166,323.87
heating_validation,E70,3050.0,953.7615819170722,1156.6799999999998,849.1348240632722,1112.591,731.2604550617657,874.827,869.8141803272069,1085.734,752.2573447249526,829.097,705.2417091297906,727.029,355.39618288163086,324.53499999999997
heating_validation,E70,3100.0,953.8612460118451,1157.667,849.3245191520471,1112.989,731.6779325394945,876.323,869.9762785263537,1086.114,752.6253440160401,830.809,705.7372725628293,729.093,355.81609211943896,325.253
heating_validation,E70,3150.0,953.9581069382103,1157.512,849.5298879305861,1113.434,732.095266785245,877.616,870.191495302824,1086.562,753.0057046966384,832.346,706.2300831264575,730.899,356.2304695891109,325.899
heating_validation,E70,3200.0,954.0992341039014,1157.79,849.7355119034155,1113.874,732.512004664739,878.922,870.3940516485503,1087.016,753.3827855588082,833.847,706.7218285103635,732.637,356.6391796571784,326.517
heating_validation,E70,3250.0,954.2380029544506,1157.179,849.9595126628254,1113.9479999999999,732.9326060814518,880.2909999999999,870.6428766654667,1087.156,753.7768983443294,835.381,707.2147727299184,734.443,357.0425437058688,327.18199999999996
heating_validation,E70,3300.0,954.3908316958513,1157.521,850.1845165537752,1114.232,733.358370155106,881.4119999999999,870.8743212681284,1087.408,754.1791143672696,836.701,707.7130487934412,736.064,357.4411879375274,327.80499999999995
heating_validation,E70,3350.0,954.4735411976155,1157.568,850.4129386550934,1114.617,733.7937264308865,882.52,871.1104516714643,1087.7869999999998,754.607343199427,838.005,708.22148121792,737.637,357.8353567011186,328.402
heating_validation,E70,3450.0,954.536520713601,1156.4850000000001,850.811947682126,1114.992,734.7187252421473,884.793,871.4135760827224,1088.19,755.4790960978149,840.535,709.3211746570134,740.73,358.6097903859189,329.61699999999996
heating_validation,E70,3500.0,954.6418896028957,1156.405,850.9800957243395,1114.953,735.1010709366155,885.8109999999999,871.5347373249621,1088.1979999999999,755.7552289528844,841.696,709.7781484276067,742.1859999999999,358.98900356266313,330.22499999999997
heating_validation,E70,3550.0,954.7441032832122,1154.9009999999998,851.1745442289163,1115.1480000000001,735.4863079083455,886.737,871.7478508633809,1088.382,756.0853451208136,842.749,710.2334410557486,743.5129999999999,359.36246556827376,330.78
heating_validation,E70,3600.0,954.8674731906292,1155.599,851.3691761901902,1115.292,735.8783159040008,887.607,871.9437817933003,1088.5149999999999,756.4427662642872,843.763,710.6961301424737,744.799,359.7308477952776,331.315
heating_validation,E70,3650.0,954.9664121951785,1154.9279999999999,851.5731990222678,1115.618,736.2761352188089,888.588,872.1609201486004,1088.827,756.820068993271,844.847,711.1640913794007,746.13,360.0946961022486,331.865
heating_validation,E70,3700.0,955.0473270337966,1155.561,851.7662698330746,1115.7559999999999,736.6771188203934,889.501,872.3380190621432,1088.991,757.1990857796602,845.8489999999999,711.6374153431768,747.376,360.4539335167322,332.36899999999997
heating_validation,E70,3750.0,955.0782355891336,1154.5459999999998,851.9489646237367,1115.576,737.0770506954641,890.3589999999999,872.496240753713,1088.902,757.5742878519961,846.805,712.1115500446556,748.5229999999999,360.80831715854123,332.88599999999997
heating_validation,E70,3850.0,955.20023708676,1153.8339999999998,852.2954489559573,1115.6109999999999,737.9008818173666,891.807,872.7724048431534,1088.944,758.3038191326458,848.519,713.1006038702528,750.75,361.50106386805015,333.914
heating_validation,E70,3900.0,955.2538638565032,1153.4479999999999,852.4541299208273,1115.635,738.2578315923569,892.509,872.9133576987838,1088.982,758.58930513036,849.3149999999999,713.527430785401,751.77,361.8391012269599,334.388
heating_validation,E70,3950.0,955.3712499734038,1152.877,852.617058522239,1115.768,738.6123044810578,893.207,873.0681665136468,1089.109,758.886870374904,850.159,713.9512163193868,752.838,362.1722194931632,334.91299999999995
heating_validation,E70,4000.0,955.447965907984,1152.274,852.8025575833684,1115.9270000000001,738.9785455165184,893.932,873.2844687238585,1089.246,759.2351958215581,850.9399999999999,714.3841854504345,753.837,362.50105371376935,335.388
heating_validation,E70,4050.0,955.4584184932775,1152.07,852.9697082350585,1115.903,739.3578553077773,894.567,873.4322684044481,1089.24,759.6110412172048,851.658,714.8348964520164,754.7729999999999,362.8261567894642,335.864
heating_validation,E70,4100.0,955.4520453538602,1153.181,853.1121042666825,1116.0810000000001,739.728582934278,895.179,873.524879519663,1089.403,759.9502334133671,852.4159999999999,715.2813251849343,755.721,363.14754842726563,336.364
heating_validation,E70,4150.0,955.4746873749078,1152.607,853.2453864729,1116.341,740.0833539037964,895.816,873.6188461934115,1089.656,760.2494561039109,853.098,715.7115781526817,756.5709999999999,363.4645546282639,336.83
heating_validation,E70,4200.0,955.516049093822,1152.036,853.3861597950968,1116.541,740.4307964567371,896.4879999999999,873.7510449643873,1089.859,760.5461798180511,853.824,716.1318262869811,757.449,363.77690219625754,337.29699999999997
heating_validation,E70,4250.0,955.6034251807049,1151.5520000000001,853.5353227664579,1116.4270000000001,740.7753707121134,897.1039999999999,873.9040781385025,1089.829,760.8456657483069,854.543,716.5470323102712,758.329,364.0851502598699,337.77799999999996
heating_validation,E70,4350.0,955.8566118484353,1151.282,853.9250854810292,1116.623,741.5511467217824,898.163,874.3618786425235,1089.946,761.5933205037628,855.735,717.4675151916526,759.9069999999999,364.69187315683496,338.63699999999994
heating_validation,E70,4400.0,955.9952657527768,1153.3629999999998,854.1033611780655,1116.5839999999998,741.8942853937099,898.6859999999999,874.5382955180773,1089.964,761.8841889960752,856.357,717.8731508500309,760.7049999999999,364.99114131117057,339.086
heating_validation,E70,4450.0,956.088427415445,1152.061,854.2933475062455,1116.8319999999999,742.2516360097661,899.226,874.7445372832653,1090.1979999999999,762.2285797252804,856.929,718.2929547542024,761.432,365.28786384104535,339.508
heating_validation,E70,4500.0,956.1986585054741,1151.933,854.4696400020604,1116.9189999999999,742.6106460569029,899.726,874.9011277155192,1090.2649999999999,762.5648027446871,857.4929999999999,718.7175475773524,762.13,365.5820313961217,339.904
heating_validation,E70,4550.0,956.3738841033664,1152.588,854.6579166025175,1117.143,742.9606391699841,900.185,875.0963078078221,1090.452,762.8733227293582,858.0559999999999,719.1305804382001,762.7829999999999,365.8732100536132,340.313
heating_validation,E70,4600.0,956.422717061329,1153.37,854.8609456393858,1117.4119999999998,743.3311287359185,900.6999999999999,875.3278321648041,1090.749,763.2526687545791,858.595,719.5627921686793,763.4549999999999,366.16109794272137,340.707
heating_validation,E70,4650.0,956.4466992838333,1153.078,855.0166515059196,1117.712,743.7004797091457,901.216,875.4164020705147,1091.042,763.6040268679299,859.1709999999999,720.0024552563821,764.1469999999999,366.4462179504956,341.11199999999997
heating_validation,E70,4750.0,956.5908928656795,1151.1390000000001,855.3430200838966,1117.741,744.4420247244072,902.168,875.6922513534811,1091.136,764.2480898729306,860.235,720.892396989944,765.3969999999999,367.0058330688924,341.849
