key,old,new,pct
monte_carlo[11].value,284.76780587467215,284.6053121153756,-0.057061843348976835
controller_correlation_bounds.rho_1.C_deep.value,284.76780587467215,284.6053121153756,-0.057061843348976835
controller_correlation_bounds.rho_0.C_deep.value,285.07701936895984,284.9143664224665,-0.057055790345138704
monte_carlo[13].ci_lo,221.15709892699704,221.0313580451232,-0.056855910338806194
fixed_profile_test.shared_Nu.5.r_lnRe,-0.9470707097394299,-0.9476044361686784,-0.05635549951654437
heating_window_sensitivity[1].C_eff,280.7345158861044,280.57636496216486,-0.056334691671373026
sensor_selection_swing.C_deep,280.7345158861044,280.57636496216486,-0.056334691671373026
identification.heating_deep.C_eff,280.7345158861044,280.57636496216486,-0.056334691671373026
T3_sensitivity.+0.identification.C_deep,280.7345158861044,280.57636496216486,-0.056334691671373026
ltne.Lam107.per_flux.304.intercept,0.03413238265812575,0.03411318538714306,-0.056243571317524124
delivered_power.per_flux.304.G_interval[1],402.462509317957,402.2374866606248,-0.055911458116555304
delivered_power.per_flux.304.G_closure_hi,402.462509317957,402.2374866606248,-0.055911458116555304
delivered_power.per_flux.304.f_Khi,1.3238898332827531,1.323149627173108,-0.05591145811654559
ntu_profile.exponent_T3_band[1],0.37657400313482264,0.37678383756014633,0.05572196263600256
fixed_profile_test.shared_Nu.3.r_lnRe,-0.9454298985748419,-0.9459534381456454,-0.05537582126317508
heating_window_sensitivity[4].K_loss,0.056428298655726,0.05639721988499903,-0.05507656879146133
fixed_profile_test.shared_Nu.3.slope_K_per_lnRe,-131.60723440794308,-131.53482848405767,0.05501667458566581
heating_window_sensitivity[2].C_eff,263.88842788319465,263.74495203247733,-0.05436989104381256
T3_sensitivity.-25.eta_nom[1],1.1350977753608964,1.13448939435114,-0.05359723390902806
monte_carlo[11].ci_lo,226.35347475754958,226.2340895894734,-0.05274280335393716
fixed_profile_test.shared_Nu.5.slope_K_per_lnRe,-129.11242193839846,-129.04473546077898,0.05242445041559908
fixed_profile_test.shared_h.2.residuals_K[10],-33.43737689064233,-33.45486834814045,-0.05231109352665615
monte_carlo[14].ci_lo,0.06296621426849824,0.06293393595138383,-0.051262915341828766
heating_window_sensitivity[3].C_eff,228.05487739860155,227.93821530565884,-0.051155272043929285
fixed_profile_test.shared_h.7.residuals_K[5],-85.22329124612043,-85.17995185195298,0.050853931517717124
fixed_profile_test.shared_h.5.residuals_K[5],-85.24559895604318,-85.20224931659845,0.05085264221919618
fixed_profile_test.per_flux.256.nodes[4],29.778626762008106,29.76348617326123,-0.05084381112627598
delivered_power.per_flux.304.eta_nom[0],0.29731294243568596,0.29716229735665817,-0.05066886015578562
delivered_power.per_flux.456.f_Khi,1.1335033290883838,1.1329314563683366,-0.0504517900716837
delivered_power.per_flux.456.G_interval[1],516.877518064303,516.6167441039615,-0.05045179007166857
delivered_power.per_flux.456.G_closure_hi,516.877518064303,516.6167441039615,-0.05045179007166857
fixed_profile_test.shared_h.2.residuals_K[2],18.043895826516746,18.0529738020972,0.05031050759621768
fixed_profile_test.shared_h.3.residuals_K[5],-86.7764206199696,-86.73289419202467,0.05015928017536721
heating_window_sensitivity[4].C_eff,199.60034382465003,199.5006918341751,-0.04992576093079475
T3_sensitivity.+0.eta_nom[1],1.2235993466108535,1.222989932923194,-0.04980500270349997
envelope.eta_nom[1],1.2235993466108535,1.222989932923194,-0.04980500270349997
delivered_power.per_flux.304.eta_nom[1],1.2235993466108535,1.222989932923194,-0.04980500270349997
fixed_profile_test.shared_Nu.3.rms_K,55.82538645901964,55.79796891632222,-0.04911303698282094
fixed_profile_test.shared_Nu.5.rms_K,54.59438173198374,54.56820119723664,-0.047954631807398174
fixed_profile_test.per_flux.304.residuals_K[2],44.25880667500621,44.23773428637503,-0.04761174151376866
fixed_profile_test.shared_Nu.5.residuals_K[8],65.55870317888741,65.52760394262316,-0.04743723526591803
fixed_profile_test.shared_h.5.residuals_K[2],13.700925887712515,13.707414993205816,0.04736253262358757
fixed_profile_test.shared_h.7.residuals_K[2],13.699820211556926,13.706299020393999,0.047291196066995785
T3_sensitivity.+25.NTU_exponent,0.43146978185443347,0.4316717383642387,0.04680664053395783
T3_sensitivity.+25.eta_nom[1],1.3126018901834895,1.3119887359236533,-0.04671288868481665
fixed_profile_test.shared_h.2.residuals_K[5],-97.59026945869084,-97.54479855783427,0.04659368306777647
fixed_profile_test.per_flux.456.nodes[4],35.21396861089197,35.19762158266639,-0.04642199919641595
monte_carlo[8].ci_lo,0.03034823827667305,0.03036219236907247,0.04597990918684466
similarity.wall.t_half_mean,0.20509698140981808,0.2051901056559629,0.04540498134331334
fixed_profile_test.shared_h.3.residuals_K[2],14.779626337442096,14.78628399813806,0.04504620444359986
fixed_profile_test.shared_Nu.3.residuals_K[8],67.53245615644903,67.50248252253812,-0.04438404230622787
similarity.gas.t_half_mean,0.6343105598296768,0.6345907791965745,0.04417699856249415
fixed_profile_test.per_flux.304.slope_K_per_lnRe,-127.8876757552732,-127.83151229789166,0.04391623903542084
fixed_profile_test.shared_h.5.nodes[4],35.28790362780558,35.27269467848828,-0.043099611350448715
fixed_profile_test.shared_h.7.nodes[6],52.94200545805139,52.919216325734524,-0.04304546478679066
fixed_profile_test.shared_h.2.residuals_K[1],-25.17789643916342,-25.16706273124214,0.043028645969118026
fixed_profile_test.shared_h.3.nodes[2],17.247687041267067,17.240267677277316,-0.04301657359621131
ltne.Lam58.per_flux.256.intercept,0.03939466624503023,0.039411548392276625,0.04285389078154243
fixed_profile_test.shared_h.2.nodes[1],7.735332405322677,7.732083822526472,-0.04199667998714399
fixed_profile_test.per_flux.256.residuals_K[3],31.440806863848138,31.453546942450885,0.040520838596529614
delivered_power.per_flux.456.eta_nom[0],0.4075439393874045,0.40738557720930063,-0.03885769429964495
fixed_profile_test.per_flux.256.slope_K_per_lnRe,-90.41721265675501,-90.3823960072444,0.03850666094163863
delivered_power.per_flux.456.eta_nom[1],0.9023454458931912,0.9019989541558912,-0.038399012138536595
T3_sensitivity.+25.identification.C_deep,299.3502854571762,299.2360036123617,-0.038176627972804196
T3_sensitivity.band.C_deep[1],299.3502854571762,299.2360036123617,-0.038176627972804196
controller_correlation_bounds.rho_0.Lam107_int.value,0.03655621949772547,0.03657013773600254,0.03807351654055034
monte_carlo[8].value,0.03655766900529943,0.036571586464070084,0.038069874664706065
controller_correlation_bounds.rho_1.Lam107_int.value,0.03655766900529943,0.036571586464070084,0.038069874664706065
fixed_profile_test.per_flux.304.nodes[4],37.96125967726441,37.94700942218315,-0.03753894154832984
fixed_profile_test.shared_h.3.residuals_K[1],-22.343268170615715,-22.335035196983085,0.036847669596775975
controller_correlation_bounds.rho_0.NTU_corr_b.sd,0.003029144551771905,0.0030302566802232916,0.036714274686424776
fixed_profile_test.shared_h.5.residuals_K[1],-22.515993289604353,-22.507960316788626,0.03567674191586968
fixed_profile_test.shared_h.7.residuals_K[1],-22.505876037991925,-22.497854003983434,0.03564417574747482
monte_carlo[12].ci_lo,0.07063708790104348,0.07061306147722612,-0.03401389345355178
fixed_profile_test.shared_h.5.residuals_K[13],43.08791488166844,43.102474214669655,0.03378982956404407
fixed_profile_test.shared_h.7.residuals_K[13],43.0743722814575,43.08892466982172,0.0337843306668154
fixed_profile_test.shared_h.3.residuals_K[13],43.93673838745315,43.95118258548007,0.03287498926194046
fixed_profile_test.shared_h.2.residuals_K[13],49.525325604031764,49.541071299178384,0.03179321883214098
ntu_structure.fixed_h_requirement,-1.0165584482561418,-1.016238222812362,0.031500937730543105
ntu_profile.grouped.exponent,0.3559540827866272,0.35584964545159814,-0.029340114379774268
fixed_profile_test.per_flux.256.rms_K,35.97379682761805,35.98356588369633,0.027156032834367478
T3_sensitivity.-25.identification.r2_deep,0.9035265918791651,0.903767856578752,0.026702556599377734
fixed_profile_test.shared_h.5.slope_K_per_lnRe,-126.1173610212215,-126.08444345347246,0.026100742580158605
fixed_profile_test.shared_h.7.slope_K_per_lnRe,-126.0811379082926,-126.04823542056997,0.026096280751026844
fixed_profile_test.shared_h.3.slope_K_per_lnRe,-128.44927589433433,-128.41635991480723,0.025625663747751624
wall_extrapolation.half_linear.exponent,0.3328112391025346,0.33289309735069583,0.02459599873549947
wall_extrapolation.half_const.exponent,0.3306248161592176,0.3307056267790387,0.024441788961828696
fixed_profile_test.shared_h.2.slope_K_per_lnRe,-148.2068298059534,-148.17131963941156,0.02395987188196344
monte_carlo[3].ci_hi,0.34640454369253293,0.346487339544724,0.0239014913916815
ntu_structure.exponent,0.3890114003330094,0.3891041201809895,0.023834737979586716
T3_sensitivity.+0.NTU_exponent,0.3890114003330094,0.3891041201809895,0.023834737979586716
monte_carlo[8].ci_hi,0.0427751690443096,0.0427853345766656,0.02376503140284227
monte_carlo[3].ci_lo,0.3347903857012987,0.3348699218608158,0.02375700226591195
T3_sensitivity.band.K_deep[1],0.12001686771896394,0.11998855973825052,-0.02358666848372138
T3_sensitivity.+25.identification.K_deep,0.12001686771896394,0.11998855973825052,-0.02358666848372138
wall_extrapolation.const_linear.exponent,0.3428563804066443,0.34293538515046124,0.02304310152351333
ntu_profile.exponent,0.3407344423274299,0.3408124302076464,0.0228881705306356
wall_extrapolation.const_const.exponent,0.3407344423274299,0.3408124302076464,0.0228881705306356
controller_correlation_bounds.rho_1.NTU_corr_b.value,0.3406647543315314,0.34074265139578175,0.022866194186473458
monte_carlo[3].value,0.3406647543315314,0.34074265139578175,0.022866194186473458
controller_correlation_bounds.rho_0.NTU_corr_b.value,0.34068850375970566,0.34076640288955173,0.022865206482286977
ltne.Lam58.per_flux.304.intercept,0.02822237686922461,0.02821611366961481,-0.02219231795685533
identification.heating_all6.r2,0.6134344578550198,0.6135668833209397,0.02158754928487364
identification.joint.r2,0.8991387654513031,0.8993270678974193,0.020942534495408425
fixed_profile_test.shared_h.2.residuals_K[3],54.797717081279075,54.80700801819296,0.016954970770231757
heating_window_sensitivity[0].r2,0.8405190812098946,0.8406586859060416,0.016609342877271595
fixed_profile_test.shared_h.5.residuals_K[3],42.627496840277104,42.63442479332798,0.01625231027952504
fixed_profile_test.shared_h.7.residuals_K[3],42.61584300430536,42.622760975081974,0.016233330819980702
fixed_profile_test.shared_h.3.residuals_K[3],44.61570316025757,44.6227560124546,0.0158080041273832
fixed_profile_test.per_flux.456.slope_K_per_lnRe,-196.91023520096957,-196.93703901338054,-0.013612198666879198
fixed_profile_test.per_flux.304.rms_K,67.73241329117215,67.72354277232147,-0.013096416353204337
nusselt.per_flux.256.exponent,1.440327330617139,1.4401482381005735,-0.012434153873113892
T3_sensitivity.-25.identification.r2_match,0.9785784778373737,0.9786968009925902,0.012091330219924399
T3_sensitivity.+0.identification.r2_deep,0.9033006281602888,0.9034083416149512,0.011924430394984135
heating_window_sensitivity[1].r2,0.9033006281602888,0.9034083416149512,0.011924430394984135
identification.heating_deep.r2,0.9033006281602888,0.9034083416149512,0.011924430394984135
fixed_profile_test.shared_h.7.residuals_K[9],94.96873751216424,94.97982554297164,0.011675453520670362
fixed_profile_test.shared_h.7.max_abs_K,94.96873751216424,94.97982554297164,0.011675453520670362
fixed_profile_test.shared_h.5.max_abs_K,94.99262130750981,95.00370584310178,0.011668838525987818
fixed_profile_test.shared_h.5.residuals_K[9],94.99262130750981,95.00370584310178,0.011668838525987818
fixed_profile_test.per_flux.304.r_lnRe,-0.9817486073004172,-0.981637927916679,0.011273699082961079
fixed_profile_test.per_flux.304.max_abs_K,97.33813192663604,97.34859503506675,0.010749238991558859
fixed_profile_test.per_flux.304.residuals_K[4],97.33813192663604,97.34859503506675,0.010749238991558859
fixed_profile_test.shared_h.3.residuals_K[9],96.44141486723322,96.4515975422845,0.010558404877511222
fixed_profile_test.shared_h.3.max_abs_K,96.44141486723322,96.4515975422845,0.010558404877511222
fixed_profile_test.shared_h.2.residuals_K[0],-79.38770703121054,-79.37984182611262,0.009907333757381741
ntu_profile.exponent_T3_band[0],0.3198771608788604,0.3198465159474211,-0.009580218654918005
ltne.Lam58.per_flux.256.r2,0.9924280395481292,0.9923351428377789,-0.009360548739895051
fixed_profile_test.shared_h.5.r_lnRe,-0.9474904914949502,-0.9474112108313577,0.008367436328299206
fixed_profile_test.shared_h.7.r_lnRe,-0.9474940675064338,-0.9474148057886514,0.008365405177784715
ltne.Lam107.pooled.intercept,0.03777171212805806,0.03776860033151883,-0.008238431259564083
heating_window_sensitivity[2].r2,0.9358285359450393,0.9359033298066829,0.007992261271240433
fixed_profile_test.shared_h.3.residuals_K[0],-70.11297910003475,-70.1074961318053,0.007820190070116737
fixed_profile_test.shared_h.3.r_lnRe,-0.9459737471423948,-0.9459012030585945,0.007668720619303601
fixed_profile_test.shared_h.5.residuals_K[0],-69.0879496803376,-69.08265906255554,0.007657801116613064
fixed_profile_test.shared_h.7.residuals_K[0],-69.06650328753551,-69.0612227987541,0.007645513425553788
controller_correlation_bounds.rho_1.Lam107_int.sd,0.0031258271567190295,0.0031255911237459888,-0.007551056447040564
monte_carlo[8].sd,0.0031258271567190295,0.0031255911237459888,-0.007551056447040564
controller_correlation_bounds.rho_0.Lam107_int.sd,0.0031261511836183174,0.0031259251864699986,-0.007229245645668496
ltne.Lam58.per_flux.456.r2,0.9839547464410825,0.9838882822581293,-0.006754800786681932
ntu_structure.gap_in_Re_power,1.3890114003330094,1.3891041201809895,0.006675240243374873
ltne.Lam107.per_flux.456.intercept,0.030139642051301797,0.030141652181493672,0.006669389730818074
nusselt.grouped.r2,0.9994045675384696,0.9993401856921224,-0.006442020422804808
ltne.Lam107.per_flux.456.r2,0.9964586920522474,0.9965213249642448,0.006285550268871598
fixed_profile_test.shared_h.7.residuals_K[14],62.19607604085934,62.19984992471507,0.006067720177796465
fixed_profile_test.shared_h.5.residuals_K[14],62.21200171466751,62.215775284701294,0.006065662460265313
fixed_profile_test.per_flux.304.residuals_K[3],75.5776439373974,75.5821522979794,0.005965203924248527
fixed_profile_test.shared_h.3.residuals_K[14],62.97286295728418,62.97642356488075,0.005654193615087944
fixed_profile_test.shared_h.2.r_lnRe,-0.9425693878169542,-0.9425191495099087,0.005329931959904909
fixed_profile_test.shared_h.2.residuals_K[9],111.32689983842783,111.3326152285689,0.005133880624860521
fixed_profile_test.shared_h.2.max_abs_K,111.32689983842783,111.3326152285689,0.005133880624860521
fixed_profile_test.per_flux.256.residuals_K[4],56.8903854074872,56.89328837704727,0.005102741947124094
fixed_profile_test.per_flux.256.max_abs_K,56.8903854074872,56.89328837704727,0.005102741947124094
fixed_profile_test.per_flux.456.residuals_K[1],-22.95071239621393,-22.949603457734383,0.0048318259599200355
sensor_selection_swing.ratio,2.308005267671826,2.3081167643295366,0.004830866691346717
T3_sensitivity.+25.identification.r2_deep,0.9030996070412405,0.9030602462665253,-0.004358409018046142
ltne.Lam58.per_flux.456.intercept,0.024689474141018616,0.024690496823624057,0.004142180589183489
T3_sensitivity.-25.NTU_exponent,0.36057971215268836,0.360594153076694,0.004004918612708631
fixed_profile_test.shared_h.2.residuals_K[14],70.7787270966079,70.78144779638865,0.0038439512723066507
fixed_profile_test.per_flux.456.r_lnRe,-0.9973171994497705,-0.9973546600088997,-0.0037561328682488805
fixed_profile_test.per_flux.456.max_abs_K,79.092284072359,79.08967862017391,-0.0032941926202436343
fixed_profile_test.per_flux.456.residuals_K[4],79.092284072359,79.08967862017391,-0.0032941926202436343
ltne.Lam107.per_flux.256.r2,0.9996744010744507,0.9997071896638441,0.003279926880005336
ltne.Lam107.per_flux.304.r2,0.9994033643823277,0.9993731530630605,-0.0030229355177168434
fixed_profile_test.shared_h.2.residuals_K[4],99.78917430224465,99.79200385068657,0.002835526460368289
T3_sensitivity.+0.identification.r2_match,0.9862292822565035,0.9862568188315474,0.0027921068193023594
identification.cooling_matched_eps.r2,0.9862292822565035,0.9862568188315474,0.0027921068193023594
fixed_profile_test.per_flux.456.residuals_K[3],42.26484370335129,42.26599859120256,0.0027325023591171942
fixed_profile_test.per_flux.456.residuals_K[0],-69.53421291931704,-69.53603267141762,-0.0026170600401915676
identification.cooling.r2,0.9643723826377077,0.9643972778843787,0.0025814972638306304
fixed_profile_test.per_flux.256.r_lnRe,-0.9963456833842884,-0.9963709373814289,-0.0025346621721392794
fixed_profile_test.shared_h.2.rms_K,64.22128537995951,64.2197049275621,-0.002460947936583402
ntu_profile.grouped.r2,0.9922215311072942,0.9921997756565187,-0.0021926001496007292
fixed_profile_test.shared_h.3.rms_K,55.35791653988454,55.35676512953074,-0.002079938021094944
fixed_profile_test.shared_h.3.residuals_K[4],81.97590139265981,81.9774765212112,0.0019214531644483248
fixed_profile_test.shared_h.5.residuals_K[4],79.3497665206637,79.35126809020687,0.0018923427364776013
fixed_profile_test.shared_h.7.residuals_K[4],79.32472323936781,79.32621847437076,0.0018849545789613761
fixed_profile_test.shared_h.7.rms_K,54.1670511893551,54.16603065866273,-0.001884043288243176
fixed_profile_test.shared_h.5.rms_K,54.182522166584086,54.18150138713055,-0.0018839644459423812
heating_window_sensitivity[3].r2,0.9620813559791361,0.9620963579257753,0.0015593220413155746
nusselt.per_flux.456.r2,0.9997744837847927,0.9997589300010921,-0.0015557292122299702
fixed_profile_test.per_flux.456.residuals_K[2],13.304483897694922,13.304659096931005,0.0013168435350783458
nusselt.per_flux.304.r2,0.9996279244357184,0.9996394842846481,0.001156415166801146
ltne.Lam58.per_flux.304.r2,0.9994326178967742,0.9994430301098082,0.001041812409115304
heating_window_sensitivity[4].r2,0.966557798325488,0.9665490901064308,-0.0009009517146706368
fixed_profile_test.shared_h.2.residuals_K[8],83.73528328787381,83.73596758967471,0.0008172203807439366
fixed_profile_test.shared_h.7.residuals_K[8],68.7630168177941,68.76260862243112,-0.000593626315234155
fixed_profile_test.shared_h.5.residuals_K[8],68.78413274175011,68.7837292138995,-0.0005866583389560025
fixed_profile_test.shared_h.3.residuals_K[8],70.72833623087638,70.72801971797912,-0.0004475050794686976
fixed_profile_test.per_flux.456.rms_K,52.11651882203591,52.11631221294767,-0.0003964368551620111
nusselt.per_flux.256.r2,0.9998632228973374,0.9998641329760084,9.102031659311233e-05
T3_sensitivity.+25.identification.r2_match,0.9919947407019578,0.9919944398308255,-3.0329912044559763e-05
