effective_front_area_cm2,group_kW_m2,power_scale,objective,side_final_rmse_K,T2_final_rmse_K,T3_final_rmse_K,side_final_bias_K,T2_final_bias_K,T3_final_bias_K,transient_side_rmse_K,transient_T2_rmse_K,transient_T3_rmse_K
20.0,304,1.58,2.852353943423168,103.10807530361964,4.417021816189149,134.99345211578841,-61.00793020212703,2.5540637940874413,87.98625947772759,103.91353197654607,10.266104232411381,168.41597904862905
20.0,304,1.8,3.311537738090628,84.23500793166353,6.841677904985189,168.2388217457533,-12.169220234159512,6.126910135675523,132.22311959136144,95.01395831405729,12.636414640064148,202.23687436134142
20.0,256,0.7,1.7591269646346823,115.67935536563897,2.193300240793847,50.45236622204492,-108.76558753721638,-2.1687946070282917,-22.371819520999747,98.78978466331162,4.397137424303888,56.164977151547255
20.0,256,0.84,0.9603355490780733,78.79987395006805,0.789599650177669,51.74955580222921,-67.3997921422962,0.3378193105329728,14.261347813531962,67.98795851854055,5.109773964909191,73.12487764846578
20.0,256,0.94,0.7726634745994252,57.54722152159704,2.3484314122402905,65.31051229181004,-39.29790035746531,2.088881247021057,39.14325394496695,53.905317628297254,5.948157100190584,90.13992811273663
20.0,256,1.11,1.071073106248368,44.44830350152841,5.24813459644255,96.77574083437467,5.997780901796477,4.984302348337095,79.26516094709454,56.07430652000465,7.676842760550434,121.62968561544314
20.0,256,1.25,1.813603873105106,61.33794718206738,7.583114998147084,124.49004075406069,41.190492442791154,7.298483858782337,110.47525632838904,76.68056649336434,9.221433818977056,147.81565717826953
40.0,456,1.05,10.149289865335822,284.65806166188975,18.306492079208905,83.3660425645544,-273.53229530446873,-16.599244734585707,-64.51339944313965,268.6201319615523,12.671783378746074,84.54759501312877
40.0,456,1.19,7.3936935062961,244.47017355715218,15.524936427834135,59.51086753516675,-231.80436553453288,-13.609757904269607,-26.11320113504927,231.37713156171205,11.4989197365915,89.45759084097051
40.0,456,1.34,5.273055089446807,204.55011105829416,12.76437785070083,55.288178914892136,-189.66895769743792,-10.507487864563162,12.768499965308388,194.93451377291885,10.728478219455447,107.2734209912835
40.0,456,1.5,3.813293325393371,165.53721503997852,10.152275347539652,74.8061803768368,-147.28275142624597,-7.306075805190062,51.99467562715356,160.26292333339708,10.5120899816637,133.20963327171407
40.0,456,1.65,3.0860800475742867,132.69351913379134,8.17843159995305,102.07552594791605,-109.6687084209055,-4.396065050389602,86.90586946788785,132.42385904675268,10.860829814056652,159.95836822920026
40.0,304,1.05,8.030527943416372,248.5973867888072,11.58643734588294,98.9121419281316,-236.70046586281762,-9.394622843085921,-68.33801424394018,228.05262022043496,7.258704075819998,90.0399374992339
40.0,304,1.23,5.663891320846781,209.1380841378954,9.138126671998217,80.02568582452119,-195.42041893032606,-6.665853420678786,-31.069613157032393,191.83392761479973,6.890345956024796,91.1972011108851
40.0,304,1.4,4.088570467087941,174.91960762485388,7.155622869304029,75.19599127439498,-158.79919210603182,-4.179346615561136,2.067907351163034,161.03824489610614,7.17221047829575,102.32812584218429
40.0,304,1.58,3.006642162072531,141.95831432032,5.634141409374809,83.90421837922852,-122.17178427294344,-1.629996623385777,35.29263871134296,132.3688686690475,8.005702461054558,120.4055818373975
40.0,304,1.8,2.3741295286605077,107.04753598270868,5.139093042360387,106.3583925670289,-79.98934054284898,1.3820545075588828,73.67309615166066,104.27827702684355,9.494064444000708,146.58714327501167
40.0,256,0.7,2.503989089963683,139.76791278545505,3.7650170858906344,55.37344805370003,-134.80023544394285,-3.657617289685573,-44.73696584273214,119.71001287780126,4.288028026268797,48.926537034880496
40.0,256,0.84,1.407969365494748,105.41523967895519,1.6070717513255013,37.52602798427894,-99.24097656415456,-1.5351409789248047,-13.006674017728015,89.07671068126679,4.374215955538963,53.12144953478889
40.0,256,0.94,0.9289630973487034,82.86160745301515,0.2240275657320722,37.510409144375856,-75.18355934315518,-0.06445671347834908,8.451477635814415,70.07628305446367,4.776828593466273,63.83680806295982
40.0,256,1.11,0.6015694098328254,49.83485305488342,2.3679323744427507,57.43347852053927,-36.51667622771734,2.358796102369278,42.95060303300509,47.41426351404437,5.872977474794805,87.86115483799408
40.0,256,1.25,0.7229939639819744,33.921485377789665,4.31677520846418,79.86123188042369,-6.520056964104323,4.289201401128654,69.73460062169632,45.21838890420154,6.986561137654577,109.24918862894053
