variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Trear_K,Qrear_tube_W,Qrear_cavity_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E80,57.54,673.1215883177982,669.9245605580857,668.2051197847574,669.9176753907,7.045546320409384,236.9764217662457,2.960153762963171,0.995995693778786,0.24171982191499566,0.0,1.7487053849412522,0.2788237037634529,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,63.02,673.450063649321,671.09252592704,669.9176753907,671.0869964237676,6.8305308784178305,230.11224687281643,2.9644894375508497,0.9952934410791706,0.16509651213694604,0.0,1.7141735742761088,0.205608912056347,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,68.50000000000001,673.1092948258562,671.6648919766252,671.0869964237676,671.6617478087766,6.640616066872318,223.93033945079372,2.9599915784673034,0.9945592800755445,0.08116461825296833,0.0,1.6803236657530427,0.1259713028532711,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,73.98000000000002,672.0163054567457,671.5770089878869,671.6617478087766,671.5775348354406,6.471696677717067,218.29300477359618,2.9455957492563503,0.9937944905508825,-0.011892928675176394,0.0,1.6471421938014994,0.03831254455808819,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,79.46000000000002,670.0660425593,670.7473279376137,671.5775348354406,670.7531400967418,6.320702395290609,213.09200915995078,2.9200248048126256,0.9929991437756998,-0.11641305466151068,0.0,1.6146159587565816,-0.05941722336449342,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,84.94000000000001,667.1261442600834,669.0728881660723,670.7531400967418,669.0860411519329,6.185325763098842,208.23916902465044,2.8817585778324437,0.9921720156242505,-0.23534738196470786,0.0,1.582732021608092,-0.16978218112049168,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,90.42000000000002,663.03023495732,666.4236424511477,669.0860411519329,666.4467776434484,6.06384749105558,203.65978836929102,2.829004980146637,0.9913103952860393,-0.372414150214108,0.0,1.5514776988534233,-0.29595065070462695,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,95.90000000000002,657.569387329911,662.634761231802,666.4467776434484,662.671319414587,5.955027268525866,199.2877570923787,2.759678388801229,0.9904097519955019,-0.5323639371382273,0.0,1.5208405574519257,-0.4417685482965471,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,101.38000000000001,650.4813964045111,657.4940982095795,662.671319414587,657.5486496991706,5.858046113626026,195.06141353681397,2.671396505352305,0.9894631719544225,-0.7216281218341042,0.0,1.4908084098791863,-0.6116016618052854,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,106.86000000000001,641.4379708449175,650.7124647525804,657.5486496991706,650.7913523518818,5.772511303608351,190.91880418702235,2.5615197427564946,0.9884602889012426,-0.9506655782167265,0.0,1.4613693092786917,-0.8088602715475529,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,112.34,630.0326201411995,641.8174288043499,650.7913523518818,641.9306390085653,5.698621459136509,186.7876298164705,2.427296444373673,0.9873845365836098,-1.2444739729540266,0.0,1.4325115447093002,-1.027793390163948,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,117.82000000000002,615.7854973225922,629.6827678526431,641.9306390085653,629.8517531627725,5.637997311708954,182.54829590465997,2.266324436656576,0.9862028830987765,-1.6926159104788918,0.0,1.4042236364867455,-1.2120284003226371,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,123.30000000000003,598.2475516439875,610.3251956162849,629.8517531627725,610.6216701914244,5.597717295669806,177.8672545657071,2.0781481367210453,0.9848168539470555,-2.6856348481588905,0.0,1.3764943316168357,-1.053332557048251,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,128.78,577.602830707211,566.9426421420912,610.6216701914244,567.694055803411,5.610572454650601,171.4246455251838,1.8703446910324042,0.9827969234921841,-5.955669535677415,0.0,1.3493125993191428,0.9297114325997327,0.0,0.0,403.20076907686797,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E80,134.26000000000002,557.584237832136,433.69683212476417,567.694055803411,436.6936256383701,5.846601559121385,157.5988310893387,1.6825391463141957,0.9776354059335374,-17.862504928905597,0.0,1.322667626638776,10.804643533054755,38.390067205574084,0.13414215843670232,403.20076907686797,9.320419878103593,28.843608719749994,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
