variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E79,68.50000000000001,638.9021747961332,651.855447513164,652.106012342056,651.8808857189238,3.6100000000000003,119.10325420567268,0.0,0.8984765504709056,-0.03854142298952053,0.0,1.1105416717474312,-0.035491967244664434,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,73.98000000000002,636.3168179289341,651.5975574094218,651.8808857189238,651.6263366348591,3.61,119.0703020330646,0.0,0.8984244621096242,-0.04357622959479806,0.0,1.0694903478500213,-0.04186922617653625,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,79.46000000000002,633.58114486038,651.3067001420964,651.6263366348591,651.3391862073727,3.61,119.03308763905012,0.0,0.8983655933792503,-0.04915433931443344,0.0,1.0299564917222628,-0.04856802147190269,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,84.94000000000001,630.7596421222192,650.9813429980045,651.3391862073727,651.0177358614397,3.61,118.9912872967836,0.0,0.8982994158263774,-0.05502213230225407,0.0,0.991884009961712,-0.055407460399651574,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,90.42000000000002,627.9112052464327,650.6210477950827,651.0177358614397,650.6614204552566,3.61,118.94475253180049,0.0,0.8982256750382439,-0.060985414929513725,0.0,0.9552188826661866,-0.06222496858330113,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,95.90000000000002,625.0902499496672,650.2261225664444,650.6614204552566,650.2704601304408,3.61,118.89346278764187,0.0,0.8981443164875047,-0.06690963506485549,0.0,0.9199090867865396,-0.06887229096996951,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,101.38000000000001,622.347756527269,649.7974020547508,650.2704601304408,649.8456277591941,3.61,118.83748678529425,0.0,0.8980554250703029,-0.07270008988087946,0.0,0.8859045223126668,-0.07521202874530024,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,106.86000000000001,619.7322610015166,649.3361844374526,649.8456277591941,649.3881684446202,3.61,118.7769624305161,0.0,0.8979591939886872,-0.07827590042869406,0.0,0.8531569411882165,-0.08111475021446479,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,112.34,617.2908065999774,648.8443001836042,649.3881684446202,648.8998531043165,3.6099999999999994,118.71209613401005,0.0,0.897855924505301,-0.08354707342725815,0.0,0.8216198788527381,-0.08645657241913757,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,117.82000000000002,615.0698696980958,648.3242632653124,648.8998531043165,648.3831196002336,3.61,118.64317694604532,0.0,0.8977460494733944,-0.08839953916125615,0.0,0.7912485883146123,-0.09111703837417363,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,123.30000000000003,613.1162756351254,647.7794499298792,648.3831196002336,647.8412474914965,3.61,118.57059860829023,0.0,0.8976301698560463,-0.09268942493326832,0.0,0.7619999766608383,-0.09497709756762554,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,128.78,611.478121848514,647.2142595437497,647.8412474914965,647.2785201068546,3.6100000000000003,118.49488274330903,0.0,0.8975090935386896,-0.09624525305953525,0.0,0.7338325439138079,-0.09791701728494583,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E79,134.26000000000002,610.2057285554841,533.5021309311461,647.2785201068546,546.7435818220454,3.61,110.52829220607033,0.0,0.8836186401516917,-16.986563163261316,0.0,0.7067063241482128,0.21016785749068626,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
