ID,Io,signal,tstar,theta
E67,456.0,wall,2.845895964327578,1.0008146572811503
E67,456.0,wall,2.8559521338128344,1.0008445571101179
E67,456.0,wall,2.8660083032980905,1.0011515831581888
E67,456.0,wall,2.876064472783347,1.001673524583056
E67,456.0,wall,2.8861206422686037,1.002084351547016
E67,456.0,wall,2.89617681175386,1.0023183164231009
E67,456.0,wall,2.9062329812391163,1.0022481806691215
E67,456.0,wall,2.916289150724373,1.0026769601006176
E67,456.0,wall,2.9263453202096295,1.0026030361588674
E67,456.0,wall,2.936401489694886,1.0030721543621022
E67,456.0,wall,2.9464576591801426,1.0029246378736105
E67,456.0,wall,2.9565138286653987,1.003152391950137
E67,456.0,wall,2.9665699981506553,1.0031589627132391
E67,456.0,wall,2.976626167635912,1.002988260001558
E67,456.0,wall,2.9866823371211684,1.0031962732202437
E67,456.0,wall,2.9967385066064245,1.0036087571592474
E67,456.0,wall,3.006794676091681,1.0032334865942287
E67,456.0,wall,3.0168508455769376,1.0030224508245167
E67,456.0,wall,3.026907015062194,1.0030353523750246
E67,456.0,wall,3.0369631845474503,1.0023966056370333
E67,456.0,wall,3.047019354032707,1.0023501360576352
E67,456.0,wall,3.0570755235179634,1.00189666198429
E67,456.0,wall,3.06713169300322,1.0020950704614326
E67,456.0,wall,3.0771878624884765,1.0023766419446174
E67,456.0,wall,3.0872440319737326,1.002306289069771
E67,456.0,wall,3.097300201458989,1.002259516663899
E67,456.0,wall,3.1073563709442458,1.0022701098767608
E67,456.0,wall,3.1174125404295023,1.002164971953423
E67,456.0,wall,3.1274687099147584,1.0018916282083834
E67,456.0,wall,3.137524879400015,1.0021506991132243
E67,456.0,wall,3.1475810488852716,1.0025731648984355
E67,456.0,wall,3.157637218370528,1.0023766190897896
E67,456.0,wall,3.1676933878557842,1.0023164994642602
E67,456.0,wall,3.177749557341041,1.0018058940341708
E67,456.0,wall,3.1878057268262974,1.0023529757700365
E67,456.0,wall,3.197861896311554,1.0020034168867216
E67,456.0,wall,3.2079180657968105,1.0024281967232862
E67,456.0,wall,3.2179742352820666,1.002366831509621
E67,456.0,wall,3.228030404767323,1.0026762116049945
E67,456.0,wall,3.2380865742525797,1.0025088514119354
E67,456.0,wall,3.2481427437378363,1.0022503233092637
E67,456.0,wall,3.2581989132230924,1.0020097762426627
E67,456.0,wall,3.268255082708349,1.0019931207866262
E67,456.0,wall,3.2783112521936055,1.00197435697269
E67,456.0,wall,3.288367421678862,1.0019650779124487
E67,456.0,wall,3.298423591164118,1.002124598899442
E67,456.0,wall,3.3084797606493748,1.0027430791185439
E67,456.0,wall,3.3185359301346313,1.0026107610907924
E67,456.0,wall,3.328592099619888,1.0024719408644236
E67,456.0,wall,3.3386482691051445,1.002460479168091
E67,456.0,wall,3.3487044385904006,1.002084340119602
E67,456.0,wall,3.358760608075657,1.001943228696708
E67,456.0,wall,3.3688167775609137,1.0025521156016812
E67,456.0,wall,3.3788729470461702,1.0025755646553947
E67,456.0,wall,3.3889291165314264,1.002934962542241
E67,456.0,wall,3.398985286016683,1.0032182424238323
E67,456.0,wall,3.4090414555019395,1.003560299209797
E67,456.0,wall,3.419097624987196,1.0036766245715296
E67,456.0,wall,3.429153794472452,1.0036885376507185
E67,456.0,wall,3.4392099639577087,1.0037572621190574
E67,456.0,wall,3.4492661334429653,1.0039393351077581
E67,456.0,wall,3.459322302928222,1.003748097332957
E67,456.0,wall,3.4693784724134784,1.0038052401171158
E67,456.0,wall,3.4794346418987345,1.0038056229354877
E67,456.0,wall,3.489490811383991,1.0042456697972768
E67,456.0,wall,3.4995469808692476,1.004293059283509
E67,456.0,wall,3.509603150354504,1.0042356079591703
E67,456.0,wall,3.5196593198397603,1.0042708329631034
E67,456.0,wall,3.529715489325017,1.0042261117780613
E67,456.0,wall,3.5397716588102734,1.0047650514813877
E67,456.0,wall,3.54982782829553,1.0046474576766915
E67,456.0,wall,3.559883997780786,1.0040355425069842
E67,456.0,wall,3.5699401672660427,1.004003860001419
E67,456.0,wall,3.5799963367512992,1.0038741931337365
E67,456.0,wall,3.590052506236556,1.0039784740010176
E67,456.0,wall,3.6001086757218124,1.0040714417283492
E67,456.0,wall,3.6101648452070685,1.0039890157905158
E67,456.0,wall,3.620221014692325,1.0040685048829276
E67,456.0,wall,3.6302771841775816,1.0035441637011018
E67,456.0,wall,3.640333353662838,1.0037218599902058
E67,456.0,wall,3.6503895231480943,1.0036965139857534
E67,456.0,wall,3.660445692633351,1.0033209863039183
E67,456.0,wall,3.6705018621186074,1.0033903678485674
E67,456.0,wall,3.680558031603864,1.0036956169337472
E67,456.0,wall,3.69061420108912,1.0036698081190245
E67,456.0,wall,3.7006703705743766,1.003561807628457
E67,456.0,wall,3.710726540059633,1.0036353601792494
E67,456.0,wall,3.7207827095448898,1.0036191675334838
E67,456.0,wall,3.7308388790301463,1.003650535785161
E67,456.0,wall,3.7408950485154024,1.0031986786909097
E67,456.0,wall,3.750951218000659,1.0035700639351375
E67,456.0,wall,3.7610073874859156,1.0033711012284114
E67,456.0,wall,3.771063556971172,1.0032948003845303
E67,456.0,wall,3.7811197264564282,1.002783989260987
E67,456.0,wall,3.791175895941685,1.0025105655240487
E67,456.0,wall,3.8012320654269414,1.0019962461843799
E67,456.0,wall,3.811288234912198,1.0016751358484428
E67,456.0,wall,3.821344404397454,1.001763635456865
E67,456.0,wall,3.8314005738827106,1.0017906555774814
E67,456.0,wall,3.841456743367967,1.0018448043791481
E67,456.0,wall,3.8515129128532237,1.0021787191325737
E67,456.0,wall,3.8615690823384803,1.0025847694374441
E67,456.0,wall,3.8716252518237364,1.0026676353307198
E67,456.0,wall,3.881681421308993,1.0027533637912254
E67,456.0,wall,3.8917375907942495,1.0027028203387036
E67,456.0,wall,3.901793760279506,1.002031814010736
E67,456.0,wall,3.911849929764762,1.0021157026575729
E67,456.0,wall,3.9219060992500188,1.0018504266668806
E67,456.0,wall,3.9319622687352753,1.001710886513424
E67,456.0,wall,3.942018438220532,1.0019521706482337
E67,456.0,wall,3.952074607705788,1.0020000343721507
E67,456.0,wall,3.9621307771910446,1.0023510788192975
E67,456.0,wall,3.972186946676301,1.002602059114963
E67,456.0,wall,3.9822431161615577,1.0024694953978084
E67,456.0,wall,3.9922992856468142,1.002867975040844
E67,456.0,wall,4.00235545513207,1.0028440003260823
E67,456.0,wall,4.012411624617327,1.0033033195217347
E67,456.0,wall,4.0224677941025835,1.0033411842583229
E67,456.0,wall,4.03252396358784,1.0033441039626227
E67,456.0,wall,4.042580133073097,1.003362484958187
E67,456.0,wall,4.052636302558353,1.0035140524649737
E67,456.0,wall,4.062692472043609,1.0035300965543563
E67,456.0,wall,4.072748641528865,1.0034942373289413
E67,456.0,wall,4.082804811014122,1.0035465348895254
E67,456.0,wall,4.0928609804993785,1.0042449098742396
E67,456.0,wall,4.102917149984635,1.0042962989554034
E67,456.0,wall,4.112973319469892,1.0041065238896063
E67,456.0,wall,4.123029488955148,1.0041332811796988
E67,456.0,wall,4.133085658440405,1.0038058286289415
E67,456.0,wall,4.143141827925661,1.0037637071806043
E67,456.0,wall,4.153197997410917,1.003626829614631
E67,456.0,wall,4.163254166896174,1.0036861436074664
E67,456.0,wall,4.17331033638143,1.003326265769228
E67,456.0,wall,4.183366505866687,1.0029683934421625
E67,456.0,wall,4.193422675351943,1.0026764001573272
E67,456.0,wall,4.2034788448372,1.0028258935884564
E67,456.0,wall,4.213535014322456,1.0029374708596341
E67,456.0,wall,4.223591183807713,1.0029956192562326
E67,456.0,wall,4.2336473532929695,1.0028970121000471
E67,456.0,wall,4.243703522778225,1.0027952224090377
E67,456.0,wall,4.253759692263482,1.0025110340480266
E67,456.0,wall,4.263815861748738,1.0019438114948265
E67,456.0,wall,4.273872031233995,1.0013297936809267
E67,456.0,wall,4.283928200719251,1.0012313407948321
E67,456.0,wall,4.293984370204508,1.0007782266850307
E67,456.0,wall,4.3040405396897645,1.0003674111484846
E67,456.0,wall,4.314096709175021,0.9999418428203483
E67,456.0,wall,4.324152878660277,0.9998091191193962
E67,456.0,wall,4.334209048145533,0.9994163074737494
E67,456.0,wall,4.34426521763079,0.9992905887776352
E67,456.0,wall,4.354321387116046,0.9991102984655327
E67,456.0,wall,4.364377556601303,0.9990998423816398
E67,456.0,wall,4.37443372608656,0.9991278852558176
E67,456.0,wall,4.384489895571816,0.9990213417605466
E67,456.0,gas,0.0,0.0
E67,456.0,gas,0.010056169485256458,-0.00013279510073525204
E67,456.0,gas,0.020112338970512917,-0.00019062522524895158
E67,456.0,gas,0.030168508455769377,-0.00023132049805491984
E67,456.0,gas,0.040224677941025834,0.0018527058409027795
E67,456.0,gas,0.05028084742628229,0.003551198016435612
E67,456.0,gas,0.060337016911538754,0.008854434619990794
E67,456.0,gas,0.0703931863967952,0.019373091712098837
E67,456.0,gas,0.08044935588205167,0.027754176053662444
E67,456.0,gas,0.09050552536730813,0.04221170718209438
E67,456.0,gas,0.10056169485256458,0.0523405463978506
E67,456.0,gas,0.11061786433782105,0.06576570271088927
E67,456.0,gas,0.12067403382307751,0.07976059284321137
E67,456.0,gas,0.13073020330833396,0.09063051439532882
E67,456.0,gas,0.1407863727935904,0.10129481772695288
E67,456.0,gas,0.1508425422788469,0.10645883366038242
E67,456.0,gas,0.16089871176410334,0.11661551701016372
E67,456.0,gas,0.17095488124935979,0.12716630194922393
E67,456.0,gas,0.18101105073461626,0.1336925385934212
E67,456.0,gas,0.1910672202198727,0.14414051442223466
E67,456.0,gas,0.20112338970512916,0.15197328350914965
E67,456.0,gas,0.21117955919038564,0.16351574799079704
E67,456.0,gas,0.2212357286756421,0.17445635080620883
E67,456.0,gas,0.23129189816089854,0.18159944211188603
E67,456.0,gas,0.24134806764615502,0.1908072830483495
E67,456.0,gas,0.25140423713141147,0.19750272635316118
E67,456.0,gas,0.2614604066166679,0.2079913974547806
E67,456.0,gas,0.27151657610192437,0.2143162995914116
E67,456.0,gas,0.2815727455871808,0.2214122700548923
E67,456.0,gas,0.2916289150724373,0.23021958383268676
E67,456.0,gas,0.3016850845576938,0.2360154474228404
E67,456.0,gas,0.3117412540429502,0.2455167226947995
E67,456.0,gas,0.32179742352820667,0.2511219610597042
E67,456.0,gas,0.3318535930134631,0.2593723921569961
E67,456.0,gas,0.34190976249871957,0.27068781985351537
E67,456.0,gas,0.3519659319839761,0.2802554926758422
E67,456.0,gas,0.3620221014692325,0.28982744921109577
E67,456.0,gas,0.372078270954489,0.2963429765729758
E67,456.0,gas,0.3821344404397454,0.3064204112336087
E67,456.0,gas,0.3921906099250019,0.31198709618217085
E67,456.0,gas,0.4022467794102583,0.32037674794958837
E67,456.0,gas,0.4123029488955148,0.32820094961064944
E67,456.0,gas,0.4223591183807713,0.3342302755553213
E67,456.0,gas,0.43241528786602773,0.3425256856383461
E67,456.0,gas,0.4424714573512842,0.3467172987373596
E67,456.0,gas,0.45252762683654063,0.3553404128592954
E67,456.0,gas,0.4625837963217971,0.3613183342488442
E67,456.0,gas,0.47263996580705353,0.36711848155192467
E67,456.0,gas,0.48269613529231004,0.3769667375709662
E67,456.0,gas,0.4927523047775665,0.3819251352839025
E67,456.0,gas,0.5028084742628229,0.38946875374824874
E67,456.0,gas,0.5128646437480794,0.3947077346578997
E67,456.0,gas,0.5229208132333358,0.4007798977318412
E67,456.0,gas,0.5329769827185923,0.40883541989095706
E67,456.0,gas,0.5430331522038487,0.413746696761697
E67,456.0,gas,0.5530893216891052,0.4213288686423858
E67,456.0,gas,0.5631454911743616,0.4246101927444239
E67,456.0,gas,0.5732016606596181,0.43067378839251147
E67,456.0,gas,0.5832578301448746,0.4384358762161319
E67,456.0,gas,0.5933139996301311,0.4431458185793054
E67,456.0,gas,0.6033701691153875,0.4498305526017997
E67,456.0,gas,0.613426338600644,0.4552151797509667
E67,456.0,gas,0.6234825080859004,0.4621269505585889
E67,456.0,gas,0.6335386775711569,0.46769577736361456
E67,456.0,gas,0.6435948470564133,0.46998542192306564
E67,456.0,gas,0.6536510165416698,0.47432482311805857
E67,456.0,gas,0.6637071860269262,0.4788141542654947
E67,456.0,gas,0.6737633555121827,0.48617999864337275
E67,456.0,gas,0.6838195249974391,0.4933445085136846
