time,hour,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
4805,1.334722222,974.994,335.442,769.886,347.539,300.711,298.144,298.281,1013.231,1021.673,847.923,897.233,1048.398,299.815,299.477,298.212,298.446
4806,1.335,974.328,335.461,769.878,347.545,300.718,298.138,298.266,1013.114,1021.649,847.935,897.224,1048.34,299.815,299.469,298.203,298.436
4807,1.335277778,974.328,335.461,769.878,347.545,300.718,298.138,298.266,1013.114,1021.649,847.935,897.224,1048.34,299.815,299.469,298.203,298.436
4808,1.335555556,974.328,335.461,769.878,347.545,300.718,298.138,298.266,1013.114,1021.649,847.935,897.224,1048.34,299.815,299.469,298.203,298.436
4809,1.335833333,973.575,335.483,769.886,347.56,300.725,298.151,298.273,1013.034,1021.62,847.962,897.259,1048.287,299.827,299.474,298.217,298.443
4810,1.336111111,973.575,335.483,769.886,347.56,300.725,298.151,298.273,1013.034,1021.62,847.962,897.259,1048.287,299.827,299.474,298.217,298.443
4811,1.336388889,973.575,335.483,769.886,347.56,300.725,298.151,298.273,1013.034,1021.62,847.962,897.259,1048.287,299.827,299.474,298.217,298.443
4812,1.336666667,973.575,335.483,769.886,347.56,300.725,298.151,298.273,1013.034,1021.62,847.962,897.259,1048.287,299.827,299.474,298.217,298.443
4813,1.336944444,973.508,335.502,769.918,347.568,300.726,298.14,298.275,1013.039,1021.578,847.982,897.273,1048.233,299.825,299.489,298.212,298.455
4814,1.337222222,973.508,335.502,769.918,347.568,300.726,298.14,298.275,1013.039,1021.578,847.982,897.273,1048.233,299.825,299.489,298.212,298.455
4815,1.3375,973.508,335.502,769.918,347.568,300.726,298.14,298.275,1013.039,1021.578,847.982,897.273,1048.233,299.825,299.489,298.212,298.455
4816,1.337777778,973.813,335.526,769.923,347.575,300.726,298.148,298.283,1012.998,1021.539,847.993,897.264,1048.189,299.825,299.486,298.219,298.447
4817,1.338055556,973.813,335.526,769.923,347.575,300.726,298.148,298.283,1012.998,1021.539,847.993,897.264,1048.189,299.825,299.486,298.219,298.447
4818,1.338333333,973.813,335.526,769.923,347.575,300.726,298.148,298.283,1012.998,1021.539,847.993,897.264,1048.189,299.825,299.486,298.219,298.447
4819,1.338611111,973.813,335.526,769.923,347.575,300.726,298.148,298.283,1012.998,1021.539,847.993,897.264,1048.189,299.825,299.486,298.219,298.447
4820,1.338888889,974.262,335.548,769.95,347.592,300.745,298.14,298.27,1012.63,1021.502,848.009,897.326,1048.172,299.828,299.474,298.222,298.469
4821,1.339166667,974.262,335.548,769.95,347.592,300.745,298.14,298.27,1012.63,1021.502,848.009,897.326,1048.172,299.828,299.474,298.222,298.469
4822,1.339444444,974.262,335.548,769.95,347.592,300.745,298.14,298.27,1012.63,1021.502,848.009,897.326,1048.172,299.828,299.474,298.222,298.469
4823,1.339722222,974.799,335.563,770.002,347.581,300.731,298.134,298.268,1012.621,1021.468,848.021,897.287,1048.142,299.832,299.492,298.217,298.447
4824,1.34,974.799,335.563,770.002,347.581,300.731,298.134,298.268,1012.621,1021.468,848.021,897.287,1048.142,299.832,299.492,298.217,298.447
4825,1.340277778,974.799,335.563,770.002,347.581,300.731,298.134,298.268,1012.621,1021.468,848.021,897.287,1048.142,299.832,299.492,298.217,298.447
4826,1.340555556,974.799,335.563,770.002,347.581,300.731,298.134,298.268,1012.621,1021.468,848.021,897.287,1048.142,299.832,299.492,298.217,298.447
4827,1.340833333,975.24,335.593,770.058,347.592,300.747,298.153,298.273,1012.758,1021.452,848.039,897.297,1048.089,299.843,299.497,298.229,298.471
4828,1.341111111,975.24,335.593,770.058,347.592,300.747,298.153,298.273,1012.758,1021.452,848.039,897.297,1048.089,299.843,299.497,298.229,298.471
4829,1.341388889,975.24,335.593,770.058,347.592,300.747,298.153,298.273,1012.758,1021.452,848.039,897.297,1048.089,299.843,299.497,298.229,298.471
4830,1.341666667,975.474,335.605,770.084,347.592,300.742,298.144,298.263,1012.902,1021.428,848.046,897.333,1048.132,299.841,299.488,298.228,298.466
4831,1.341944444,975.474,335.605,770.084,347.592,300.742,298.144,298.263,1012.902,1021.428,848.046,897.333,1048.132,299.841,299.488,298.228,298.466
4832,1.342222222,975.474,335.605,770.084,347.592,300.742,298.144,298.263,1012.902,1021.428,848.046,897.333,1048.132,299.841,299.488,298.228,298.466
4833,1.3425,974.974,335.634,770.099,347.603,300.75,298.165,298.281,1012.999,1021.43,848.073,897.326,1048.125,299.846,299.5,298.237,298.468
4834,1.342777778,974.974,335.634,770.099,347.603,300.75,298.165,298.281,1012.999,1021.43,848.073,897.326,1048.125,299.846,299.5,298.237,298.468
4835,1.343055556,974.974,335.634,770.099,347.603,300.75,298.165,298.281,1012.999,1021.43,848.073,897.326,1048.125,299.846,299.5,298.237,298.468
4836,1.343333333,974.974,335.634,770.099,347.603,300.75,298.165,298.281,1012.999,1021.43,848.073,897.326,1048.125,299.846,299.5,298.237,298.468
4837,1.343611111,975.113,335.648,770.123,347.593,300.751,298.176,298.276,1012.875,1021.415,848.083,897.343,1048.123,299.843,299.498,298.235,298.475
4838,1.343888889,975.113,335.648,770.123,347.593,300.751,298.176,298.276,1012.875,1021.415,848.083,897.343,1048.123,299.843,299.498,298.235,298.475
4839,1.344166667,975.113,335.648,770.123,347.593,300.751,298.176,298.276,1012.875,1021.415,848.083,897.343,1048.123,299.843,299.498,298.235,298.475
4840,1.344444444,975.493,335.679,770.168,347.606,300.775,298.168,298.285,1012.628,1021.403,848.088,897.332,1048.096,299.86,299.505,298.243,298.478
4841,1.344722222,975.493,335.679,770.168,347.606,300.775,298.168,298.285,1012.628,1021.403,848.088,897.332,1048.096,299.86,299.505,298.243,298.478
4842,1.345,975.493,335.679,770.168,347.606,300.775,298.168,298.285,1012.628,1021.403,848.088,897.332,1048.096,299.86,299.505,298.243,298.478
4843,1.345277778,975.493,335.679,770.168,347.606,300.775,298.168,298.285,1012.628,1021.403,848.088,897.332,1048.096,299.86,299.505,298.243,298.478
4844,1.345555556,975.444,335.702,770.166,347.623,300.765,298.171,298.278,1012.427,1021.395,848.107,897.344,1048.077,299.865,299.506,298.246,298.48
4845,1.345833333,975.444,335.702,770.166,347.623,300.765,298.171,298.278,1012.427,1021.395,848.107,897.344,1048.077,299.865,299.506,298.246,298.48
4846,1.346111111,975.444,335.702,770.166,347.623,300.765,298.171,298.278,1012.427,1021.395,848.107,897.344,1048.077,299.865,299.506,298.246,298.48
4847,1.346388889,975.694,335.721,770.219,347.632,300.781,298.165,298.282,1012.265,1021.374,848.118,897.39,1048.068,299.869,299.52,298.259,298.488
4848,1.346666667,975.694,335.721,770.219,347.632,300.781,298.165,298.282,1012.265,1021.374,848.118,897.39,1048.068,299.869,299.52,298.259,298.488
4849,1.346944444,975.694,335.721,770.219,347.632,300.781,298.165,298.282,1012.265,1021.374,848.118,897.39,1048.068,299.869,299.52,298.259,298.488
4850,1.347222222,975.694,335.721,770.219,347.632,300.781,298.165,298.282,1012.265,1021.374,848.118,897.39,1048.068,299.869,299.52,298.259,298.488
4851,1.3475,975.955,335.748,770.229,347.662,300.781,298.161,298.285,1011.737,1021.347,848.149,897.378,1048.035,299.871,299.524,298.258,298.482
4852,1.347777778,975.955,335.748,770.229,347.662,300.781,298.161,298.285,1011.737,1021.347,848.149,897.378,1048.035,299.871,299.524,298.258,298.482
4853,1.348055556,975.955,335.748,770.229,347.662,300.781,298.161,298.285,1011.737,1021.347,848.149,897.378,1048.035,299.871,299.524,298.258,298.482
4854,1.348333333,975.885,335.762,770.254,347.659,300.78,298.151,298.285,1011.644,1021.328,848.159,897.386,1047.983,299.866,299.52,298.25,298.495
4855,1.348611111,975.885,335.762,770.254,347.659,300.78,298.151,298.285,1011.644,1021.328,848.159,897.386,1047.983,299.866,299.52,298.25,298.495
4856,1.348888889,975.885,335.762,770.254,347.659,300.78,298.151,298.285,1011.644,1021.328,848.159,897.386,1047.983,299.866,299.52,298.25,298.495
4857,1.349166667,975.885,335.762,770.254,347.659,300.78,298.151,298.285,1011.644,1021.328,848.159,897.386,1047.983,299.866,299.52,298.25,298.495
4858,1.349444444,975.314,335.782,770.25,347.678,300.795,298.159,298.285,1011.974,1021.286,848.183,897.366,1047.927,299.87,299.523,298.257,298.495
4859,1.349722222,975.314,335.782,770.25,347.678,300.795,298.159,298.285,1011.974,1021.286,848.183,897.366,1047.927,299.87,299.523,298.257,298.495
4860,1.35,975.314,335.782,770.25,347.678,300.795,298.159,298.285,1011.974,1021.286,848.183,897.366,1047.927,299.87,299.523,298.257,298.495
4861,1.350277778,975.314,335.782,770.25,347.678,300.795,298.159,298.285,1011.974,1021.286,848.183,897.366,1047.927,299.87,299.523,298.257,298.495
4862,1.350555556,974.922,335.81,770.293,347.698,300.816,298.168,298.295,1012.34,1021.253,848.198,897.386,1047.88,299.882,299.534,298.264,298.502
4863,1.350833333,974.922,335.81,770.293,347.698,300.816,298.168,298.295,1012.34,1021.253,848.198,897.386,1047.88,299.882,299.534,298.264,298.502
4864,1.351111111,974.922,335.81,770.293,347.698,300.816,298.168,298.295,1012.34,1021.253,848.198,897.386,1047.88,299.882,299.534,298.264,298.502
4865,1.351388889,974.8,335.817,770.326,347.695,300.795,298.154,298.293,1012.735,1021.198,848.195,897.376,1047.8,299.883,299.525,298.261,298.496
4866,1.351666667,974.8,335.817,770.326,347.695,300.795,298.154,298.293,1012.735,1021.198,848.195,897.376,1047.8,299.883,299.525,298.261,298.496
4867,1.351944444,974.8,335.817,770.326,347.695,300.795,298.154,298.293,1012.735,1021.198,848.195,897.376,1047.8,299.883,299.525,298.261,298.496
4868,1.352222222,974.8,335.817,770.326,347.695,300.795,298.154,298.293,1012.735,1021.198,848.195,897.376,1047.8,299.883,299.525,298.261,298.496
4869,1.3525,974.678,335.848,770.342,347.711,300.807,298.165,298.289,1012.935,1021.163,848.212,897.412,1047.781,299.893,299.539,298.272,298.509
4870,1.352777778,974.678,335.848,770.342,347.711,300.807,298.165,298.289,1012.935,1021.163,848.212,897.412,1047.781,299.893,299.539,298.272,298.509
4871,1.353055556,974.678,335.848,770.342,347.711,300.807,298.165,298.289,1012.935,1021.163,848.212,897.412,1047.781,299.893,299.539,298.272,298.509
4872,1.353333333,974.373,335.863,770.325,347.727,300.806,298.143,298.275,1012.883,1021.117,848.216,897.358,1047.726,299.875,299.531,298.266,298.503
4873,1.353611111,974.373,335.863,770.325,347.727,300.806,298.143,298.275,1012.883,1021.117,848.216,897.358,1047.726,299.875,299.531,298.266,298.503
4874,1.353888889,974.373,335.863,770.325,347.727,300.806,298.143,298.275,1012.883,1021.117,848.216,897.358,1047.726,299.875,299.531,298.266,298.503
4875,1.354166667,974.373,335.863,770.325,347.727,300.806,298.143,298.275,1012.883,1021.117,848.216,897.358,1047.726,299.875,299.531,298.266,298.503
4876,1.354444444,973.998,335.896,770.352,347.736,300.814,298.147,298.272,1013.025,1021.08,848.231,897.391,1047.751,299.877,299.54,298.269,298.506
4877,1.354722222,973.998,335.896,770.352,347.736,300.814,298.147,298.272,1013.025,1021.08,848.231,897.391,1047.751,299.877,299.54,298.269,298.506
4878,1.355,973.998,335.896,770.352,347.736,300.814,298.147,298.272,1013.025,1021.08,848.231,897.391,1047.751,299.877,299.54,298.269,298.506
4879,1.355277778,973.666,335.902,770.385,347.741,300.816,298.151,298.276,1013.209,1021.069,848.233,897.385,1047.723,299.887,299.548,298.275,298.502
4880,1.355555556,973.666,335.902,770.385,347.741,300.816,298.151,298.276,1013.209,1021.069,848.233,897.385,1047.723,299.887,299.548,298.275,298.502
4881,1.355833333,973.666,335.902,770.385,347.741,300.816,298.151,298.276,1013.209,1021.069,848.233,897.385,1047.723,299.887,299.548,298.275,298.502
4882,1.356111111,973.666,335.902,770.385,347.741,300.816,298.151,298.276,1013.209,1021.069,848.233,897.385,1047.723,299.887,299.548,298.275,298.502
4883,1.356388889,973.233,335.918,770.434,347.773,300.822,298.153,298.28,1013.305,1021.072,848.255,897.402,1047.749,299.902,299.546,298.275,298.52
4884,1.356666667,973.233,335.918,770.434,347.773,300.822,298.153,298.28,1013.305,1021.072,848.255,897.402,1047.749,299.902,299.546,298.275,298.52
4885,1.356944444,973.233,335.918,770.434,347.773,300.822,298.153,298.28,1013.305,1021.072,848.255,897.402,1047.749,299.902,299.546,298.275,298.52
4886,1.357222222,973.567,335.945,770.444,347.777,300.822,298.166,298.273,1013.138,1021.065,848.253,897.361,1047.762,299.893,299.541,298.286,298.508
4887,1.3575,973.567,335.945,770.444,347.777,300.822,298.166,298.273,1013.138,1021.065,848.253,897.361,1047.762,299.893,299.541,298.286,298.508
4888,1.357777778,973.567,335.945,770.444,347.777,300.822,298.166,298.273,1013.138,1021.065,848.253,897.361,1047.762,299.893,299.541,298.286,298.508
4889,1.358055556,973.567,335.945,770.444,347.777,300.822,298.166,298.273,1013.138,1021.065,848.253,897.361,1047.762,299.893,299.541,298.286,298.508
4890,1.358333333,973.789,335.97,770.443,347.792,300.824,298.155,298.284,1013.237,1021.083,848.257,897.377,1047.805,299.893,299.539,298.277,298.508
4891,1.358611111,973.789,335.97,770.443,347.792,300.824,298.155,298.284,1013.237,1021.083,848.257,897.377,1047.805,299.893,299.539,298.277,298.508
4892,1.358888889,973.789,335.97,770.443,347.792,300.824,298.155,298.284,1013.237,1021.083,848.257,897.377,1047.805,299.893,299.539,298.277,298.508
4893,1.359166667,973.864,335.99,770.478,347.81,300.837,298.192,298.299,1013.406,1021.107,848.275,897.414,1047.865,299.901,299.546,298.293,298.524
4894,1.359444444,973.864,335.99,770.478,347.81,300.837,298.192,298.299,1013.406,1021.107,848.275,897.414,1047.865,299.901,299.546,298.293,298.524
4895,1.359722222,973.864,335.99,770.478,347.81,300.837,298.192,298.299,1013.406,1021.107,848.275,897.414,1047.865,299.901,299.546,298.293,298.524
4896,1.36,973.864,335.99,770.478,347.81,300.837,298.192,298.299,1013.406,1021.107,848.275,897.414,1047.865,299.901,299.546,298.293,298.524
4897,1.360277778,973.838,336.012,770.483,347.828,300.851,298.19,298.304,1013.428,1021.133,848.275,897.397,1047.884,299.906,299.551,298.291,298.529
4898,1.360555556,973.838,336.012,770.483,347.828,300.851,298.19,298.304,1013.428,1021.133,848.275,897.397,1047.884,299.906,299.551,298.291,298.529
4899,1.360833333,973.838,336.012,770.483,347.828,300.851,298.19,298.304,1013.428,1021.133,848.275,897.397,1047.884,299.906,299.551,298.291,298.529
4900,1.361111111,973.837,336.035,770.525,347.836,300.857,298.187,298.287,1013.434,1021.161,848.291,897.392,1047.918,299.914,299.557,298.291,298.537
4901,1.361388889,973.837,336.035,770.525,347.836,300.857,298.187,298.287,1013.434,1021.161,848.291,897.392,1047.918,299.914,299.557,298.291,298.537
4902,1.361666667,973.837,336.035,770.525,347.836,300.857,298.187,298.287,1013.434,1021.161,848.291,897.392,1047.918,299.914,299.557,298.291,298.537
4903,1.361944444,973.837,336.035,770.525,347.836,300.857,298.187,298.287,1013.434,1021.161,848.291,897.392,1047.918,299.914,299.557,298.291,298.537
4904,1.362222222,973.666,336.053,770.543,347.856,300.85,298.181,298.296,1013.587,1021.188,848.288,897.409,1047.957,299.905,299.557,298.294,298.532
4905,1.3625,973.666,336.053,770.543,347.856,300.85,298.181,298.296,1013.587,1021.188,848.288,897.409,1047.957,299.905,299.557,298.294,298.532
4906,1.362777778,973.666,336.053,770.543,347.856,300.85,298.181,298.296,1013.587,1021.188,848.288,897.409,1047.957,299.905,299.557,298.294,298.532
4907,1.363055556,973.894,336.071,770.597,347.87,300.87,298.185,298.297,1013.254,1021.224,848.307,897.437,1048.014,299.924,299.571,298.308,298.538
4908,1.363333333,973.894,336.071,770.597,347.87,300.87,298.185,298.297,1013.254,1021.224,848.307,897.437,1048.014,299.924,299.571,298.308,298.538
4909,1.363611111,973.894,336.071,770.597,347.87,300.87,298.185,298.297,1013.254,1021.224,848.307,897.437,1048.014,299.924,299.571,298.308,298.538
4910,1.363888889,973.894,336.071,770.597,347.87,300.87,298.185,298.297,1013.254,1021.224,848.307,897.437,1048.014,299.924,299.571,298.308,298.538
4911,1.364166667,973.514,336.091,770.593,347.883,300.869,298.186,298.299,1013.157,1021.252,848.312,897.415,1048.047,299.914,299.583,298.315,298.548
4912,1.364444444,973.514,336.091,770.593,347.883,300.869,298.186,298.299,1013.157,1021.252,848.312,897.415,1048.047,299.914,299.583,298.315,298.548
4913,1.364722222,973.514,336.091,770.593,347.883,300.869,298.186,298.299,1013.157,1021.252,848.312,897.415,1048.047,299.914,299.583,298.315,298.548
4914,1.365,973.815,336.121,770.6,347.872,300.879,298.17,298.298,1013.122,1021.277,848.34,897.432,1048.059,299.922,299.565,298.313,298.541
4915,1.365277778,973.815,336.121,770.6,347.872,300.879,298.17,298.298,1013.122,1021.277,848.34,897.432,1048.059,299.922,299.565,298.313,298.541
4916,1.365555556,973.815,336.121,770.6,347.872,300.879,298.17,298.298,1013.122,1021.277,848.34,897.432,1048.059,299.922,299.565,298.313,298.541
4917,1.365833333,973.815,336.121,770.6,347.872,300.879,298.17,298.298,1013.122,1021.277,848.34,897.432,1048.059,299.922,299.565,298.313,298.541
4918,1.366111111,973.802,336.131,770.61,347.874,300.868,298.167,298.299,1013.047,1021.292,848.346,897.435,1048.052,299.926,299.572,298.313,298.555
4919,1.366388889,973.802,336.131,770.61,347.874,300.868,298.167,298.299,1013.047,1021.292,848.346,897.435,1048.052,299.926,299.572,298.313,298.555
4920,1.366666667,973.802,336.131,770.61,347.874,300.868,298.167,298.299,1013.047,1021.292,848.346,897.435,1048.052,299.926,299.572,298.313,298.555
4921,1.366944444,974.148,336.154,770.658,347.871,300.878,298.165,298.292,1012.951,1021.311,848.361,897.454,1048.091,299.924,299.574,298.309,298.543
4922,1.367222222,974.148,336.154,770.658,347.871,300.878,298.165,298.292,1012.951,1021.311,848.361,897.454,1048.091,299.924,299.574,298.309,298.543
4923,1.3675,974.148,336.154,770.658,347.871,300.878,298.165,298.292,1012.951,1021.311,848.361,897.454,1048.091,299.924,299.574,298.309,298.543
4924,1.367777778,974.148,336.154,770.658,347.871,300.878,298.165,298.292,1012.951,1021.311,848.361,897.454,1048.091,299.924,299.574,298.309,298.543
4925,1.368055556,974.765,336.17,770.676,347.895,300.889,298.174,298.291,1012.607,1021.298,848.374,897.454,1048.075,299.924,299.573,298.319,298.548
4926,1.368333333,974.765,336.17,770.676,347.895,300.889,298.174,298.291,1012.607,1021.298,848.374,897.454,1048.075,299.924,299.573,298.319,298.548
4927,1.368611111,974.765,336.17,770.676,347.895,300.889,298.174,298.291,1012.607,1021.298,848.374,897.454,1048.075,299.924,299.573,298.319,298.548
4928,1.368888889,974.765,336.188,770.697,347.89,300.867,298.158,298.288,1012.475,1021.299,848.381,897.482,1048.045,299.923,299.568,298.312,298.542
4929,1.369166667,974.765,336.188,770.697,347.89,300.867,298.158,298.288,1012.475,1021.299,848.381,897.482,1048.045,299.923,299.568,298.312,298.542
4930,1.369444444,974.765,336.188,770.697,347.89,300.867,298.158,298.288,1012.475,1021.299,848.381,897.482,1048.045,299.923,299.568,298.312,298.542
4931,1.369722222,974.765,336.188,770.697,347.89,300.867,298.158,298.288,1012.475,1021.299,848.381,897.482,1048.045,299.923,299.568,298.312,298.542
4932,1.37,974.87,336.206,770.725,347.912,300.896,298.16,298.292,1012.592,1021.309,848.413,897.496,1048.069,299.931,299.581,298.33,298.566
4933,1.370277778,974.87,336.206,770.725,347.912,300.896,298.16,298.292,1012.592,1021.309,848.413,897.496,1048.069,299.931,299.581,298.33,298.566
4934,1.370555556,974.87,336.206,770.725,347.912,300.896,298.16,298.292,1012.592,1021.309,848.413,897.496,1048.069,299.931,299.581,298.33,298.566
4935,1.370833333,974.241,336.227,770.7,347.911,300.886,298.166,298.293,1012.655,1021.302,848.431,897.499,1048.049,299.934,299.581,298.316,298.562
4936,1.371111111,974.241,336.227,770.7,347.911,300.886,298.166,298.293,1012.655,1021.302,848.431,897.499,1048.049,299.934,299.581,298.316,298.562
4937,1.371388889,974.241,336.227,770.7,347.911,300.886,298.166,298.293,1012.655,1021.302,848.431,897.499,1048.049,299.934,299.581,298.316,298.562
4938,1.371666667,974.241,336.227,770.7,347.911,300.886,298.166,298.293,1012.655,1021.302,848.431,897.499,1048.049,299.934,299.581,298.316,298.562
4939,1.371944444,973.92,336.244,770.752,347.913,300.881,298.153,298.288,1012.799,1021.275,848.441,897.517,1047.998,299.929,299.58,298.32,298.557
4940,1.372222222,973.92,336.244,770.752,347.913,300.881,298.153,298.288,1012.799,1021.275,848.441,897.517,1047.998,299.929,299.58,298.32,298.557
4941,1.3725,973.92,336.244,770.752,347.913,300.881,298.153,298.288,1012.799,1021.275,848.441,897.517,1047.998,299.929,299.58,298.32,298.557
4942,1.372777778,974.07,336.282,770.803,347.936,300.903,298.154,298.29,1013.138,1021.272,848.47,897.543,1047.995,299.94,299.595,298.332,298.572
4943,1.373055556,974.07,336.282,770.803,347.936,300.903,298.154,298.29,1013.138,1021.272,848.47,897.543,1047.995,299.94,299.595,298.332,298.572
4944,1.373333333,974.07,336.282,770.803,347.936,300.903,298.154,298.29,1013.138,1021.272,848.47,897.543,1047.995,299.94,299.595,298.332,298.572
4945,1.373611111,974.07,336.282,770.803,347.936,300.903,298.154,298.29,1013.138,1021.272,848.47,897.543,1047.995,299.94,299.595,298.332,298.572
4946,1.373888889,974.197,336.292,770.835,347.949,300.914,298.164,298.282,1013.342,1021.258,848.492,897.565,1047.979,299.941,299.594,298.334,298.576
4947,1.374166667,974.197,336.292,770.835,347.949,300.914,298.164,298.282,1013.342,1021.258,848.492,897.565,1047.979,299.941,299.594,298.334,298.576
4948,1.374444444,974.197,336.292,770.835,347.949,300.914,298.164,298.282,1013.342,1021.258,848.492,897.565,1047.979,299.941,299.594,298.334,298.576
4949,1.374722222,974.197,336.292,770.835,347.949,300.914,298.164,298.282,1013.342,1021.258,848.492,897.565,1047.979,299.941,299.594,298.334,298.576
4950,1.375,974.477,336.32,770.878,347.954,300.916,298.165,298.302,1013.168,1021.248,848.508,897.594,1047.992,299.945,299.608,298.351,298.578
4951,1.375277778,974.477,336.32,770.878,347.954,300.916,298.165,298.302,1013.168,1021.248,848.508,897.594,1047.992,299.945,299.608,298.351,298.578
4952,1.375555556,974.477,336.32,770.878,347.954,300.916,298.165,298.302,1013.168,1021.248,848.508,897.594,1047.992,299.945,299.608,298.351,298.578
4953,1.375833333,974.781,336.338,770.907,347.96,300.917,298.166,298.298,1013.127,1021.237,848.527,897.639,1047.986,299.943,299.605,298.347,298.566
4954,1.376111111,974.781,336.338,770.907,347.96,300.917,298.166,298.298,1013.127,1021.237,848.527,897.639,1047.986,299.943,299.605,298.347,298.566
4955,1.376388889,974.781,336.338,770.907,347.96,300.917,298.166,298.298,1013.127,1021.237,848.527,897.639,1047.986,299.943,299.605,298.347,298.566
4956,1.376666667,974.781,336.338,770.907,347.96,300.917,298.166,298.298,1013.127,1021.237,848.527,897.639,1047.986,299.943,299.605,298.347,298.566
4957,1.376944444,974.963,336.359,770.908,347.955,300.92,298.165,298.29,1012.802,1021.228,848.551,897.638,1047.969,299.937,299.6,298.337,298.577
4958,1.377222222,974.963,336.359,770.908,347.955,300.92,298.165,298.29,1012.802,1021.228,848.551,897.638,1047.969,299.937,299.6,298.337,298.577
4959,1.3775,974.963,336.359,770.908,347.955,300.92,298.165,298.29,1012.802,1021.228,848.551,897.638,1047.969,299.937,299.6,298.337,298.577
4960,1.377777778,975.115,336.367,770.954,347.949,300.902,298.145,298.282,1012.7,1021.221,848.565,897.608,1047.906,299.949,299.603,298.344,298.58
4961,1.378055556,975.115,336.367,770.954,347.949,300.902,298.145,298.282,1012.7,1021.221,848.565,897.608,1047.906,299.949,299.603,298.344,298.58
4962,1.378333333,975.115,336.367,770.954,347.949,300.902,298.145,298.282,1012.7,1021.221,848.565,897.608,1047.906,299.949,299.603,298.344,298.58
4963,1.378611111,975.766,336.394,770.981,347.937,300.923,298.146,298.292,1012.606,1021.196,848.58,897.667,1047.925,299.949,299.607,298.345,298.577
4964,1.378888889,975.766,336.394,770.981,347.937,300.923,298.146,298.292,1012.606,1021.196,848.58,897.667,1047.925,299.949,299.607,298.345,298.577
4965,1.379166667,975.766,336.394,770.981,347.937,300.923,298.146,298.292,1012.606,1021.196,848.58,897.667,1047.925,299.949,299.607,298.345,298.577
4966,1.379444444,975.766,336.394,770.981,347.937,300.923,298.146,298.292,1012.606,1021.196,848.58,897.667,1047.925,299.949,299.607,298.345,298.577
4967,1.379722222,975.942,336.41,770.963,347.937,300.909,298.145,298.281,1012.566,1021.19,848.596,897.637,1047.888,299.948,299.606,298.348,298.574
4968,1.38,975.942,336.41,770.963,347.937,300.909,298.145,298.281,1012.566,1021.19,848.596,897.637,1047.888,299.948,299.606,298.348,298.574
4969,1.380277778,975.942,336.41,770.963,347.937,300.909,298.145,298.281,1012.566,1021.19,848.596,897.637,1047.888,299.948,299.606,298.348,298.574
4970,1.380555556,975.942,336.41,770.963,347.937,300.909,298.145,298.281,1012.566,1021.19,848.596,897.637,1047.888,299.948,299.606,298.348,298.574
4971,1.380833333,975.295,336.437,770.95,347.938,300.927,298.151,298.294,1012.666,1021.175,848.61,897.629,1047.853,299.956,299.616,298.356,298.583
4972,1.381111111,975.295,336.437,770.95,347.938,300.927,298.151,298.294,1012.666,1021.175,848.61,897.629,1047.853,299.956,299.616,298.356,298.583
4973,1.381388889,975.295,336.437,770.95,347.938,300.927,298.151,298.294,1012.666,1021.175,848.61,897.629,1047.853,299.956,299.616,298.356,298.583
4974,1.381666667,974.697,336.451,770.932,347.924,300.921,298.137,298.287,1012.98,1021.146,848.633,897.632,1047.794,299.956,299.613,298.349,298.583
4975,1.381944444,974.697,336.451,770.932,347.924,300.921,298.137,298.287,1012.98,1021.146,848.633,897.632,1047.794,299.956,299.613,298.349,298.583
4976,1.382222222,974.697,336.451,770.932,347.924,300.921,298.137,298.287,1012.98,1021.146,848.633,897.632,1047.794,299.956,299.613,298.349,298.583
4977,1.3825,974.697,336.451,770.932,347.924,300.921,298.137,298.287,1012.98,1021.146,848.633,897.632,1047.794,299.956,299.613,298.349,298.583
4978,1.382777778,974.23,336.468,770.972,347.923,300.919,298.131,298.278,1013.3,1021.123,848.647,897.662,1047.786,299.948,299.611,298.35,298.58
4979,1.383055556,974.23,336.468,770.972,347.923,300.919,298.131,298.278,1013.3,1021.123,848.647,897.662,1047.786,299.948,299.611,298.35,298.58
4980,1.383333333,974.23,336.468,770.972,347.923,300.919,298.131,298.278,1013.3,1021.123,848.647,897.662,1047.786,299.948,299.611,298.35,298.58
4981,1.383611111,974.06,336.483,771.027,347.908,300.918,298.141,298.294,1013.313,1021.103,848.657,897.679,1047.785,299.961,299.616,298.349,298.584
4982,1.383888889,974.06,336.483,771.027,347.908,300.918,298.141,298.294,1013.313,1021.103,848.657,897.679,1047.785,299.961,299.616,298.349,298.584
4983,1.384166667,974.06,336.483,771.027,347.908,300.918,298.141,298.294,1013.313,1021.103,848.657,897.679,1047.785,299.961,299.616,298.349,298.584
4984,1.384444444,974.06,336.483,771.027,347.908,300.918,298.141,298.294,1013.313,1021.103,848.657,897.679,1047.785,299.961,299.616,298.349,298.584
4985,1.384722222,973.773,336.512,771.033,347.909,300.926,298.148,298.293,1013.221,1021.104,848.679,897.677,1047.795,299.975,299.628,298.374,298.598
4986,1.385,973.773,336.512,771.033,347.909,300.926,298.148,298.293,1013.221,1021.104,848.679,897.677,1047.795,299.975,299.628,298.374,298.598
4987,1.385277778,973.773,336.512,771.033,347.909,300.926,298.148,298.293,1013.221,1021.104,848.679,897.677,1047.795,299.975,299.628,298.374,298.598
