% Model:              Cav_Hex_validation_v7.0 - full receiver.mph
% Version:            COMSOL 6.0.0.354
% Date:               Apr 14 2025, 10:47
% Table:              T03 (gas) - exp. 67 - 
% Time (hr)                                       T03 (K)
0.52083375                                        711.439
0.521111528                                       711.439
0.521389306                                       711.663
0.521667084                                       711.663
0.521944862                                       711.663
0.52222264                                        711.858
0.522500418                                       711.858
0.522778196                                       711.858
0.523055974                                       711.858
0.523333752                                       712.047
0.52361153                                        712.047
0.523889308                                       712.047
0.524167086                                       712.255
0.524444864                                       712.255
0.524722642                                       712.255
0.52500042                                        712.255
0.525278198                                       712.462
0.525555976                                       712.462
0.525833754                                       712.462
0.526111532                                       712.673
0.52638931                                        712.673
0.526667088                                       712.673
0.526944866                                       712.673
0.527222644                                       712.911
0.527500422                                       712.911
0.5277782                                         712.911
0.528055978                                       713.107
0.528333756                                       713.107
0.528611534                                       713.107
0.528889312                                       713.107
0.52916709                                        713.317
0.529444868                                       713.317
0.529722646                                       713.317
0.530000424                                       713.513
0.530278202                                       713.513
0.53055598                                        713.513
0.530833758                                       713.513
0.531111536                                       713.709
0.531389314                                       713.709
0.531667092                                       713.709
0.53194487                                        713.921
0.532222648                                       713.921
0.532500426                                       713.921
0.532778204                                       713.921
0.533055982                                       714.196
0.53333376                                        714.196
0.533611538                                       714.196
0.533889316                                       714.434
0.534167094                                       714.434
0.534444872                                       714.434
0.53472265                                        714.434
0.535000428                                       714.624
0.535278206                                       714.624
0.535555984                                       714.624
0.535833762                                       714.79
0.53611154                                        714.79
0.536389318                                       714.79
0.536667096                                       714.79
0.536944874                                       715.049
0.537222652                                       715.049
0.53750043                                        715.049
0.537778208                                       715.278
0.538055986                                       715.278
0.538333764                                       715.278
0.538611542                                       715.278
0.53888932                                        715.481
0.539167098                                       715.481
0.539444876                                       715.481
0.539722654                                       715.708
0.540000432                                       715.708
0.54027821                                        715.708
0.540555988                                       715.708
0.540833766                                       715.893
0.541111544                                       715.893
0.541389322                                       715.893
0.5416671                                         716.128
0.541944878                                       716.128
0.542222656                                       716.128
0.542500434                                       716.128
0.542778212                                       716.29
0.54305599                                        716.29
0.543333768                                       716.29
0.543611546                                       716.531
0.543889324                                       716.531
0.544167102                                       716.531
0.54444488                                        716.531
0.544722658                                       716.749
0.545000436                                       716.749
0.545278214                                       716.749
0.545555992                                       716.973
0.54583377                                        716.973
0.546111548                                       716.973
0.546389326                                       716.973
0.546667104                                       717.13
0.546944882                                       717.13
0.54722266                                        717.13
0.547500438                                       717.13
0.547778216                                       717.367
0.548055994                                       717.367
0.548333772                                       717.367
0.54861155                                        717.58
0.548889328                                       717.58
0.549167106                                       717.58
0.549444884                                       717.775
0.549722662                                       717.775
0.55000044                                        717.775
0.550278218                                       717.775
0.550555996                                       717.989
0.550833774                                       717.989
0.551111552                                       717.989
0.55138933                                        718.193
0.551667108                                       718.193
0.551944886                                       718.193
0.552222664                                       718.193
0.552500442                                       718.416
0.55277822                                        718.416
0.553055998                                       718.416
0.553333776                                       718.616
0.553611554                                       718.616
0.553889332                                       718.616
0.55416711                                        718.616
0.554444888                                       718.797
0.554722666                                       718.797
0.555000444                                       718.797
0.555278222                                       718.974
0.555556                                          718.974
0.555833778                                       718.974
0.556111556                                       718.974
0.556389334                                       719.134
0.556667112                                       719.134
0.55694489                                        719.134
0.557222668                                       719.376
0.557500446                                       719.376
0.557778224                                       719.376
0.558056002                                       719.376
0.55833378                                        719.575
0.558611558                                       719.575
0.558889336                                       719.575
0.559167114                                       719.723
0.559444892                                       719.723
0.55972267                                        719.723
0.560000448                                       719.723
0.560278226                                       719.914
0.560556004                                       719.914
0.560833782                                       719.914
0.56111156                                        720.104
0.561389338                                       720.104
0.561667116                                       720.104
0.561944894                                       720.104
0.562222672                                       720.281
0.56250045                                        720.281
0.562778228                                       720.281
0.563056006                                       720.352
0.563333784                                       720.352
0.563611562                                       720.352
0.56388934                                        720.352
0.564167118                                       720.594
0.564444896                                       720.594
0.564722674                                       720.594
0.565000452                                       720.722
0.56527823                                        720.722
0.565556008                                       720.722
0.565833786                                       720.942
0.566111564                                       720.942
0.566389342                                       720.942
0.56666712                                        720.942
0.566944898                                       721.158
0.567222676                                       721.158
0.567500454                                       721.158
0.567778232                                       721.329
0.56805601                                        721.329
0.568333788                                       721.329
0.568611566                                       721.329
0.568889344                                       721.468
0.569167122                                       721.468
0.5694449                                         721.468
0.569722678                                       721.598
0.570000456                                       721.598
0.570278234                                       721.598
0.570556012                                       721.598
0.57083379                                        721.768
0.571111568                                       721.768
0.571389346                                       721.768
0.571667124                                       721.96
0.571944902                                       721.96
0.57222268                                        721.96
0.572500458                                       721.96
0.572778236                                       722.093
0.573056014                                       722.093
0.573333792                                       722.093
0.57361157                                        722.302
0.573889348                                       722.302
0.574167126                                       722.302
0.574444904                                       722.302
0.574722682                                       722.432
0.57500046                                        722.432
0.575278238                                       722.432
0.575556016                                       722.632
0.575833794                                       722.632
0.576111572                                       722.632
0.57638935                                        722.632
0.576667128                                       722.87
0.576944906                                       722.87
0.577222684                                       722.87
0.577500462                                       723.03
0.57777824                                        723.03
0.578056018                                       723.03
0.578333796                                       723.03
0.578611574                                       723.226
0.578889352                                       723.226
0.57916713                                        723.226
0.579444908                                       723.415
0.579722686                                       723.415
0.580000464                                       723.415
0.580278242                                       723.415
0.58055602                                        723.568
0.580833798                                       723.568
0.581111576                                       723.568
0.581389354                                       723.66
0.581667132                                       723.66
0.58194491                                        723.66
0.582222688                                       723.66
0.582500466                                       723.805
0.582778244                                       723.805
0.583056022                                       723.805
0.5833338                                         723.946
0.583611578                                       723.946
0.583889356                                       723.946
0.584167134                                       723.946
0.584444912                                       724.109
0.58472269                                        724.109
0.585000468                                       724.109
0.585278246                                       724.289
0.585556024                                       724.289
0.585833802                                       724.289
0.58611158                                        724.289
0.586389358                                       724.485
0.586667136                                       724.485
0.586944914                                       724.485
0.587222692                                       724.646
0.58750047                                        724.646
0.587778248                                       724.646
0.588056026                                       724.646
0.588333804                                       724.832
0.588611582                                       724.832
0.58888936                                        724.832
0.589167138                                       724.988
0.589444916                                       724.988
0.589722694                                       724.988
0.590000472                                       725.152
0.59027825                                        725.152
0.590556028                                       725.152
0.590833806                                       725.152
0.591111584                                       725.279
0.591389362                                       725.279
0.59166714                                        725.279
0.591944918                                       725.444
0.592222696                                       725.444
0.592500474                                       725.444
0.592778252                                       725.444
0.59305603                                        725.661
0.593333808                                       725.661
0.593611586                                       725.661
0.593889364                                       725.85
0.594167142                                       725.85
0.59444492                                        725.85
0.594722698                                       725.85
0.595000476                                       726.014
0.595278254                                       726.014
0.595556032                                       726.014
0.59583381                                        726.183
0.596111588                                       726.183
0.596389366                                       726.183
0.596667144                                       726.183
0.596944922                                       726.313
0.5972227                                         726.313
0.597500478                                       726.313
0.597778256                                       726.521
0.598056034                                       726.521
0.598333812                                       726.521
0.59861159                                        726.521
0.598889368                                       726.71
0.599167146                                       726.71
0.599444924                                       726.71
0.599722702                                       726.861
0.60000048                                        726.861
0.600278258                                       726.861
0.600556036                                       726.861
0.600833814                                       727.015
0.601111592                                       727.015
0.60138937                                        727.015
0.601667148                                       727.185
0.601944926                                       727.185
0.602222704                                       727.185
0.602500482                                       727.185
0.60277826                                        727.368
0.603056038                                       727.368
0.603333816                                       727.368
0.603611594                                       727.544
0.603889372                                       727.544
0.60416715                                        727.544
0.604444928                                       727.544
0.604722706                                       727.697
0.605000484                                       727.697
0.605278262                                       727.697
0.60555604                                        727.826
0.605833818                                       727.826
0.606111596                                       727.826
0.606389374                                       727.826
0.606667152                                       727.989
0.60694493                                        727.989
0.607222708                                       727.989
0.607500486                                       728.123
0.607778264                                       728.123
0.608056042                                       728.123
0.60833382                                        728.123
0.608611598                                       728.287
0.608889376                                       728.287
0.609167154                                       728.287
0.609444932                                       728.428
0.60972271                                        728.428
0.610000488                                       728.428
0.610278266                                       728.428
0.610556044                                       728.574
0.610833822                                       728.574
0.6111116                                         728.574
0.611389378                                       728.709
0.611667156                                       728.709
0.611944934                                       728.709
0.612222712                                       728.709
0.61250049                                        728.858
0.612778268                                       728.858
0.613056046                                       728.858
0.613333824                                       729.002
0.613611602                                       729.002
0.61388938                                        729.002
0.614167158                                       729.002
0.614444936                                       729.137
0.614722714                                       729.137
0.615000492                                       729.137
0.61527827                                        729.303
0.615556048                                       729.303
0.615833826                                       729.303
0.616111604                                       729.47
0.616389382                                       729.47
0.61666716                                        729.47
0.616944938                                       729.47
0.617222716                                       729.609
0.617500494                                       729.609
0.617778272                                       729.609
0.61805605                                        729.774
0.618333828                                       729.774
0.618611606                                       729.774
0.618889384                                       729.774
0.619167162                                       729.897
0.61944494                                        729.897
0.619722718                                       729.897
0.620000496                                       730.048
0.620278274                                       730.048
0.620556052                                       730.048
0.62083383                                        730.048
0.621111608                                       730.166
0.621389386                                       730.166
0.621667164                                       730.166
0.621944942                                       730.278
0.62222272                                        730.278
0.622500498                                       730.278
0.622778276                                       730.278
0.623056054                                       730.414
0.623333832                                       730.414
0.62361161                                        730.414
0.623889388                                       730.54
0.624167166                                       730.54
0.624444944                                       730.54
0.624722722                                       730.54
0.6250005                                         730.679
0.625278278                                       730.679
0.625556056                                       730.679
0.625833834                                       730.834
0.626111612                                       730.834
0.62638939                                        730.834
0.626667168                                       730.834
0.626944946                                       730.952
0.627222724                                       730.952
0.627500502                                       730.952
0.62777828                                        731.118
0.628056058                                       731.118
0.628333836                                       731.118
0.628611614                                       731.118
0.628889392                                       731.273
0.62916717                                        731.273
0.629444948                                       731.273
0.629722726                                       731.427
0.630000504                                       731.427
0.630278282                                       731.427
0.63055606                                        731.427
0.630833838                                       731.569
0.631111616                                       731.569
0.631389394                                       731.569
0.631667172                                       731.675
0.63194495                                        731.675
0.632222728                                       731.675
0.632500506                                       731.675
0.632778284                                       731.795
0.633056062                                       731.795
0.63333384                                        731.795
0.633611618                                       731.943
0.633889396                                       731.943
0.634167174                                       731.943
0.634444952                                       731.943
0.63472273                                        732.059
0.635000508                                       732.059
0.635278286                                       732.059
0.635556064                                       732.166
0.635833842                                       732.166
0.63611162                                        732.166
0.636389398                                       732.166
0.636667176                                       732.288
0.636944954                                       732.288
0.637222732                                       732.288
0.63750051                                        732.428
0.637778288                                       732.428
0.638056066                                       732.428
0.638333844                                       732.428
0.638611622                                       732.572
0.6388894                                         732.572
0.639167178                                       732.572
0.639444956                                       732.714
0.639722734                                       732.714
0.640000512                                       732.714
0.64027829                                        732.714
0.640556068                                       732.818
0.640833846                                       732.818
0.641111624                                       732.818
0.641389402                                       732.933
0.64166718                                        732.933
0.641944958                                       732.933
0.642222736                                       732.933
0.642500514                                       733.07
0.642778292                                       733.07
0.64305607                                        733.07
0.643333848                                       733.18
0.643611626                                       733.18
0.643889404                                       733.18
0.644167182                                       733.18
0.64444496                                        733.314
0.644722738                                       733.314
0.645000516                                       733.314
0.645278294                                       733.453
0.645556072                                       733.453
0.64583385                                        733.453
0.646111628                                       733.453
0.646389406                                       733.564
0.646667184                                       733.564
0.646944962                                       733.564
0.64722274                                        733.684
0.647500518                                       733.684
0.647778296                                       733.684
0.648056074                                       733.684
0.648333852                                       733.821
0.64861163                                        733.821
0.648889408                                       733.821
0.649167186                                       733.942
0.649444964                                       733.942
0.649722742                                       733.942
0.65000052                                        733.942
0.650278298                                       734.079
0.650556076                                       734.079
0.650833854                                       734.079
0.651111632                                       734.215
0.65138941                                        734.215
0.651667188                                       734.215
0.651944966                                       734.372
0.652222744                                       734.372
0.652500522                                       734.372
0.6527783                                         734.372
0.653056078                                       734.517
0.653333856                                       734.517
0.653611634                                       734.517
0.653889412                                       734.645
0.65416719                                        734.645
0.654444968                                       734.645
0.654722746                                       734.645
0.655000524                                       734.743
0.655278302                                       734.743
0.65555608                                        734.743
0.655833858                                       734.887
0.656111636                                       734.887
0.656389414                                       734.887
0.656667192                                       734.887
0.65694497                                        735.031
0.657222748                                       735.031
0.657500526                                       735.031
0.657778304                                       735.177
0.658056082                                       735.177
0.65833386                                        735.177
0.658611638                                       735.177
0.658889416                                       735.324
0.659167194                                       735.324
0.659444972                                       735.324
0.65972275                                        735.436
0.660000528                                       735.436
0.660278306                                       735.436
0.660556084                                       735.565
0.660833862                                       735.565
0.66111164                                        735.565
0.661389418                                       735.565
0.661667196                                       735.653
0.661944974                                       735.653
0.662222752                                       735.653
0.66250053                                        735.776
0.662778308                                       735.776
0.663056086                                       735.776
0.663333864                                       735.776
0.663611642                                       735.853
0.66388942                                        735.853
0.664167198                                       735.853
0.664444976                                       735.963
0.664722754                                       735.963
0.665000532                                       735.963
0.66527831                                        735.963
0.665556088                                       736.109
0.665833866                                       736.109
0.666111644                                       736.109
0.666389422                                       736.254
0.6666672                                         736.254
0.666944978                                       736.254
0.667222756                                       736.254
0.667500534                                       736.353
0.667778312                                       736.353
0.66805609                                        736.353
0.668333868                                       736.494
0.668611646                                       736.494
0.668889424                                       736.494
0.669167202                                       736.494
0.66944498                                        736.619
0.669722758                                       736.619
0.670000536                                       736.619
0.670278314                                       736.73
0.670556092                                       736.73
0.67083387                                        736.73
0.671111648                                       736.73
0.671389426                                       736.844
0.671667204                                       736.844
0.671944982                                       736.844
0.67222276                                        736.95
0.672500538                                       736.95
0.672778316                                       736.95
0.673056094                                       736.95
0.673333872                                       737.058
0.67361165                                        737.058
0.673889428                                       737.058
0.674167206                                       737.175
0.674444984                                       737.175
0.674722762                                       737.175
0.67500054                                        737.175
0.675278318                                       737.295
0.675556096                                       737.295
0.675833874                                       737.295
0.676111652                                       737.397
0.67638943                                        737.397
0.676667208                                       737.397
0.676944986                                       737.478
0.677222764                                       737.478
0.677500542                                       737.478
0.67777832                                        737.478
0.678056098                                       737.618
0.678333876                                       737.618
0.678611654                                       737.618
0.678889432                                       737.714
0.67916721                                        737.714
0.679444988                                       737.714
0.679722766                                       737.714
0.680000544                                       737.802
0.680278322                                       737.802
0.6805561                                         737.802
0.680833878                                       737.918
0.681111656                                       737.918
0.681389434                                       737.918
0.681667212                                       737.918
0.68194499                                        738.043
0.682222768                                       738.043
0.682500546                                       738.043
0.682778324                                       738.11
0.683056102                                       738.11
0.68333388                                        738.11
0.683611658                                       738.11
0.683889436                                       738.261
0.684167214                                       738.261
0.684444992                                       738.261
0.68472277                                        738.37
0.685000548                                       738.37
0.685278326                                       738.37
0.685556104                                       738.37
0.685833882                                       738.477
0.68611166                                        738.477
0.686389438                                       738.477
0.686667216                                       738.574
0.686944994                                       738.574
0.687222772                                       738.574
0.68750055                                        738.574
0.687778328                                       738.699
0.688056106                                       738.699
0.688333884                                       738.699
0.688611662                                       738.797
0.68888944                                        738.797
0.689167218                                       738.797
0.689444996                                       738.797
0.689722774                                       738.917
0.690000552                                       738.917
0.69027833                                        738.917
0.690556108                                       739.021
0.690833886                                       739.021
0.691111664                                       739.021
0.691389442                                       739.021
0.69166722                                        739.134
0.691944998                                       739.134
0.692222776                                       739.134
0.692500554                                       739.249
0.692778332                                       739.249
0.69305611                                        739.249
0.693333888                                       739.249
0.693611666                                       739.335
0.693889444                                       739.335
0.694167222                                       739.335
0.694445                                          739.438
0.694722778                                       739.438
0.695000556                                       739.438
0.695278334                                       739.438
0.695556112                                       739.534
0.69583389                                        739.534
0.696111668                                       739.534
0.696389446                                       739.648
0.696667224                                       739.648
0.696945002                                       739.648
0.69722278                                        739.648
0.697500558                                       739.756
0.697778336                                       739.756
0.698056114                                       739.756
0.698333892                                       739.88
0.69861167                                        739.88
0.698889448                                       739.88
0.699167226                                       739.88
0.699445004                                       739.989
0.699722782                                       739.989
0.70000056                                        739.989
0.700278338                                       740.123
0.700556116                                       740.123
0.700833894                                       740.123
0.701111672                                       740.123
0.70138945                                        740.22
0.701667228                                       740.22
0.701945006                                       740.22
0.702222784                                       740.308
0.702500562                                       740.308
0.70277834                                        740.308
0.703056118                                       740.308
0.703333896                                       740.425
0.703611674                                       740.425
0.703889452                                       740.425
0.70416723                                        740.54
0.704445008                                       740.54
0.704722786                                       740.54
0.705000564                                       740.54
0.705278342                                       740.642
0.70555612                                        740.642
0.705833898                                       740.642
0.706111676                                       740.757
0.706389454                                       740.757
0.706667232                                       740.757
0.70694501                                        740.873
0.707222788                                       740.873
0.707500566                                       740.873
0.707778344                                       740.873
0.708056122                                       740.981
0.7083339                                         740.981
0.708611678                                       740.981
0.708889456                                       740.981
0.709167234                                       741.09
0.709445012                                       741.09
0.70972279                                        741.09
0.710000568                                       741.229
0.710278346                                       741.229
0.710556124                                       741.229
0.710833902                                       741.365
0.71111168                                        741.365
0.711389458                                       741.365
0.711667236                                       741.365
0.711945014                                       741.449
0.712222792                                       741.449
0.71250057                                        741.449
0.712778348                                       741.579
0.713056126                                       741.579
0.713333904                                       741.579
0.713611682                                       741.579
0.71388946                                        741.69
0.714167238                                       741.69
0.714445016                                       741.69
0.714722794                                       741.78
0.715000572                                       741.78
0.71527835                                        741.78
0.715556128                                       741.78
0.715833906                                       741.896
0.716111684                                       741.896
0.716389462                                       741.896
0.71666724                                        742.009
0.716945018                                       742.009
0.717222796                                       742.009
0.717500574                                       742.009
0.717778352                                       742.142
0.71805613                                        742.142
0.718333908                                       742.142
0.718611686                                       742.247
0.718889464                                       742.247
0.719167242                                       742.247
0.71944502                                        742.247
0.719722798                                       742.371
0.720000576                                       742.371
0.720278354                                       742.371
0.720556132                                       742.472
0.72083391                                        742.472
0.721111688                                       742.472
0.721389466                                       742.472
0.721667244                                       742.6
0.721945022                                       742.6
0.7222228                                         742.6
0.722500578                                       742.704
0.722778356                                       742.704
0.723056134                                       742.704
0.723333912                                       742.704
0.72361169                                        742.814
0.723889468                                       742.814
0.724167246                                       742.814
0.724445024                                       742.958
0.724722802                                       742.958
0.72500058                                        742.958
0.725278358                                       742.958
0.725556136                                       743.049
0.725833914                                       743.049
0.726111692                                       743.049
0.72638947                                        743.157
0.726667248                                       743.157
0.726945026                                       743.157
0.727222804                                       743.157
0.727500582                                       743.272
0.72777836                                        743.272
0.728056138                                       743.272
0.728333916                                       743.437
0.728611694                                       743.437
0.728889472                                       743.437
0.72916725                                        743.437
0.729445028                                       743.53
0.729722806                                       743.53
0.730000584                                       743.53
0.730278362                                       743.636
0.73055614                                        743.636
0.730833918                                       743.636
0.731111696                                       743.636
0.731389474                                       743.76
0.731667252                                       743.76
0.73194503                                        743.76
0.732222808                                       743.86
0.732500586                                       743.86
0.732778364                                       743.86
0.733056142                                       743.86
0.73333392                                        743.957
0.733611698                                       743.957
0.733889476                                       743.957
0.734167254                                       744.083
0.734445032                                       744.083
0.73472281                                        744.083
0.735000588                                       744.083
0.735278366                                       744.23
0.735556144                                       744.23
0.735833922                                       744.23
0.7361117                                         744.322
0.736389478                                       744.322
0.736667256                                       744.322
