time,hour,T2,T3,T8,T9,T10,T11,T12,T13
1803,0.500833333,304.445,705.582,954.256,972.354,784.479,851.838,999.773,296.387
1804,0.501111111,304.445,705.582,954.256,972.354,784.479,851.838,999.773,296.387
1805,0.501388889,304.445,705.582,954.256,972.354,784.479,851.838,999.773,296.387
1806,0.501666667,304.445,705.582,954.256,972.354,784.479,851.838,999.773,296.387
1807,0.501944444,304.483,705.766,954.321,972.344,784.629,851.974,999.748,296.369
1808,0.502222222,304.483,705.766,954.321,972.344,784.629,851.974,999.748,296.369
1809,0.5025,304.483,705.766,954.321,972.344,784.629,851.974,999.748,296.369
1810,0.502777778,304.532,706.017,955.224,972.348,784.796,852.063,999.728,296.383
1811,0.503055556,304.532,706.017,955.224,972.348,784.796,852.063,999.728,296.383
1812,0.503333333,304.532,706.017,955.224,972.348,784.796,852.063,999.728,296.383
1813,0.503611111,304.532,706.017,955.224,972.348,784.796,852.063,999.728,296.383
1814,0.503888889,304.586,706.22,956.078,972.339,784.959,852.208,999.748,296.381
1815,0.504166667,304.586,706.22,956.078,972.339,784.959,852.208,999.748,296.381
1816,0.504444444,304.586,706.22,956.078,972.339,784.959,852.208,999.748,296.381
1817,0.504722222,304.615,706.444,955.505,972.337,785.128,852.302,999.729,296.377
1818,0.505,304.615,706.444,955.505,972.337,785.128,852.302,999.729,296.377
1819,0.505277778,304.615,706.444,955.505,972.337,785.128,852.302,999.729,296.377
1820,0.505555556,304.615,706.444,955.505,972.337,785.128,852.302,999.729,296.377
1821,0.505833333,304.668,706.675,955.478,972.366,785.291,852.412,999.766,296.372
1822,0.506111111,304.668,706.675,955.478,972.366,785.291,852.412,999.766,296.372
1823,0.506388889,304.668,706.675,955.478,972.366,785.291,852.412,999.766,296.372
1824,0.506666667,304.704,706.926,955.787,972.388,785.446,852.551,999.815,296.373
1825,0.506944444,304.704,706.926,955.787,972.388,785.446,852.551,999.815,296.373
1826,0.507222222,304.704,706.926,955.787,972.388,785.446,852.551,999.815,296.373
1827,0.5075,304.704,706.926,955.787,972.388,785.446,852.551,999.815,296.373
1828,0.507777778,304.748,707.157,955.775,972.443,785.616,852.655,999.884,296.381
1829,0.508055556,304.748,707.157,955.775,972.443,785.616,852.655,999.884,296.381
1830,0.508333333,304.748,707.157,955.775,972.443,785.616,852.655,999.884,296.381
1831,0.508611111,304.788,707.361,956.38,972.476,785.77,852.808,999.979,296.373
1832,0.508888889,304.788,707.361,956.38,972.476,785.77,852.808,999.979,296.373
1833,0.509166667,304.788,707.361,956.38,972.476,785.77,852.808,999.979,296.373
1834,0.509444444,304.788,707.361,956.38,972.476,785.77,852.808,999.979,296.373
1835,0.509722222,304.841,707.594,956.935,972.548,785.951,852.918,1000.048,296.383
1836,0.51,304.841,707.594,956.935,972.548,785.951,852.918,1000.048,296.383
1837,0.510277778,304.841,707.594,956.935,972.548,785.951,852.918,1000.048,296.383
1838,0.510555556,304.886,707.822,956.428,972.598,786.104,853.028,1000.1,296.379
1839,0.510833333,304.886,707.822,956.428,972.598,786.104,853.028,1000.1,296.379
1840,0.511111111,304.886,707.822,956.428,972.598,786.104,853.028,1000.1,296.379
1841,0.511388889,304.927,708.047,956.489,972.674,786.271,853.165,1000.188,296.382
1842,0.511666667,304.927,708.047,956.489,972.674,786.271,853.165,1000.188,296.382
1843,0.511944444,304.927,708.047,956.489,972.674,786.271,853.165,1000.188,296.382
1844,0.512222222,304.927,708.047,956.489,972.674,786.271,853.165,1000.188,296.382
1845,0.5125,304.979,708.269,955.792,972.732,786.422,853.303,1000.245,296.378
1846,0.512777778,304.979,708.269,955.792,972.732,786.422,853.303,1000.245,296.378
1847,0.513055556,304.979,708.269,955.792,972.732,786.422,853.303,1000.245,296.378
1848,0.513333333,305.012,708.455,955.423,972.794,786.585,853.41,1000.287,296.388
1849,0.513611111,305.012,708.455,955.423,972.794,786.585,853.41,1000.287,296.388
1850,0.513888889,305.012,708.455,955.423,972.794,786.585,853.41,1000.287,296.388
1851,0.514166667,305.012,708.455,955.423,972.794,786.585,853.41,1000.287,296.388
1852,0.514444444,305.061,708.655,955.263,972.852,786.748,853.549,1000.348,296.39
1853,0.514722222,305.061,708.655,955.263,972.852,786.748,853.549,1000.348,296.39
1854,0.515,305.061,708.655,955.263,972.852,786.748,853.549,1000.348,296.39
1855,0.515277778,305.093,708.862,955.091,972.889,786.926,853.675,1000.352,296.387
1856,0.515555556,305.093,708.862,955.091,972.889,786.926,853.675,1000.352,296.387
1857,0.515833333,305.093,708.862,955.091,972.889,786.926,853.675,1000.352,296.387
1858,0.516111111,305.093,708.862,955.091,972.889,786.926,853.675,1000.352,296.387
1859,0.516388889,305.155,709.08,955.602,972.925,787.061,853.812,1000.42,296.399
1860,0.516666667,305.155,709.08,955.602,972.925,787.061,853.812,1000.42,296.399
1861,0.516944444,305.155,709.08,955.602,972.925,787.061,853.812,1000.42,296.399
1862,0.517222222,305.193,709.31,956.609,972.991,787.223,853.909,1000.426,296.395
1863,0.5175,305.193,709.31,956.609,972.991,787.223,853.909,1000.426,296.395
1864,0.517777778,305.193,709.31,956.609,972.991,787.223,853.909,1000.426,296.395
1865,0.518055556,305.193,709.31,956.609,972.991,787.223,853.909,1000.426,296.395
1866,0.518333333,305.235,709.429,957.458,973.017,787.396,854.083,1000.514,296.398
1867,0.518611111,305.235,709.429,957.458,973.017,787.396,854.083,1000.514,296.398
1868,0.518888889,305.235,709.429,957.458,973.017,787.396,854.083,1000.514,296.398
1869,0.519166667,305.278,709.578,957.554,973.081,787.546,854.202,1000.59,296.409
1870,0.519444444,305.278,709.578,957.554,973.081,787.546,854.202,1000.59,296.409
1871,0.519722222,305.278,709.578,957.554,973.081,787.546,854.202,1000.59,296.409
1872,0.52,305.278,709.578,957.554,973.081,787.546,854.202,1000.59,296.409
1873,0.520277778,305.33,709.763,957.676,973.131,787.715,854.344,1000.643,296.407
1874,0.520555556,305.33,709.763,957.676,973.131,787.715,854.344,1000.643,296.407
1875,0.520833333,305.33,709.763,957.676,973.131,787.715,854.344,1000.643,296.407
1876,0.521111111,305.382,709.933,956.759,973.22,787.89,854.49,1000.735,296.42
1877,0.521388889,305.382,709.933,956.759,973.22,787.89,854.49,1000.735,296.42
1878,0.521666667,305.382,709.933,956.759,973.22,787.89,854.49,1000.735,296.42
1879,0.521944444,305.382,709.933,956.759,973.22,787.89,854.49,1000.735,296.42
1880,0.522222222,305.414,710.152,956.471,973.282,788.052,854.637,1000.83,296.413
1881,0.5225,305.414,710.152,956.471,973.282,788.052,854.637,1000.83,296.413
1882,0.522777778,305.414,710.152,956.471,973.282,788.052,854.637,1000.83,296.413
1883,0.523055556,305.457,710.3,956.344,973.365,788.234,854.771,1000.885,296.42
1884,0.523333333,305.457,710.3,956.344,973.365,788.234,854.771,1000.885,296.42
1885,0.523611111,305.457,710.3,956.344,973.365,788.234,854.771,1000.885,296.42
1886,0.523888889,305.457,710.3,956.344,973.365,788.234,854.771,1000.885,296.42
1887,0.524166667,305.516,710.519,956.36,973.431,788.405,854.895,1000.971,296.427
1888,0.524444444,305.516,710.519,956.36,973.431,788.405,854.895,1000.971,296.427
1889,0.524722222,305.516,710.519,956.36,973.431,788.405,854.895,1000.971,296.427
1890,0.525,305.565,710.73,956.643,973.501,788.582,855.031,1001.033,296.432
1891,0.525277778,305.565,710.73,956.643,973.501,788.582,855.031,1001.033,296.432
1892,0.525555556,305.565,710.73,956.643,973.501,788.582,855.031,1001.033,296.432
1893,0.525833333,305.565,710.73,956.643,973.501,788.582,855.031,1001.033,296.432
1894,0.526111111,305.591,710.945,956.774,973.553,788.723,855.173,1001.105,296.423
1895,0.526388889,305.591,710.945,956.774,973.553,788.723,855.173,1001.105,296.423
1896,0.526666667,305.591,710.945,956.774,973.553,788.723,855.173,1001.105,296.423
1897,0.526944444,305.641,711.199,956.589,973.619,788.891,855.321,1001.205,296.427
1898,0.527222222,305.641,711.199,956.589,973.619,788.891,855.321,1001.205,296.427
1899,0.5275,305.641,711.199,956.589,973.619,788.891,855.321,1001.205,296.427
1900,0.527777778,305.641,711.199,956.589,973.619,788.891,855.321,1001.205,296.427
1901,0.528055556,305.696,711.439,956.771,973.707,789.079,855.469,1001.279,296.442
1902,0.528333333,305.696,711.439,956.771,973.707,789.079,855.469,1001.279,296.442
1903,0.528611111,305.696,711.439,956.771,973.707,789.079,855.469,1001.279,296.442
1904,0.528888889,305.742,711.663,957.217,973.779,789.258,855.619,1001.372,296.445
1905,0.529166667,305.742,711.663,957.217,973.779,789.258,855.619,1001.372,296.445
1906,0.529444444,305.742,711.663,957.217,973.779,789.258,855.619,1001.372,296.445
1907,0.529722222,305.784,711.858,957.494,973.861,789.434,855.759,1001.431,296.45
1908,0.53,305.784,711.858,957.494,973.861,789.434,855.759,1001.431,296.45
1909,0.530277778,305.784,711.858,957.494,973.861,789.434,855.759,1001.431,296.45
1910,0.530555556,305.784,711.858,957.494,973.861,789.434,855.759,1001.431,296.45
1911,0.530833333,305.828,712.047,957.198,973.925,789.587,855.872,1001.465,296.452
1912,0.531111111,305.828,712.047,957.198,973.925,789.587,855.872,1001.465,296.452
1913,0.531388889,305.828,712.047,957.198,973.925,789.587,855.872,1001.465,296.452
1914,0.531666667,305.888,712.255,957.012,974.002,789.792,856.064,1001.547,296.462
1915,0.531944444,305.888,712.255,957.012,974.002,789.792,856.064,1001.547,296.462
1916,0.532222222,305.888,712.255,957.012,974.002,789.792,856.064,1001.547,296.462
1917,0.5325,305.888,712.255,957.012,974.002,789.792,856.064,1001.547,296.462
1918,0.532777778,305.922,712.462,957.257,974.056,789.961,856.19,1001.586,296.469
1919,0.533055556,305.922,712.462,957.257,974.056,789.961,856.19,1001.586,296.469
1920,0.533333333,305.922,712.462,957.257,974.056,789.961,856.19,1001.586,296.469
1921,0.533611111,305.966,712.673,956.948,974.131,790.127,856.342,1001.64,296.473
1922,0.533888889,305.966,712.673,956.948,974.131,790.127,856.342,1001.64,296.473
1923,0.534166667,305.966,712.673,956.948,974.131,790.127,856.342,1001.64,296.473
1924,0.534444444,305.966,712.673,956.948,974.131,790.127,856.342,1001.64,296.473
1925,0.534722222,306.015,712.911,957.096,974.173,790.264,856.476,1001.698,296.475
1926,0.535,306.015,712.911,957.096,974.173,790.264,856.476,1001.698,296.475
1927,0.535277778,306.015,712.911,957.096,974.173,790.264,856.476,1001.698,296.475
1928,0.535555556,306.065,713.107,957.322,974.233,790.427,856.646,1001.759,296.489
1929,0.535833333,306.065,713.107,957.322,974.233,790.427,856.646,1001.759,296.489
1930,0.536111111,306.065,713.107,957.322,974.233,790.427,856.646,1001.759,296.489
1931,0.536388889,306.065,713.107,957.322,974.233,790.427,856.646,1001.759,296.489
1932,0.536666667,306.09,713.317,956.942,974.289,790.582,856.792,1001.834,296.481
1933,0.536944444,306.09,713.317,956.942,974.289,790.582,856.792,1001.834,296.481
1934,0.537222222,306.09,713.317,956.942,974.289,790.582,856.792,1001.834,296.481
1935,0.5375,306.136,713.513,956.738,974.355,790.761,856.908,1001.883,296.487
1936,0.537777778,306.136,713.513,956.738,974.355,790.761,856.908,1001.883,296.487
1937,0.538055556,306.136,713.513,956.738,974.355,790.761,856.908,1001.883,296.487
1938,0.538333333,306.136,713.513,956.738,974.355,790.761,856.908,1001.883,296.487
1939,0.538611111,306.189,713.709,956.547,974.409,790.925,857.087,1001.947,296.49
1940,0.538888889,306.189,713.709,956.547,974.409,790.925,857.087,1001.947,296.49
1941,0.539166667,306.189,713.709,956.547,974.409,790.925,857.087,1001.947,296.49
1942,0.539444444,306.236,713.921,956.082,974.464,791.092,857.211,1001.962,296.495
1943,0.539722222,306.236,713.921,956.082,974.464,791.092,857.211,1001.962,296.495
1944,0.54,306.236,713.921,956.082,974.464,791.092,857.211,1001.962,296.495
1945,0.540277778,306.236,713.921,956.082,974.464,791.092,857.211,1001.962,296.495
1946,0.540555556,306.284,714.196,955.369,974.519,791.274,857.356,1001.998,296.509
1947,0.540833333,306.284,714.196,955.369,974.519,791.274,857.356,1001.998,296.509
1948,0.541111111,306.284,714.196,955.369,974.519,791.274,857.356,1001.998,296.509
1949,0.541388889,306.329,714.434,955.79,974.564,791.445,857.517,1002.038,296.509
1950,0.541666667,306.329,714.434,955.79,974.564,791.445,857.517,1002.038,296.509
1951,0.541944444,306.329,714.434,955.79,974.564,791.445,857.517,1002.038,296.509
1952,0.542222222,306.329,714.434,955.79,974.564,791.445,857.517,1002.038,296.509
1953,0.5425,306.375,714.624,955.836,974.583,791.608,857.637,1002.054,296.505
1954,0.542777778,306.375,714.624,955.836,974.583,791.608,857.637,1002.054,296.505
1955,0.543055556,306.375,714.624,955.836,974.583,791.608,857.637,1002.054,296.505
1956,0.543333333,306.418,714.79,955.406,974.616,791.774,857.758,1002.02,296.52
1957,0.543611111,306.418,714.79,955.406,974.616,791.774,857.758,1002.02,296.52
1958,0.543888889,306.418,714.79,955.406,974.616,791.774,857.758,1002.02,296.52
1959,0.544166667,306.418,714.79,955.406,974.616,791.774,857.758,1002.02,296.52
1960,0.544444444,306.469,715.049,954.819,974.623,791.944,857.924,1002.028,296.522
1961,0.544722222,306.469,715.049,954.819,974.623,791.944,857.924,1002.028,296.522
1962,0.545,306.469,715.049,954.819,974.623,791.944,857.924,1002.028,296.522
1963,0.545277778,306.519,715.278,955.156,974.643,792.103,858.047,1002.053,296.539
1964,0.545555556,306.519,715.278,955.156,974.643,792.103,858.047,1002.053,296.539
1965,0.545833333,306.519,715.278,955.156,974.643,792.103,858.047,1002.053,296.539
1966,0.546111111,306.519,715.278,955.156,974.643,792.103,858.047,1002.053,296.539
1967,0.546388889,306.557,715.481,955.986,974.632,792.266,858.201,1002.026,296.535
1968,0.546666667,306.557,715.481,955.986,974.632,792.266,858.201,1002.026,296.535
1969,0.546944444,306.557,715.481,955.986,974.632,792.266,858.201,1002.026,296.535
1970,0.547222222,306.622,715.708,956.156,974.655,792.42,858.351,1002.05,296.558
1971,0.5475,306.622,715.708,956.156,974.655,792.42,858.351,1002.05,296.558
1972,0.547777778,306.622,715.708,956.156,974.655,792.42,858.351,1002.05,296.558
1973,0.548055556,306.622,715.708,956.156,974.655,792.42,858.351,1002.05,296.558
1974,0.548333333,306.649,715.893,955.152,974.647,792.572,858.461,1002.017,296.544
1975,0.548611111,306.649,715.893,955.152,974.647,792.572,858.461,1002.017,296.544
1976,0.548888889,306.649,715.893,955.152,974.647,792.572,858.461,1002.017,296.544
1977,0.549166667,306.698,716.128,955.224,974.673,792.749,858.578,1002.027,296.566
1978,0.549444444,306.698,716.128,955.224,974.673,792.749,858.578,1002.027,296.566
1979,0.549722222,306.698,716.128,955.224,974.673,792.749,858.578,1002.027,296.566
1980,0.55,306.698,716.128,955.224,974.673,792.749,858.578,1002.027,296.566
1981,0.550277778,306.738,716.29,955.047,974.666,792.894,858.716,1002.016,296.555
1982,0.550555556,306.738,716.29,955.047,974.666,792.894,858.716,1002.016,296.555
1983,0.550833333,306.738,716.29,955.047,974.666,792.894,858.716,1002.016,296.555
1984,0.551111111,306.787,716.531,954.49,974.671,793.064,858.865,1002.008,296.575
1985,0.551388889,306.787,716.531,954.49,974.671,793.064,858.865,1002.008,296.575
1986,0.551666667,306.787,716.531,954.49,974.671,793.064,858.865,1002.008,296.575
1987,0.551944444,306.787,716.531,954.49,974.671,793.064,858.865,1002.008,296.575
1988,0.552222222,306.829,716.749,954.667,974.663,793.202,858.995,1001.991,296.568
1989,0.5525,306.829,716.749,954.667,974.663,793.202,858.995,1001.991,296.568
1990,0.552777778,306.829,716.749,954.667,974.663,793.202,858.995,1001.991,296.568
1991,0.553055556,306.885,716.973,954.543,974.669,793.35,859.091,1001.954,296.583
1992,0.553333333,306.885,716.973,954.543,974.669,793.35,859.091,1001.954,296.583
1993,0.553611111,306.885,716.973,954.543,974.669,793.35,859.091,1001.954,296.583
1994,0.553888889,306.885,716.973,954.543,974.669,793.35,859.091,1001.954,296.583
1995,0.554166667,306.924,717.13,954.19,974.651,793.507,859.202,1001.935,296.587
1996,0.554444444,306.924,717.13,954.19,974.651,793.507,859.202,1001.935,296.587
1997,0.554722222,306.924,717.13,954.19,974.651,793.507,859.202,1001.935,296.587
1998,0.555,306.924,717.13,954.19,974.651,793.507,859.202,1001.935,296.587
1999,0.555277778,306.97,717.367,954.003,974.642,793.648,859.339,1001.9,296.593
2000,0.555555556,306.97,717.367,954.003,974.642,793.648,859.339,1001.9,296.593
2001,0.555833333,306.97,717.367,954.003,974.642,793.648,859.339,1001.9,296.593
2002,0.556111111,307.025,717.58,954.259,974.624,793.808,859.434,1001.854,296.601
2003,0.556388889,307.025,717.58,954.259,974.624,793.808,859.434,1001.854,296.601
2004,0.556666667,307.025,717.58,954.259,974.624,793.808,859.434,1001.854,296.601
2005,0.556944444,307.064,717.775,954.595,974.599,793.95,859.58,1001.841,296.602
2006,0.557222222,307.064,717.775,954.595,974.599,793.95,859.58,1001.841,296.602
2007,0.5575,307.064,717.775,954.595,974.599,793.95,859.58,1001.841,296.602
2008,0.557777778,307.064,717.775,954.595,974.599,793.95,859.58,1001.841,296.602
2009,0.558055556,307.106,717.989,955.642,974.579,794.101,859.682,1001.805,296.604
2010,0.558333333,307.106,717.989,955.642,974.579,794.101,859.682,1001.805,296.604
2011,0.558611111,307.106,717.989,955.642,974.579,794.101,859.682,1001.805,296.604
2012,0.558888889,307.156,718.193,955.536,974.564,794.25,859.806,1001.803,296.613
2013,0.559166667,307.156,718.193,955.536,974.564,794.25,859.806,1001.803,296.613
2014,0.559444444,307.156,718.193,955.536,974.564,794.25,859.806,1001.803,296.613
2015,0.559722222,307.156,718.193,955.536,974.564,794.25,859.806,1001.803,296.613
2016,0.56,307.197,718.416,955.445,974.559,794.387,859.912,1001.778,296.621
2017,0.560277778,307.197,718.416,955.445,974.559,794.387,859.912,1001.778,296.621
2018,0.560555556,307.197,718.416,955.445,974.559,794.387,859.912,1001.778,296.621
2019,0.560833333,307.238,718.616,955.099,974.535,794.538,860.011,1001.766,296.625
2020,0.561111111,307.238,718.616,955.099,974.535,794.538,860.011,1001.766,296.625
2021,0.561388889,307.238,718.616,955.099,974.535,794.538,860.011,1001.766,296.625
2022,0.561666667,307.238,718.616,955.099,974.535,794.538,860.011,1001.766,296.625
2023,0.561944444,307.297,718.797,955.014,974.531,794.665,860.098,1001.7,296.632
2024,0.562222222,307.297,718.797,955.014,974.531,794.665,860.098,1001.7,296.632
2025,0.5625,307.297,718.797,955.014,974.531,794.665,860.098,1001.7,296.632
2026,0.562777778,307.336,718.974,955.074,974.508,794.806,860.203,1001.68,296.633
2027,0.563055556,307.336,718.974,955.074,974.508,794.806,860.203,1001.68,296.633
2028,0.563333333,307.336,718.974,955.074,974.508,794.806,860.203,1001.68,296.633
2029,0.563611111,307.336,718.974,955.074,974.508,794.806,860.203,1001.68,296.633
2030,0.563888889,307.387,719.134,954.147,974.486,794.943,860.294,1001.645,296.642
2031,0.564166667,307.387,719.134,954.147,974.486,794.943,860.294,1001.645,296.642
2032,0.564444444,307.387,719.134,954.147,974.486,794.943,860.294,1001.645,296.642
2033,0.564722222,307.437,719.376,954.448,974.469,795.088,860.424,1001.611,296.655
2034,0.565,307.437,719.376,954.448,974.469,795.088,860.424,1001.611,296.655
2035,0.565277778,307.437,719.376,954.448,974.469,795.088,860.424,1001.611,296.655
2036,0.565555556,307.437,719.376,954.448,974.469,795.088,860.424,1001.611,296.655
2037,0.565833333,307.486,719.575,954.258,974.454,795.231,860.508,1001.573,296.659
2038,0.566111111,307.486,719.575,954.258,974.454,795.231,860.508,1001.573,296.659
2039,0.566388889,307.486,719.575,954.258,974.454,795.231,860.508,1001.573,296.659
2040,0.566666667,307.522,719.723,953.643,974.431,795.371,860.601,1001.568,296.657
2041,0.566944444,307.522,719.723,953.643,974.431,795.371,860.601,1001.568,296.657
2042,0.567222222,307.522,719.723,953.643,974.431,795.371,860.601,1001.568,296.657
2043,0.5675,307.522,719.723,953.643,974.431,795.371,860.601,1001.568,296.657
2044,0.567777778,307.571,719.914,953.17,974.42,795.498,860.699,1001.544,296.674
2045,0.568055556,307.571,719.914,953.17,974.42,795.498,860.699,1001.544,296.674
2046,0.568333333,307.571,719.914,953.17,974.42,795.498,860.699,1001.544,296.674
2047,0.568611111,307.613,720.104,952.71,974.412,795.635,860.814,1001.518,296.675
2048,0.568888889,307.613,720.104,952.71,974.412,795.635,860.814,1001.518,296.675
2049,0.569166667,307.613,720.104,952.71,974.412,795.635,860.814,1001.518,296.675
2050,0.569444444,307.613,720.104,952.71,974.412,795.635,860.814,1001.518,296.675
2051,0.569722222,307.651,720.281,952.561,974.375,795.766,860.871,1001.484,296.681
2052,0.57,307.651,720.281,952.561,974.375,795.766,860.871,1001.484,296.681
2053,0.570277778,307.651,720.281,952.561,974.375,795.766,860.871,1001.484,296.681
2054,0.570555556,307.704,720.352,952.429,974.349,795.891,860.969,1001.439,296.693
2055,0.570833333,307.704,720.352,952.429,974.349,795.891,860.969,1001.439,296.693
2056,0.571111111,307.704,720.352,952.429,974.349,795.891,860.969,1001.439,296.693
2057,0.571388889,307.704,720.352,952.429,974.349,795.891,860.969,1001.439,296.693
2058,0.571666667,307.756,720.594,952.664,974.32,796.028,861.03,1001.391,296.695
2059,0.571944444,307.756,720.594,952.664,974.32,796.028,861.03,1001.391,296.695
2060,0.572222222,307.756,720.594,952.664,974.32,796.028,861.03,1001.391,296.695
2061,0.5725,307.794,720.722,953.039,974.284,796.149,861.15,1001.379,296.699
2062,0.572777778,307.794,720.722,953.039,974.284,796.149,861.15,1001.379,296.699
2063,0.573055556,307.794,720.722,953.039,974.284,796.149,861.15,1001.379,296.699
2064,0.573333333,307.84,720.942,953.108,974.269,796.261,861.228,1001.373,296.72
2065,0.573611111,307.84,720.942,953.108,974.269,796.261,861.228,1001.373,296.72
2066,0.573888889,307.84,720.942,953.108,974.269,796.261,861.228,1001.373,296.72
2067,0.574166667,307.84,720.942,953.108,974.269,796.261,861.228,1001.373,296.72
2068,0.574444444,307.88,721.158,953.209,974.257,796.382,861.331,1001.398,296.715
2069,0.574722222,307.88,721.158,953.209,974.257,796.382,861.331,1001.398,296.715
2070,0.575,307.88,721.158,953.209,974.257,796.382,861.331,1001.398,296.715
2071,0.575277778,307.938,721.329,953.17,974.266,796.513,861.396,1001.424,296.721
2072,0.575555556,307.938,721.329,953.17,974.266,796.513,861.396,1001.424,296.721
2073,0.575833333,307.938,721.329,953.17,974.266,796.513,861.396,1001.424,296.721
2074,0.576111111,307.938,721.329,953.17,974.266,796.513,861.396,1001.424,296.721
2075,0.576388889,307.963,721.468,953.361,974.267,796.636,861.466,1001.445,296.723
2076,0.576666667,307.963,721.468,953.361,974.267,796.636,861.466,1001.445,296.723
2077,0.576944444,307.963,721.468,953.361,974.267,796.636,861.466,1001.445,296.723
2078,0.577222222,308.021,721.598,953.324,974.312,796.756,861.57,1001.481,296.733
2079,0.5775,308.021,721.598,953.324,974.312,796.756,861.57,1001.481,296.733
2080,0.577777778,308.021,721.598,953.324,974.312,796.756,861.57,1001.481,296.733
2081,0.578055556,308.021,721.598,953.324,974.312,796.756,861.57,1001.481,296.733
2082,0.578333333,308.064,721.768,953.296,974.32,796.872,861.647,1001.494,296.735
2083,0.578611111,308.064,721.768,953.296,974.32,796.872,861.647,1001.494,296.735
2084,0.578888889,308.064,721.768,953.296,974.32,796.872,861.647,1001.494,296.735
2085,0.579166667,308.113,721.96,953.059,974.348,797.005,861.726,1001.522,296.749
2086,0.579444444,308.113,721.96,953.059,974.348,797.005,861.726,1001.522,296.749
2087,0.579722222,308.113,721.96,953.059,974.348,797.005,861.726,1001.522,296.749
2088,0.58,308.113,721.96,953.059,974.348,797.005,861.726,1001.522,296.749
2089,0.580277778,308.156,722.093,952.665,974.379,797.118,861.813,1001.574,296.743
2090,0.580555556,308.156,722.093,952.665,974.379,797.118,861.813,1001.574,296.743
2091,0.580833333,308.156,722.093,952.665,974.379,797.118,861.813,1001.574,296.743
2092,0.581111111,308.202,722.302,952.817,974.412,797.251,861.918,1001.612,296.753
2093,0.581388889,308.202,722.302,952.817,974.412,797.251,861.918,1001.612,296.753
2094,0.581666667,308.202,722.302,952.817,974.412,797.251,861.918,1001.612,296.753
2095,0.581944444,308.202,722.302,952.817,974.412,797.251,861.918,1001.612,296.753
2096,0.582222222,308.239,722.432,953.382,974.445,797.364,861.994,1001.657,296.758
2097,0.5825,308.239,722.432,953.382,974.445,797.364,861.994,1001.657,296.758
2098,0.582777778,308.239,722.432,953.382,974.445,797.364,861.994,1001.657,296.758
2099,0.583055556,308.293,722.632,953.517,974.493,797.485,862.091,1001.712,296.771
2100,0.583333333,308.293,722.632,953.517,974.493,797.485,862.091,1001.712,296.771
2101,0.583611111,308.293,722.632,953.517,974.493,797.485,862.091,1001.712,296.771
2102,0.583888889,308.293,722.632,953.517,974.493,797.485,862.091,1001.712,296.771
2103,0.584166667,308.351,722.87,953.71,974.54,797.608,862.227,1001.802,296.783
2104,0.584444444,308.351,722.87,953.71,974.54,797.608,862.227,1001.802,296.783
2105,0.584722222,308.351,722.87,953.71,974.54,797.608,862.227,1001.802,296.783
2106,0.585,308.383,723.03,953.409,974.575,797.737,862.266,1001.83,296.779
2107,0.585277778,308.383,723.03,953.409,974.575,797.737,862.266,1001.83,296.779
2108,0.585555556,308.383,723.03,953.409,974.575,797.737,862.266,1001.83,296.779
2109,0.585833333,308.383,723.03,953.409,974.575,797.737,862.266,1001.83,296.779
2110,0.586111111,308.432,723.226,953.623,974.628,797.867,862.413,1001.914,296.794
2111,0.586388889,308.432,723.226,953.623,974.628,797.867,862.413,1001.914,296.794
2112,0.586666667,308.432,723.226,953.623,974.628,797.867,862.413,1001.914,296.794
2113,0.586944444,308.476,723.415,953.272,974.671,797.992,862.512,1001.925,296.79
2114,0.587222222,308.476,723.415,953.272,974.671,797.992,862.512,1001.925,296.79
2115,0.5875,308.476,723.415,953.272,974.671,797.992,862.512,1001.925,296.79
2116,0.587777778,308.476,723.415,953.272,974.671,797.992,862.512,1001.925,296.79
2117,0.588055556,308.525,723.568,953.82,974.712,798.123,862.62,1001.946,296.81
2118,0.588333333,308.525,723.568,953.82,974.712,798.123,862.62,1001.946,296.81
2119,0.588611111,308.525,723.568,953.82,974.712,798.123,862.62,1001.946,296.81
2120,0.588888889,308.559,723.66,954.301,974.72,798.257,862.711,1001.909,296.794
2121,0.589166667,308.559,723.66,954.301,974.72,798.257,862.711,1001.909,296.794
2122,0.589444444,308.559,723.66,954.301,974.72,798.257,862.711,1001.909,296.794
2123,0.589722222,308.559,723.66,954.301,974.72,798.257,862.711,1001.909,296.794
2124,0.59,308.605,723.805,954.071,974.738,798.395,862.841,1001.896,296.819
2125,0.590277778,308.605,723.805,954.071,974.738,798.395,862.841,1001.896,296.819
2126,0.590555556,308.605,723.805,954.071,974.738,798.395,862.841,1001.896,296.819
2127,0.590833333,308.66,723.946,954.217,974.728,798.517,862.953,1001.849,296.822
2128,0.591111111,308.66,723.946,954.217,974.728,798.517,862.953,1001.849,296.822
2129,0.591388889,308.66,723.946,954.217,974.728,798.517,862.953,1001.849,296.822
2130,0.591666667,308.66,723.946,954.217,974.728,798.517,862.953,1001.849,296.822
2131,0.591944444,308.695,724.109,954.036,974.713,798.649,863.055,1001.794,296.814
2132,0.592222222,308.695,724.109,954.036,974.713,798.649,863.055,1001.794,296.814
2133,0.5925,308.695,724.109,954.036,974.713,798.649,863.055,1001.794,296.814
2134,0.592777778,308.743,724.289,953.718,974.692,798.782,863.175,1001.768,296.825
2135,0.593055556,308.743,724.289,953.718,974.692,798.782,863.175,1001.768,296.825
2136,0.593333333,308.743,724.289,953.718,974.692,798.782,863.175,1001.768,296.825
