time,hour,T2,T3,T4,T8,T9,T10,T11,T12
2809,0.780277778,303.736,528.256,316.621,626.209,650.844,560.492,591.488,674.022
2810,0.780555556,303.756,528.34,316.632,626.007,650.86,560.552,591.549,674.053
2811,0.780833333,303.756,528.34,316.632,626.007,650.86,560.552,591.549,674.053
2812,0.781111111,303.756,528.34,316.632,626.007,650.86,560.552,591.549,674.053
2813,0.781388889,303.767,528.413,316.636,625.925,650.864,560.608,591.592,674.05
2814,0.781666667,303.767,528.413,316.636,625.925,650.864,560.608,591.592,674.05
2815,0.781944444,303.767,528.413,316.636,625.925,650.864,560.608,591.592,674.05
2816,0.782222222,303.767,528.413,316.636,625.925,650.864,560.608,591.592,674.05
2817,0.7825,303.796,528.493,316.649,626.087,650.892,560.679,591.648,674.054
2818,0.782777778,303.796,528.493,316.649,626.087,650.892,560.679,591.648,674.054
2819,0.783055556,303.796,528.493,316.649,626.087,650.892,560.679,591.648,674.054
2820,0.783333333,303.809,528.555,316.654,626.195,650.897,560.729,591.715,674.057
2821,0.783611111,303.809,528.555,316.654,626.195,650.897,560.729,591.715,674.057
2822,0.783888889,303.809,528.555,316.654,626.195,650.897,560.729,591.715,674.057
2823,0.784166667,303.809,528.555,316.654,626.195,650.897,560.729,591.715,674.057
2824,0.784444444,303.817,528.622,316.647,626.044,650.891,560.774,591.751,674.049
2825,0.784722222,303.817,528.622,316.647,626.044,650.891,560.774,591.751,674.049
2826,0.785,303.817,528.622,316.647,626.044,650.891,560.774,591.751,674.049
2827,0.785277778,303.842,528.688,316.663,626.032,650.903,560.833,591.796,674.028
2828,0.785555556,303.842,528.688,316.663,626.032,650.903,560.833,591.796,674.028
2829,0.785833333,303.842,528.688,316.663,626.032,650.903,560.833,591.796,674.028
2830,0.786111111,303.842,528.688,316.663,626.032,650.903,560.833,591.796,674.028
2831,0.786388889,303.843,528.737,316.671,626.037,650.906,560.882,591.834,674.019
2832,0.786666667,303.843,528.737,316.671,626.037,650.906,560.882,591.834,674.019
2833,0.786944444,303.843,528.737,316.671,626.037,650.906,560.882,591.834,674.019
2834,0.787222222,303.863,528.802,316.663,625.932,650.909,560.937,591.89,674.009
2835,0.7875,303.863,528.802,316.663,625.932,650.909,560.937,591.89,674.009
2836,0.787777778,303.863,528.802,316.663,625.932,650.909,560.937,591.89,674.009
2837,0.788055556,303.863,528.802,316.663,625.932,650.909,560.937,591.89,674.009
2838,0.788333333,303.89,528.857,316.671,625.97,650.911,560.989,591.918,673.999
2839,0.788611111,303.89,528.857,316.671,625.97,650.911,560.989,591.918,673.999
2840,0.788888889,303.89,528.857,316.671,625.97,650.911,560.989,591.918,673.999
2841,0.789166667,303.913,528.929,316.68,625.894,650.919,561.054,591.977,674.001
2842,0.789444444,303.913,528.929,316.68,625.894,650.919,561.054,591.977,674.001
2843,0.789722222,303.913,528.929,316.68,625.894,650.919,561.054,591.977,674.001
2844,0.79,303.913,528.929,316.68,625.894,650.919,561.054,591.977,674.001
2845,0.790277778,303.93,528.995,316.681,625.899,650.92,561.108,592.016,673.98
2846,0.790555556,303.93,528.995,316.681,625.899,650.92,561.108,592.016,673.98
2847,0.790833333,303.93,528.995,316.681,625.899,650.92,561.108,592.016,673.98
2848,0.791111111,303.926,529.046,316.678,625.83,650.906,561.157,592.038,673.978
2849,0.791388889,303.926,529.046,316.678,625.83,650.906,561.157,592.038,673.978
2850,0.791666667,303.926,529.046,316.678,625.83,650.906,561.157,592.038,673.978
2851,0.791944444,303.926,529.046,316.678,625.83,650.906,561.157,592.038,673.978
2852,0.792222222,303.943,529.129,316.677,626.057,650.913,561.207,592.08,673.974
2853,0.7925,303.943,529.129,316.677,626.057,650.913,561.207,592.08,673.974
2854,0.792777778,303.943,529.129,316.677,626.057,650.913,561.207,592.08,673.974
2855,0.793055556,303.973,529.195,316.665,626.134,650.927,561.26,592.136,673.971
2856,0.793333333,303.973,529.195,316.665,626.134,650.927,561.26,592.136,673.971
2857,0.793611111,303.973,529.195,316.665,626.134,650.927,561.26,592.136,673.971
2858,0.793888889,303.973,529.195,316.665,626.134,650.927,561.26,592.136,673.971
2859,0.794166667,303.977,529.276,316.664,625.971,650.924,561.302,592.165,673.981
2860,0.794444444,303.977,529.276,316.664,625.971,650.924,561.302,592.165,673.981
2861,0.794722222,303.977,529.276,316.664,625.971,650.924,561.302,592.165,673.981
2862,0.795,303.998,529.326,316.654,625.781,650.918,561.353,592.214,673.986
2863,0.795277778,303.998,529.326,316.654,625.781,650.918,561.353,592.214,673.986
2864,0.795555556,303.998,529.326,316.654,625.781,650.918,561.353,592.214,673.986
2865,0.795833333,303.998,529.326,316.654,625.781,650.918,561.353,592.214,673.986
2866,0.796111111,304.012,529.38,316.658,625.583,650.926,561.414,592.247,673.974
2867,0.796388889,304.012,529.38,316.658,625.583,650.926,561.414,592.247,673.974
2868,0.796666667,304.012,529.38,316.658,625.583,650.926,561.414,592.247,673.974
2869,0.796944444,304.032,529.452,316.643,625.548,650.948,561.46,592.278,673.975
2870,0.797222222,304.032,529.452,316.643,625.548,650.948,561.46,592.278,673.975
2871,0.7975,304.032,529.452,316.643,625.548,650.948,561.46,592.278,673.975
2872,0.797777778,304.032,529.452,316.643,625.548,650.948,561.46,592.278,673.975
2873,0.798055556,304.05,529.525,316.647,625.647,650.954,561.512,592.324,673.982
2874,0.798333333,304.05,529.525,316.647,625.647,650.954,561.512,592.324,673.982
2875,0.798611111,304.05,529.525,316.647,625.647,650.954,561.512,592.324,673.982
2876,0.798888889,304.061,529.577,316.636,625.73,650.94,561.556,592.356,673.944
2877,0.799166667,304.061,529.577,316.636,625.73,650.94,561.556,592.356,673.944
2878,0.799444444,304.061,529.577,316.636,625.73,650.94,561.556,592.356,673.944
2879,0.799722222,304.061,529.577,316.636,625.73,650.94,561.556,592.356,673.944
2880,0.8,304.079,529.64,316.624,625.843,650.941,561.603,592.391,673.938
2881,0.800277778,304.079,529.64,316.624,625.843,650.941,561.603,592.391,673.938
2882,0.800555556,304.079,529.64,316.624,625.843,650.941,561.603,592.391,673.938
2883,0.800833333,304.089,529.708,316.629,625.685,650.939,561.665,592.43,673.932
2884,0.801111111,304.089,529.708,316.629,625.685,650.939,561.665,592.43,673.932
2885,0.801388889,304.089,529.708,316.629,625.685,650.939,561.665,592.43,673.932
2886,0.801666667,304.089,529.708,316.629,625.685,650.939,561.665,592.43,673.932
2887,0.801944444,304.101,529.753,316.604,625.541,650.938,561.705,592.466,673.923
2888,0.802222222,304.101,529.753,316.604,625.541,650.938,561.705,592.466,673.923
2889,0.8025,304.101,529.753,316.604,625.541,650.938,561.705,592.466,673.923
2890,0.802777778,304.123,529.843,316.597,625.535,650.944,561.753,592.517,673.942
2891,0.803055556,304.123,529.843,316.597,625.535,650.944,561.753,592.517,673.942
2892,0.803333333,304.123,529.843,316.597,625.535,650.944,561.753,592.517,673.942
2893,0.803611111,304.132,529.879,316.585,625.73,650.953,561.79,592.546,673.931
2894,0.803888889,304.132,529.879,316.585,625.73,650.953,561.79,592.546,673.931
2895,0.804166667,304.132,529.879,316.585,625.73,650.953,561.79,592.546,673.931
2896,0.804444444,304.132,529.879,316.585,625.73,650.953,561.79,592.546,673.931
2897,0.804722222,304.15,529.945,316.583,625.785,650.956,561.848,592.563,673.939
2898,0.805,304.15,529.945,316.583,625.785,650.956,561.848,592.563,673.939
2899,0.805277778,304.15,529.945,316.583,625.785,650.956,561.848,592.563,673.939
2900,0.805555556,304.167,530.013,316.578,625.778,650.967,561.893,592.619,673.961
2901,0.805833333,304.167,530.013,316.578,625.778,650.967,561.893,592.619,673.961
2902,0.806111111,304.167,530.013,316.578,625.778,650.967,561.893,592.619,673.961
2903,0.806388889,304.167,530.013,316.578,625.778,650.967,561.893,592.619,673.961
2904,0.806666667,304.174,530.075,316.563,625.836,650.979,561.942,592.643,673.966
2905,0.806944444,304.174,530.075,316.563,625.836,650.979,561.942,592.643,673.966
2906,0.807222222,304.174,530.075,316.563,625.836,650.979,561.942,592.643,673.966
2907,0.8075,304.174,530.075,316.563,625.836,650.979,561.942,592.643,673.966
2908,0.807777778,304.193,530.152,316.561,626.125,650.989,561.997,592.684,673.982
2909,0.808055556,304.193,530.152,316.561,626.125,650.989,561.997,592.684,673.982
2910,0.808333333,304.193,530.152,316.561,626.125,650.989,561.997,592.684,673.982
2911,0.808611111,304.2,530.206,316.532,626.258,651.004,562.013,592.7,674.006
2912,0.808888889,304.2,530.206,316.532,626.258,651.004,562.013,592.7,674.006
2913,0.809166667,304.2,530.206,316.532,626.258,651.004,562.013,592.7,674.006
2914,0.809444444,304.216,530.253,316.529,626.15,651.02,562.076,592.745,674.045
2915,0.809722222,304.216,530.253,316.529,626.15,651.02,562.076,592.745,674.045
2916,0.81,304.216,530.253,316.529,626.15,651.02,562.076,592.745,674.045
2917,0.810277778,304.216,530.253,316.529,626.15,651.02,562.076,592.745,674.045
2918,0.810555556,304.231,530.34,316.521,626.216,651.058,562.125,592.784,674.087
2919,0.810833333,304.231,530.34,316.521,626.216,651.058,562.125,592.784,674.087
2920,0.811111111,304.231,530.34,316.521,626.216,651.058,562.125,592.784,674.087
2921,0.811388889,304.231,530.34,316.521,626.216,651.058,562.125,592.784,674.087
2922,0.811666667,304.241,530.386,316.519,626.183,651.088,562.157,592.836,674.145
2923,0.811944444,304.241,530.386,316.519,626.183,651.088,562.157,592.836,674.145
2924,0.812222222,304.241,530.386,316.519,626.183,651.088,562.157,592.836,674.145
2925,0.8125,304.274,530.458,316.494,625.965,651.127,562.226,592.86,674.173
2926,0.812777778,304.274,530.458,316.494,625.965,651.127,562.226,592.86,674.173
2927,0.813055556,304.274,530.458,316.494,625.965,651.127,562.226,592.86,674.173
2928,0.813333333,304.284,530.52,316.484,625.796,651.156,562.281,592.915,674.194
2929,0.813611111,304.284,530.52,316.484,625.796,651.156,562.281,592.915,674.194
2930,0.813888889,304.284,530.52,316.484,625.796,651.156,562.281,592.915,674.194
2931,0.814166667,304.284,530.52,316.484,625.796,651.156,562.281,592.915,674.194
2932,0.814444444,304.295,530.588,316.48,625.592,651.175,562.32,592.949,674.185
2933,0.814722222,304.295,530.588,316.48,625.592,651.175,562.32,592.949,674.185
2934,0.815,304.295,530.588,316.48,625.592,651.175,562.32,592.949,674.185
2935,0.815277778,304.302,530.643,316.486,625.446,651.19,562.362,592.996,674.18
2936,0.815555556,304.302,530.643,316.486,625.446,651.19,562.362,592.996,674.18
2937,0.815833333,304.302,530.643,316.486,625.446,651.19,562.362,592.996,674.18
2938,0.816111111,304.302,530.643,316.486,625.446,651.19,562.362,592.996,674.18
2939,0.816388889,304.32,530.684,316.49,625.364,651.216,562.435,593.021,674.188
2940,0.816666667,304.32,530.684,316.49,625.364,651.216,562.435,593.021,674.188
2941,0.816944444,304.32,530.684,316.49,625.364,651.216,562.435,593.021,674.188
2942,0.817222222,304.333,530.732,316.491,625.379,651.234,562.481,593.073,674.164
2943,0.8175,304.333,530.732,316.491,625.379,651.234,562.481,593.073,674.164
2944,0.817777778,304.333,530.732,316.491,625.379,651.234,562.481,593.073,674.164
2945,0.818055556,304.333,530.732,316.491,625.379,651.234,562.481,593.073,674.164
2946,0.818333333,304.35,530.792,316.481,625.518,651.232,562.517,593.128,674.15
2947,0.818611111,304.35,530.792,316.481,625.518,651.232,562.517,593.128,674.15
2948,0.818888889,304.35,530.792,316.481,625.518,651.232,562.517,593.128,674.15
2949,0.819166667,304.362,530.855,316.492,625.615,651.224,562.577,593.166,674.138
2950,0.819444444,304.362,530.855,316.492,625.615,651.224,562.577,593.166,674.138
2951,0.819722222,304.362,530.855,316.492,625.615,651.224,562.577,593.166,674.138
2952,0.82,304.362,530.855,316.492,625.615,651.224,562.577,593.166,674.138
2953,0.820277778,304.367,530.897,316.496,625.686,651.227,562.619,593.201,674.143
2954,0.820555556,304.367,530.897,316.496,625.686,651.227,562.619,593.201,674.143
2955,0.820833333,304.367,530.897,316.496,625.686,651.227,562.619,593.201,674.143
2956,0.821111111,304.388,530.958,316.514,625.81,651.241,562.681,593.24,674.162
2957,0.821388889,304.388,530.958,316.514,625.81,651.241,562.681,593.24,674.162
2958,0.821666667,304.388,530.958,316.514,625.81,651.241,562.681,593.24,674.162
2959,0.821944444,304.388,530.958,316.514,625.81,651.241,562.681,593.24,674.162
2960,0.822222222,304.408,530.989,316.52,625.973,651.247,562.718,593.262,674.175
2961,0.8225,304.408,530.989,316.52,625.973,651.247,562.718,593.262,674.175
2962,0.822777778,304.408,530.989,316.52,625.973,651.247,562.718,593.262,674.175
2963,0.823055556,304.418,531.049,316.524,626.322,651.276,562.77,593.315,674.218
2964,0.823333333,304.418,531.049,316.524,626.322,651.276,562.77,593.315,674.218
2965,0.823611111,304.418,531.049,316.524,626.322,651.276,562.77,593.315,674.218
2966,0.823888889,304.418,531.049,316.524,626.322,651.276,562.77,593.315,674.218
2967,0.824166667,304.427,531.135,316.52,626.599,651.303,562.818,593.354,674.284
2968,0.824444444,304.427,531.135,316.52,626.599,651.303,562.818,593.354,674.284
2969,0.824722222,304.427,531.135,316.52,626.599,651.303,562.818,593.354,674.284
2970,0.825,304.45,531.191,316.54,626.802,651.353,562.86,593.395,674.368
2971,0.825277778,304.45,531.191,316.54,626.802,651.353,562.86,593.395,674.368
2972,0.825555556,304.45,531.191,316.54,626.802,651.353,562.86,593.395,674.368
2973,0.825833333,304.45,531.191,316.54,626.802,651.353,562.86,593.395,674.368
2974,0.826111111,304.463,531.27,316.543,626.814,651.412,562.92,593.443,674.47
2975,0.826388889,304.463,531.27,316.543,626.814,651.412,562.92,593.443,674.47
2976,0.826666667,304.463,531.27,316.543,626.814,651.412,562.92,593.443,674.47
2977,0.826944444,304.491,531.317,316.539,626.866,651.478,562.966,593.48,674.561
2978,0.827222222,304.491,531.317,316.539,626.866,651.478,562.966,593.48,674.561
2979,0.8275,304.491,531.317,316.539,626.866,651.478,562.966,593.48,674.561
2980,0.827777778,304.491,531.317,316.539,626.866,651.478,562.966,593.48,674.561
2981,0.828055556,304.506,531.397,316.555,626.829,651.55,563.014,593.523,674.643
2982,0.828333333,304.506,531.397,316.555,626.829,651.55,563.014,593.523,674.643
2983,0.828611111,304.506,531.397,316.555,626.829,651.55,563.014,593.523,674.643
2984,0.828888889,304.519,531.449,316.552,626.737,651.612,563.06,593.567,674.733
2985,0.829166667,304.519,531.449,316.552,626.737,651.612,563.06,593.567,674.733
2986,0.829444444,304.519,531.449,316.552,626.737,651.612,563.06,593.567,674.733
2987,0.829722222,304.519,531.449,316.552,626.737,651.612,563.06,593.567,674.733
2988,0.83,304.528,531.501,316.566,626.654,651.68,563.11,593.611,674.802
2989,0.830277778,304.528,531.501,316.566,626.654,651.68,563.11,593.611,674.802
2990,0.830555556,304.528,531.501,316.566,626.654,651.68,563.11,593.611,674.802
2991,0.830833333,304.544,531.552,316.56,626.629,651.746,563.147,593.656,674.873
2992,0.831111111,304.544,531.552,316.56,626.629,651.746,563.147,593.656,674.873
2993,0.831388889,304.544,531.552,316.56,626.629,651.746,563.147,593.656,674.873
2994,0.831666667,304.544,531.552,316.56,626.629,651.746,563.147,593.656,674.873
2995,0.831944444,304.563,531.63,316.587,626.491,651.808,563.206,593.723,674.928
2996,0.832222222,304.563,531.63,316.587,626.491,651.808,563.206,593.723,674.928
2997,0.8325,304.563,531.63,316.587,626.491,651.808,563.206,593.723,674.928
2998,0.832777778,304.571,531.696,316.601,626.281,651.867,563.277,593.792,674.982
2999,0.833055556,304.571,531.696,316.601,626.281,651.867,563.277,593.792,674.982
3000,0.833333333,304.571,531.696,316.601,626.281,651.867,563.277,593.792,674.982
3001,0.833611111,304.571,531.696,316.601,626.281,651.867,563.277,593.792,674.982
3002,0.833888889,304.585,531.759,316.617,626.032,651.914,563.332,593.846,675.032
3003,0.834166667,304.585,531.759,316.617,626.032,651.914,563.332,593.846,675.032
3004,0.834444444,304.585,531.759,316.617,626.032,651.914,563.332,593.846,675.032
3005,0.834722222,304.604,531.796,316.609,625.914,651.969,563.381,593.883,675.047
3006,0.835,304.604,531.796,316.609,625.914,651.969,563.381,593.883,675.047
3007,0.835277778,304.604,531.796,316.609,625.914,651.969,563.381,593.883,675.047
3008,0.835555556,304.614,531.856,316.623,625.957,651.991,563.432,593.937,675.049
3009,0.835833333,304.614,531.856,316.623,625.957,651.991,563.432,593.937,675.049
3010,0.836111111,304.614,531.856,316.623,625.957,651.991,563.432,593.937,675.049
3011,0.836388889,304.614,531.856,316.623,625.957,651.991,563.432,593.937,675.049
3012,0.836666667,304.628,531.929,316.633,626.051,652.02,563.512,594.024,675.08
3013,0.836944444,304.628,531.929,316.633,626.051,652.02,563.512,594.024,675.08
3014,0.837222222,304.628,531.929,316.633,626.051,652.02,563.512,594.024,675.08
3015,0.8375,304.628,531.929,316.633,626.051,652.02,563.512,594.024,675.08
3016,0.837777778,304.635,531.996,316.632,626.145,652.03,563.556,594.049,675.04
3017,0.838055556,304.635,531.996,316.632,626.145,652.03,563.556,594.049,675.04
3018,0.838333333,304.635,531.996,316.632,626.145,652.03,563.556,594.049,675.04
3019,0.838611111,304.662,532.068,316.654,626.208,652.056,563.631,594.127,675.063
3020,0.838888889,304.662,532.068,316.654,626.208,652.056,563.631,594.127,675.063
3021,0.839166667,304.662,532.068,316.654,626.208,652.056,563.631,594.127,675.063
3022,0.839444444,304.662,532.068,316.654,626.208,652.056,563.631,594.127,675.063
3023,0.839722222,304.674,532.129,316.667,626.435,652.077,563.689,594.167,675.079
3024,0.84,304.674,532.129,316.667,626.435,652.077,563.689,594.167,675.079
3025,0.840277778,304.674,532.129,316.667,626.435,652.077,563.689,594.167,675.079
3026,0.840555556,304.695,532.192,316.686,626.566,652.09,563.744,594.233,675.101
3027,0.840833333,304.695,532.192,316.686,626.566,652.09,563.744,594.233,675.101
3028,0.841111111,304.695,532.192,316.686,626.566,652.09,563.744,594.233,675.101
3029,0.841388889,304.695,532.192,316.686,626.566,652.09,563.744,594.233,675.101
3030,0.841666667,304.715,532.25,316.693,626.75,652.115,563.807,594.279,675.102
3031,0.841944444,304.715,532.25,316.693,626.75,652.115,563.807,594.279,675.102
3032,0.842222222,304.715,532.25,316.693,626.75,652.115,563.807,594.279,675.102
3033,0.8425,304.72,532.295,316.709,626.809,652.132,563.859,594.329,675.138
3034,0.842777778,304.72,532.295,316.709,626.809,652.132,563.859,594.329,675.138
3035,0.843055556,304.72,532.295,316.709,626.809,652.132,563.859,594.329,675.138
3036,0.843333333,304.72,532.295,316.709,626.809,652.132,563.859,594.329,675.138
3037,0.843611111,304.746,532.341,316.73,626.93,652.157,563.918,594.372,675.161
3038,0.843888889,304.746,532.341,316.73,626.93,652.157,563.918,594.372,675.161
3039,0.844166667,304.746,532.341,316.73,626.93,652.157,563.918,594.372,675.161
3040,0.844444444,304.75,532.402,316.74,627.058,652.193,563.971,594.424,675.191
3041,0.844722222,304.75,532.402,316.74,627.058,652.193,563.971,594.424,675.191
3042,0.845,304.75,532.402,316.74,627.058,652.193,563.971,594.424,675.191
3043,0.845277778,304.773,532.488,316.758,627.257,652.221,564.032,594.471,675.261
3044,0.845555556,304.773,532.488,316.758,627.257,652.221,564.032,594.471,675.261
3045,0.845833333,304.773,532.488,316.758,627.257,652.221,564.032,594.471,675.261
3046,0.846111111,304.773,532.488,316.758,627.257,652.221,564.032,594.471,675.261
3047,0.846388889,304.794,532.535,316.775,627.375,652.271,564.084,594.512,675.333
3048,0.846666667,304.794,532.535,316.775,627.375,652.271,564.084,594.512,675.333
3049,0.846944444,304.794,532.535,316.775,627.375,652.271,564.084,594.512,675.333
3050,0.847222222,304.794,532.535,316.775,627.375,652.271,564.084,594.512,675.333
3051,0.8475,304.811,532.6,316.786,627.41,652.319,564.13,594.568,675.408
3052,0.847777778,304.811,532.6,316.786,627.41,652.319,564.13,594.568,675.408
3053,0.848055556,304.811,532.6,316.786,627.41,652.319,564.13,594.568,675.408
3054,0.848333333,304.824,532.675,316.812,627.397,652.382,564.187,594.614,675.49
3055,0.848611111,304.824,532.675,316.812,627.397,652.382,564.187,594.614,675.49
3056,0.848888889,304.824,532.675,316.812,627.397,652.382,564.187,594.614,675.49
3057,0.849166667,304.824,532.675,316.812,627.397,652.382,564.187,594.614,675.49
3058,0.849444444,304.843,532.747,316.822,627.434,652.442,564.248,594.665,675.561
3059,0.849722222,304.843,532.747,316.822,627.434,652.442,564.248,594.665,675.561
3060,0.85,304.843,532.747,316.822,627.434,652.442,564.248,594.665,675.561
3061,0.850277778,304.859,532.804,316.842,627.336,652.515,564.307,594.74,675.658
3062,0.850555556,304.859,532.804,316.842,627.336,652.515,564.307,594.74,675.658
3063,0.850833333,304.859,532.804,316.842,627.336,652.515,564.307,594.74,675.658
3064,0.851111111,304.867,532.864,316.864,627.232,652.565,564.36,594.769,675.727
3065,0.851388889,304.867,532.864,316.864,627.232,652.565,564.36,594.769,675.727
3066,0.851666667,304.867,532.864,316.864,627.232,652.565,564.36,594.769,675.727
3067,0.851944444,304.867,532.864,316.864,627.232,652.565,564.36,594.769,675.727
3068,0.852222222,304.897,532.948,316.885,627.215,652.625,564.413,594.822,675.788
3069,0.8525,304.897,532.948,316.885,627.215,652.625,564.413,594.822,675.788
3070,0.852777778,304.897,532.948,316.885,627.215,652.625,564.413,594.822,675.788
3071,0.853055556,304.909,533.014,316.901,627.272,652.689,564.464,594.894,675.842
3072,0.853333333,304.909,533.014,316.901,627.272,652.689,564.464,594.894,675.842
3073,0.853611111,304.909,533.014,316.901,627.272,652.689,564.464,594.894,675.842
3074,0.853888889,304.909,533.014,316.901,627.272,652.689,564.464,594.894,675.842
3075,0.854166667,304.923,533.084,316.928,627.395,652.739,564.535,594.955,675.871
3076,0.854444444,304.923,533.084,316.928,627.395,652.739,564.535,594.955,675.871
3077,0.854722222,304.923,533.084,316.928,627.395,652.739,564.535,594.955,675.871
3078,0.855,304.947,533.146,316.947,627.271,652.784,564.591,595,675.874
3079,0.855277778,304.947,533.146,316.947,627.271,652.784,564.591,595,675.874
3080,0.855555556,304.947,533.146,316.947,627.271,652.784,564.591,595,675.874
3081,0.855833333,304.947,533.146,316.947,627.271,652.784,564.591,595,675.874
3082,0.856111111,304.961,533.207,316.966,627.288,652.809,564.662,595.071,675.912
3083,0.856388889,304.961,533.207,316.966,627.288,652.809,564.662,595.071,675.912
3084,0.856666667,304.961,533.207,316.966,627.288,652.809,564.662,595.071,675.912
3085,0.856944444,304.965,533.243,316.963,627.272,652.833,564.704,595.105,675.878
3086,0.857222222,304.965,533.243,316.963,627.272,652.833,564.704,595.105,675.878
3087,0.8575,304.965,533.243,316.963,627.272,652.833,564.704,595.105,675.878
3088,0.857777778,304.965,533.243,316.963,627.272,652.833,564.704,595.105,675.878
3089,0.858055556,304.985,533.298,316.977,627.163,652.853,564.762,595.171,675.899
3090,0.858333333,304.985,533.298,316.977,627.163,652.853,564.762,595.171,675.899
3091,0.858611111,304.985,533.298,316.977,627.163,652.853,564.762,595.171,675.899
3092,0.858888889,305.005,533.377,316.993,627.114,652.885,564.837,595.224,675.902
3093,0.859166667,305.005,533.377,316.993,627.114,652.885,564.837,595.224,675.902
3094,0.859444444,305.005,533.377,316.993,627.114,652.885,564.837,595.224,675.902
3095,0.859722222,305.005,533.377,316.993,627.114,652.885,564.837,595.224,675.902
3096,0.86,305.024,533.438,317.02,627.245,652.906,564.893,595.282,675.917
3097,0.860277778,305.024,533.438,317.02,627.245,652.906,564.893,595.282,675.917
3098,0.860555556,305.024,533.438,317.02,627.245,652.906,564.893,595.282,675.917
3099,0.860833333,305.035,533.492,317.027,627.408,652.906,564.943,595.338,675.92
3100,0.861111111,305.035,533.492,317.027,627.408,652.906,564.943,595.338,675.92
3101,0.861388889,305.035,533.492,317.027,627.408,652.906,564.943,595.338,675.92
3102,0.861666667,305.035,533.492,317.027,627.408,652.906,564.943,595.338,675.92
3103,0.861944444,305.054,533.566,317.041,627.471,652.925,565.012,595.391,675.946
3104,0.862222222,305.054,533.566,317.041,627.471,652.925,565.012,595.391,675.946
3105,0.8625,305.054,533.566,317.041,627.471,652.925,565.012,595.391,675.946
3106,0.862777778,305.053,533.613,317.043,627.232,652.949,565.054,595.439,675.959
3107,0.863055556,305.053,533.613,317.043,627.232,652.949,565.054,595.439,675.959
3108,0.863333333,305.053,533.613,317.043,627.232,652.949,565.054,595.439,675.959
3109,0.863611111,305.053,533.613,317.043,627.232,652.949,565.054,595.439,675.959
3110,0.863888889,305.085,533.661,317.054,627.164,652.967,565.115,595.487,675.974
3111,0.864166667,305.085,533.661,317.054,627.164,652.967,565.115,595.487,675.974
3112,0.864444444,305.085,533.661,317.054,627.164,652.967,565.115,595.487,675.974
3113,0.864722222,305.092,533.732,317.059,626.939,652.973,565.17,595.531,675.958
3114,0.865,305.092,533.732,317.059,626.939,652.973,565.17,595.531,675.958
3115,0.865277778,305.092,533.732,317.059,626.939,652.973,565.17,595.531,675.958
3116,0.865555556,305.092,533.732,317.059,626.939,652.973,565.17,595.531,675.958
3117,0.865833333,305.123,533.791,317.085,626.851,653.002,565.216,595.584,675.979
3118,0.866111111,305.123,533.791,317.085,626.851,653.002,565.216,595.584,675.979
3119,0.866388889,305.123,533.791,317.085,626.851,653.002,565.216,595.584,675.979
3120,0.866666667,305.127,533.856,317.098,626.802,653.007,565.28,595.623,675.98
3121,0.866944444,305.127,533.856,317.098,626.802,653.007,565.28,595.623,675.98
3122,0.867222222,305.127,533.856,317.098,626.802,653.007,565.28,595.623,675.98
3123,0.8675,305.139,533.916,317.102,626.78,653.026,565.327,595.653,675.992
3124,0.867777778,305.139,533.916,317.102,626.78,653.026,565.327,595.653,675.992
3125,0.868055556,305.139,533.916,317.102,626.78,653.026,565.327,595.653,675.992
3126,0.868333333,305.139,533.916,317.102,626.78,653.026,565.327,595.653,675.992
3127,0.868611111,305.17,533.995,317.123,626.948,653.039,565.381,595.706,675.987
3128,0.868888889,305.17,533.995,317.123,626.948,653.039,565.381,595.706,675.987
3129,0.869166667,305.17,533.995,317.123,626.948,653.039,565.381,595.706,675.987
3130,0.869444444,305.183,534.034,317.128,626.984,653.055,565.432,595.741,675.981
3131,0.869722222,305.183,534.034,317.128,626.984,653.055,565.432,595.741,675.981
3132,0.87,305.183,534.034,317.128,626.984,653.055,565.432,595.741,675.981
3133,0.870277778,305.183,534.034,317.128,626.984,653.055,565.432,595.741,675.981
3134,0.870555556,305.191,534.107,317.134,626.791,653.055,565.492,595.799,675.988
3135,0.870833333,305.191,534.107,317.134,626.791,653.055,565.492,595.799,675.988
3136,0.871111111,305.191,534.107,317.134,626.791,653.055,565.492,595.799,675.988
3137,0.871388889,305.204,534.161,317.154,626.665,653.061,565.535,595.834,675.986
3138,0.871666667,305.204,534.161,317.154,626.665,653.061,565.535,595.834,675.986
3139,0.871944444,305.204,534.161,317.154,626.665,653.061,565.535,595.834,675.986
3140,0.872222222,305.204,534.161,317.154,626.665,653.061,565.535,595.834,675.986
3141,0.8725,305.227,534.209,317.169,626.697,653.074,565.577,595.89,675.98
3142,0.872777778,305.227,534.209,317.169,626.697,653.074,565.577,595.89,675.98
3143,0.873055556,305.227,534.209,317.169,626.697,653.074,565.577,595.89,675.98
3144,0.873333333,305.25,534.28,317.174,626.663,653.072,565.637,595.915,675.977
3145,0.873611111,305.25,534.28,317.174,626.663,653.072,565.637,595.915,675.977
3146,0.873888889,305.25,534.28,317.174,626.663,653.072,565.637,595.915,675.977
3147,0.874166667,305.25,534.28,317.174,626.663,653.072,565.637,595.915,675.977
3148,0.874444444,305.257,534.341,317.183,626.722,653.091,565.676,595.962,675.969
3149,0.874722222,305.257,534.341,317.183,626.722,653.091,565.676,595.962,675.969
3150,0.875,305.257,534.341,317.183,626.722,653.091,565.676,595.962,675.969
