time,T2
4142,309.4
4143,309.4
4144,309.407
4145,309.407
4146,309.407
4147,309.421
4148,309.421
4149,309.421
4150,309.421
4151,309.43
4152,309.43
4153,309.43
4154,309.445
4155,309.445
4156,309.445
4157,309.445
4158,309.465
4159,309.465
4160,309.465
4161,309.466
4162,309.466
4163,309.466
4164,309.466
4165,309.484
4166,309.484
4167,309.484
4168,309.498
4169,309.498
4170,309.498
4171,309.498
4172,309.511
4173,309.511
4174,309.511
4175,309.518
4176,309.518
4177,309.518
4178,309.523
4179,309.523
4180,309.523
4181,309.523
4182,309.548
4183,309.548
4184,309.548
4185,309.57
4186,309.57
4187,309.57
4188,309.57
4189,309.569
4190,309.569
4191,309.569
4192,309.587
4193,309.587
4194,309.587
4195,309.587
4196,309.602
4197,309.602
4198,309.602
4199,309.602
4200,309.609
4201,309.609
4202,309.609
4203,309.629
4204,309.629
4205,309.629
4206,309.64
4207,309.64
4208,309.64
4209,309.64
4210,309.643
4211,309.643
4212,309.643
4213,309.661
4214,309.661
4215,309.661
4216,309.661
4217,309.666
4218,309.666
4219,309.666
4220,309.678
4221,309.678
4222,309.678
4223,309.678
4224,309.692
4225,309.692
4226,309.692
4227,309.712
4228,309.712
4229,309.712
4230,309.712
4231,309.73
4232,309.73
4233,309.73
4234,309.723
4235,309.723
4236,309.723
4237,309.723
4238,309.743
4239,309.743
4240,309.743
4241,309.762
4242,309.762
4243,309.762
4244,309.762
4245,309.768
4246,309.768
4247,309.768
4248,309.791
4249,309.791
4250,309.791
4251,309.791
4252,309.803
4253,309.803
4254,309.803
4255,309.816
4256,309.816
4257,309.816
4258,309.816
4259,309.828
4260,309.828
4261,309.828
4262,309.824
4263,309.824
4264,309.824
4265,309.824
4266,309.849
4267,309.849
4268,309.849
4269,309.858
4270,309.858
4271,309.858
4272,309.858
4273,309.877
4274,309.877
4275,309.877
4276,309.883
4277,309.883
4278,309.883
4279,309.902
4280,309.902
4281,309.902
4282,309.902
4283,309.912
4284,309.912
4285,309.912
4286,309.919
4287,309.919
4288,309.919
4289,309.919
4290,309.928
4291,309.928
4292,309.928
4293,309.947
4294,309.947
4295,309.947
4296,309.947
4297,309.956
4298,309.956
4299,309.956
4300,309.968
4301,309.968
4302,309.968
4303,309.968
4304,309.984
4305,309.984
4306,309.984
4307,309.996
4308,309.996
4309,309.996
4310,309.996
4311,310.018
4312,310.018
4313,310.018
4314,310.019
4315,310.019
4316,310.019
4317,310.019
4318,310.037
4319,310.037
4320,310.037
4321,310.059
4322,310.059
4323,310.059
4324,310.059
4325,310.054
4326,310.054
4327,310.054
4328,310.075
4329,310.075
4330,310.075
4331,310.075
4332,310.091
4333,310.091
4334,310.091
4335,310.107
4336,310.107
4337,310.107
4338,310.107
4339,310.126
4340,310.126
4341,310.126
4342,310.124
4343,310.124
4344,310.124
4345,310.124
4346,310.136
4347,310.136
4348,310.136
4349,310.163
4350,310.163
4351,310.163
4352,310.163
4353,310.153
4354,310.153
4355,310.153
4356,310.191
4357,310.191
4358,310.191
4359,310.204
4360,310.204
4361,310.204
4362,310.204
4363,310.199
4364,310.199
4365,310.199
4366,310.214
4367,310.214
4368,310.214
4369,310.214
4370,310.221
4371,310.221
4372,310.221
4373,310.246
4374,310.246
4375,310.246
4376,310.246
4377,310.257
4378,310.257
4379,310.257
4380,310.257
4381,310.268
4382,310.268
4383,310.268
4384,310.276
4385,310.276
4386,310.276
4387,310.276
4388,310.287
4389,310.287
4390,310.287
4391,310.293
4392,310.293
4393,310.293
4394,310.293
4395,310.319
4396,310.319
4397,310.319
4398,310.337
4399,310.337
4400,310.337
4401,310.337
4402,310.336
4403,310.336
4404,310.336
4405,310.349
4406,310.349
4407,310.349
4408,310.349
4409,310.367
4410,310.367
4411,310.367
4412,310.377
4413,310.377
4414,310.377
4415,310.377
4416,310.396
4417,310.396
4418,310.396
4419,310.414
4420,310.414
4421,310.414
4422,310.414
4423,310.43
4424,310.43
4425,310.43
4426,310.438
4427,310.438
4428,310.438
4429,310.438
4430,310.455
4431,310.455
4432,310.455
4433,310.467
4434,310.467
4435,310.467
4436,310.467
4437,310.474
4438,310.474
4439,310.474
4440,310.488
4441,310.488
4442,310.488
4443,310.488
4444,310.494
4445,310.494
4446,310.494
4447,310.507
4448,310.507
4449,310.507
4450,310.507
4451,310.515
4452,310.515
4453,310.515
4454,310.538
4455,310.538
4456,310.538
4457,310.538
4458,310.528
4459,310.528
4460,310.528
4461,310.544
4462,310.544
4463,310.544
4464,310.544
4465,310.556
4466,310.556
4467,310.556
4468,310.566
4469,310.566
4470,310.566
4471,310.577
4472,310.577
4473,310.577
4474,310.577
4475,310.602
4476,310.602
4477,310.602
4478,310.588
4479,310.588
4480,310.588
4481,310.588
4482,310.61
4483,310.61
4484,310.61
4485,310.623
4486,310.623
4487,310.623
4488,310.623
4489,310.622
4490,310.622
4491,310.622
4492,310.633
4493,310.633
4494,310.633
4495,310.633
4496,310.639
4497,310.639
4498,310.639
4499,310.644
4500,310.644
4501,310.644
4502,310.644
4503,310.658
4504,310.658
4505,310.658
4506,310.667
4507,310.667
4508,310.667
4509,310.667
4510,310.685
4511,310.685
4512,310.685
4513,310.687
4514,310.687
4515,310.687
4516,310.687
4517,310.699
4518,310.699
4519,310.699
4520,310.701
4521,310.701
4522,310.701
4523,310.701
4524,310.716
4525,310.716
4526,310.716
4527,310.721
4528,310.721
4529,310.721
4530,310.721
4531,310.737
4532,310.737
4533,310.737
4534,310.75
4535,310.75
4536,310.75
4537,310.75
4538,310.748
4539,310.748
4540,310.748
4541,310.747
4542,310.747
4543,310.747
4544,310.747
4545,310.761
4546,310.761
4547,310.761
4548,310.771
4549,310.771
4550,310.771
4551,310.771
4552,310.788
4553,310.788
4554,310.788
4555,310.789
4556,310.789
4557,310.789
4558,310.789
4559,310.792
4560,310.792
4561,310.792
4562,310.805
4563,310.805
4564,310.805
4565,310.805
4566,310.801
4567,310.801
4568,310.801
4569,310.812
4570,310.812
4571,310.812
4572,310.812
4573,310.817
4574,310.817
4575,310.817
4576,310.834
4577,310.834
4578,310.834
4579,310.834
4580,310.827
4581,310.827
4582,310.827
4583,310.86
4584,310.86
4585,310.86
4586,310.86
4587,310.86
4588,310.86
4589,310.86
4590,310.86
4591,310.86
4592,310.86
4593,310.866
4594,310.866
4595,310.866
4596,310.866
4597,310.878
4598,310.878
4599,310.878
4600,310.88
4601,310.88
4602,310.88
4603,310.88
4604,310.895
4605,310.895
4606,310.895
4607,310.907
4608,310.907
4609,310.907
4610,310.907
4611,310.916
4612,310.916
4613,310.916
4614,310.926
4615,310.926
4616,310.926
4617,310.926
4618,310.932
4619,310.932
4620,310.932
4621,310.941
4622,310.941
4623,310.941
4624,310.941
4625,310.956
4626,310.956
4627,310.956
4628,310.956
4629,310.956
4630,310.956
4631,310.956
4632,310.968
4633,310.968
4634,310.968
4635,310.978
4636,310.978
4637,310.978
4638,310.978
4639,310.988
4640,310.988
4641,310.988
4642,311.004
4643,311.004
4644,311.004
4645,311.004
4646,311.01
4647,311.01
4648,311.01
4649,311.003
4650,311.003
4651,311.003
4652,311.003
4653,311.029
4654,311.029
4655,311.029
4656,311.037
4657,311.037
4658,311.037
4659,311.037
4660,311.057
4661,311.057
4662,311.057
4663,311.057
4664,311.057
4665,311.057
4666,311.057
4667,311.071
4668,311.071
4669,311.071
4670,311.067
4671,311.067
4672,311.067
4673,311.067
4674,311.079
4675,311.079
4676,311.079
4677,311.099
4678,311.099
4679,311.099
4680,311.099
4681,311.099
4682,311.099
4683,311.099
4684,311.098
4685,311.098
4686,311.098
4687,311.098
4688,311.138
4689,311.138
4690,311.138
4691,311.136
4692,311.136
4693,311.136
4694,311.148
4695,311.148
4696,311.148
4697,311.148
4698,311.161
4699,311.161
4700,311.161
4701,311.17
4702,311.17
4703,311.17
4704,311.17
4705,311.18
4706,311.18
4707,311.18
4708,311.187
4709,311.187
4710,311.187
4711,311.187
4712,311.202
4713,311.202
4714,311.202
4715,311.202
4716,311.202
4717,311.202
4718,311.202
4719,311.21
4720,311.21
4721,311.21
4722,311.23
4723,311.23
4724,311.23
4725,311.23
4726,311.246
4727,311.246
4728,311.246
4729,311.243
4730,311.243
4731,311.243
4732,311.243
4733,311.252
4734,311.252
4735,311.252
4736,311.261
4737,311.261
4738,311.261
4739,311.261
4740,311.28
4741,311.28
4742,311.28
4743,311.298
4744,311.298
4745,311.298
4746,311.298
4747,311.304
4748,311.304
4749,311.304
4750,311.314
4751,311.314
4752,311.314
4753,311.314
4754,311.307
4755,311.307
4756,311.307
4757,311.339
4758,311.339
4759,311.339
4760,311.339
4761,311.344
4762,311.344
4763,311.344
4764,311.357
4765,311.357
4766,311.357
4767,311.357
4768,311.374
4769,311.374
4770,311.374
4771,311.369
4772,311.369
4773,311.369
4774,311.369
4775,311.393
4776,311.393
4777,311.393
4778,311.393
4779,311.393
4780,311.393
4781,311.41
4782,311.41
4783,311.41
4784,311.41
4785,311.426
4786,311.426
4787,311.426
4788,311.43
4789,311.43
4790,311.43
4791,311.43
4792,311.431
4793,311.431
4794,311.431
4795,311.452
4796,311.452
4797,311.452
4798,311.452
4799,311.457
4800,311.457
4801,311.457
4802,311.47
4803,311.47
4804,311.47
4805,311.47
4806,311.486
4807,311.486
4808,311.486
4809,311.488
4810,311.488
4811,311.488
4812,311.488
4813,311.5
4814,311.5
4815,311.5
4816,311.512
4817,311.512
4818,311.512
4819,311.512
4820,311.525
4821,311.525
4822,311.525
4823,311.544
4824,311.544
4825,311.544
4826,311.544
4827,311.556
4828,311.556
4829,311.556
4830,311.56
4831,311.56
4832,311.56
4833,311.56
4834,311.574
4835,311.574
4836,311.574
4837,311.575
4838,311.575
4839,311.575
4840,311.594
4841,311.594
4842,311.594
4843,311.594
4844,311.599
4845,311.599
4846,311.599
4847,311.612
4848,311.612
4849,311.612
4850,311.612
4851,311.631
4852,311.631
4853,311.631
4854,311.64
4855,311.64
4856,311.64
4857,311.64
4858,311.647
4859,311.647
4860,311.647
4861,311.665
4862,311.665
4863,311.665
4864,311.665
4865,311.668
4866,311.668
4867,311.668
4868,311.682
4869,311.682
4870,311.682
4871,311.682
4872,311.694
4873,311.694
4874,311.694
4875,311.709
4876,311.709
4877,311.709
4878,311.709
4879,311.722
4880,311.722
4881,311.722
4882,311.722
4883,311.722
4884,311.722
4885,311.722
4886,311.731
4887,311.731
4888,311.731
4889,311.748
4890,311.748
4891,311.748
4892,311.748
4893,311.756
4894,311.756
4895,311.756
4896,311.779
4897,311.779
4898,311.779
4899,311.779
4900,311.781
4901,311.781
4902,311.781
4903,311.796
4904,311.796
4905,311.796
4906,311.796
4907,311.795
4908,311.795
4909,311.795
4910,311.817
4911,311.817
4912,311.817
4913,311.813
4914,311.813
4915,311.813
4916,311.813
4917,311.814
4918,311.814
4919,311.814
4920,311.831
4921,311.831
4922,311.831
4923,311.831
4924,311.838
4925,311.838
4926,311.838
4927,311.857
4928,311.857
4929,311.857
4930,311.857
4931,311.856
4932,311.856
4933,311.856
4934,311.868
4935,311.868
4936,311.868
4937,311.868
4938,311.887
4939,311.887
4940,311.887
4941,311.887
4942,311.887
4943,311.887
4944,311.887
4945,311.893
4946,311.893
4947,311.893
4948,311.916
4949,311.916
4950,311.916
4951,311.916
4952,311.926
4953,311.926
4954,311.926
4955,311.935
4956,311.935
4957,311.935
4958,311.935
4959,311.944
4960,311.944
4961,311.944
4962,311.948
4963,311.948
4964,311.948
4965,311.948
4966,311.961
4967,311.961
4968,311.961
4969,311.964
4970,311.964
4971,311.964
4972,311.964
4973,311.972
4974,311.972
4975,311.972
4976,311.991
4977,311.991
4978,311.991
4979,311.991
4980,312.004
4981,312.004
4982,312.004
4983,311.997
4984,311.997
4985,311.997
4986,311.997
4987,312.014
4988,312.014
4989,312.014
4990,312.028
4991,312.028
4992,312.028
4993,312.028
4994,312.031
4995,312.031
4996,312.031
4997,312.038
4998,312.038
4999,312.038
5000,312.038
5001,312.045
5002,312.045
5003,312.045
5004,312.063
5005,312.063
5006,312.063
5007,312.063
5008,312.067
5009,312.067
5010,312.067
5011,312.076
5012,312.076
5013,312.076
5014,312.076
5015,312.081
5016,312.081
5017,312.081
5018,312.086
5019,312.086
5020,312.086
5021,312.086
5022,312.095
5023,312.095
5024,312.095
5025,312.107
5026,312.107
5027,312.107
5028,312.107
5029,312.117
5030,312.117
5031,312.117
5032,312.124
5033,312.124
5034,312.124
5035,312.124
5036,312.117
5037,312.117
5038,312.117
5039,312.136
5040,312.136
5041,312.136
5042,312.132
5043,312.132
5044,312.132
5045,312.132
5046,312.149
5047,312.149
5048,312.149
5049,312.144
5050,312.144
5051,312.144
5052,312.144
5053,312.159
5054,312.159
5055,312.159
5056,312.175
5057,312.175
5058,312.175
5059,312.175
5060,312.18
5061,312.18
5062,312.18
5063,312.202
5064,312.202
5065,312.202
5066,312.202
5067,312.188
5068,312.188
5069,312.188
5070,312.205
5071,312.205
5072,312.205
5073,312.205
5074,312.22
5075,312.22
5076,312.22
5077,312.23
5078,312.23
5079,312.23
5080,312.23
5081,312.238
5082,312.238
5083,312.238
5084,312.242
5085,312.242
5086,312.242
5087,312.242
5088,312.255
5089,312.255
5090,312.255
5091,312.257
5092,312.257
5093,312.257
5094,312.257
5095,312.262
5096,312.262
5097,312.262
5098,312.271
5099,312.271
5100,312.271
5101,312.271
5102,312.283
5103,312.283
5104,312.283
5105,312.298
5106,312.298
5107,312.298
5108,312.298
5109,312.303
5110,312.303
5111,312.303
5112,312.313
5113,312.313
5114,312.313
5115,312.313
5116,312.316
5117,312.316
5118,312.316
5119,312.331
5120,312.331
5121,312.331
5122,312.331
5123,312.335
5124,312.335
5125,312.335
5126,312.333
5127,312.333
5128,312.333
5129,312.333
5130,312.346
5131,312.346
5132,312.346
5133,312.35
5134,312.35
5135,312.35
5136,312.35
5137,312.362
5138,312.362
5139,312.362
5140,312.368
5141,312.368
5142,312.368
5143,312.368
5144,312.371
5145,312.371
5146,312.371
5147,312.379
5148,312.379
5149,312.379
5150,312.379
5151,312.392
5152,312.392
5153,312.392
5154,312.395
5155,312.395
5156,312.395
5157,312.395
5158,312.408
5159,312.408
5160,312.408
5161,312.412
5162,312.412
5163,312.412
5164,312.412
5165,312.422
5166,312.422
5167,312.422
5168,312.431
5169,312.431
5170,312.431
5171,312.431
5172,312.449
5173,312.449
5174,312.449
5175,312.453
5176,312.453
5177,312.453
5178,312.453
5179,312.458
5180,312.458
5181,312.458
5182,312.46
5183,312.46
5184,312.46
5185,312.46
5186,312.486
5187,312.486
5188,312.486
5189,312.486
5190,312.486
5191,312.486
5192,312.504
5193,312.504
5194,312.504
5195,312.504
5196,312.493
5197,312.493
5198,312.493
5199,312.506
5200,312.506
5201,312.506
5202,312.506
5203,312.509
5204,312.509
5205,312.509
5206,312.509
5207,312.521
5208,312.521
5209,312.521
5210,312.535
5211,312.535
5212,312.535
5213,312.534
5214,312.534
5215,312.534
5216,312.534
5217,312.55
5218,312.55
5219,312.55
5220,312.557
5221,312.557
5222,312.557
5223,312.557
5224,312.57
5225,312.57
5226,312.57
5227,312.571
5228,312.571
5229,312.571
5230,312.571
5231,312.588
5232,312.588
5233,312.588
5234,312.589
5235,312.589
5236,312.589
5237,312.589
5238,312.605
5239,312.605
5240,312.605
5241,312.605
5242,312.605
5243,312.605
5244,312.605
5245,312.603
5246,312.603
5247,312.603
5248,312.631
5249,312.631
5250,312.631
5251,312.634
5252,312.634
5253,312.634
5254,312.634
5255,312.647
5256,312.647
5257,312.647
5258,312.637
5259,312.637
5260,312.637
5261,312.637
5262,312.665
5263,312.665
5264,312.665
5265,312.669
5266,312.669
5267,312.669
5268,312.669
5269,312.671
5270,312.671
5271,312.671
5272,312.684
5273,312.684
5274,312.684
5275,312.684
5276,312.692
5277,312.692
5278,312.692
5279,312.686
5280,312.686
5281,312.686
5282,312.686
5283,312.708
5284,312.708
5285,312.708
5286,312.71
5287,312.71
5288,312.71
5289,312.71
5290,312.724
5291,312.724
5292,312.724
5293,312.736
5294,312.736
5295,312.736
5296,312.736
5297,312.75
5298,312.75
5299,312.75
5300,312.751
5301,312.751
5302,312.751
5303,312.751
5304,312.763
5305,312.763
5306,312.763
5307,312.776
5308,312.776
5309,312.776
5310,312.791
5311,312.791
5312,312.791
5313,312.791
5314,312.783
5315,312.783
5316,312.783
5317,312.796
5318,312.796
5319,312.796
5320,312.796
5321,312.798
5322,312.798
5323,312.798
5324,312.816
5325,312.816
5326,312.816
5327,312.816
5328,312.824
5329,312.824
5330,312.824
5331,312.829
5332,312.829
5333,312.829
5334,312.829
5335,312.859
5336,312.859
5337,312.859
5338,312.854
5339,312.854
5340,312.854
5341,312.854
5342,312.863
5343,312.863
5344,312.863
5345,312.866
5346,312.866
5347,312.866
5348,312.866
5349,312.886
5350,312.886
5351,312.886
5352,312.896
5353,312.896
5354,312.896
5355,312.896
5356,312.889
5357,312.889
5358,312.889
5359,312.913
5360,312.913
5361,312.913
5362,312.913
5363,312.911
5364,312.911
5365,312.911
5366,312.917
5367,312.917
5368,312.917
5369,312.931
5370,312.931
5371,312.931
5372,312.931
5373,312.936
5374,312.936
5375,312.936
5376,312.936
5377,312.936
5378,312.936
5379,312.936
5380,312.959
5381,312.959
