time,hour,T3,T8,T9,T10,T11,T12
4371,1.214166667,765.972,1012.757,1020.726,844.879,894.783,1047.263
4372,1.214444444,766.014,1013.093,1020.701,844.901,894.842,1047.267
4373,1.214722222,766.014,1013.093,1020.701,844.901,894.842,1047.267
4374,1.215,766.014,1013.093,1020.701,844.901,894.842,1047.267
4375,1.215277778,766.026,1013.346,1020.66,844.915,894.794,1047.198
4376,1.215555556,766.026,1013.346,1020.66,844.915,894.794,1047.198
4377,1.215833333,766.026,1013.346,1020.66,844.915,894.794,1047.198
4378,1.216111111,766.026,1013.346,1020.66,844.915,894.794,1047.198
4379,1.216388889,766.035,1013.16,1020.62,844.927,894.824,1047.161
4380,1.216666667,766.035,1013.16,1020.62,844.927,894.824,1047.161
4381,1.216944444,766.035,1013.16,1020.62,844.927,894.824,1047.161
4382,1.217222222,766.092,1013.653,1020.58,844.943,894.822,1047.13
4383,1.2175,766.092,1013.653,1020.58,844.943,894.822,1047.13
4384,1.217777778,766.092,1013.653,1020.58,844.943,894.822,1047.13
4385,1.218055556,766.092,1013.653,1020.58,844.943,894.822,1047.13
4386,1.218333333,766.108,1013.732,1020.567,844.952,894.82,1047.123
4387,1.218611111,766.108,1013.732,1020.567,844.952,894.82,1047.123
4388,1.218888889,766.108,1013.732,1020.567,844.952,894.82,1047.123
4389,1.219166667,766.128,1013.725,1020.544,844.972,894.838,1047.129
4390,1.219444444,766.128,1013.725,1020.544,844.972,894.838,1047.129
4391,1.219722222,766.128,1013.725,1020.544,844.972,894.838,1047.129
4392,1.22,766.128,1013.725,1020.544,844.972,894.838,1047.129
4393,1.220277778,766.171,1013.854,1020.535,844.981,894.812,1047.091
4394,1.220555556,766.171,1013.854,1020.535,844.981,894.812,1047.091
4395,1.220833333,766.171,1013.854,1020.535,844.981,894.812,1047.091
4396,1.221111111,766.208,1014.014,1020.523,844.988,894.806,1047.073
4397,1.221388889,766.208,1014.014,1020.523,844.988,894.806,1047.073
4398,1.221666667,766.208,1014.014,1020.523,844.988,894.806,1047.073
4399,1.221944444,766.208,1014.014,1020.523,844.988,894.806,1047.073
4400,1.222222222,766.23,1013.62,1020.521,845.014,894.828,1047.13
4401,1.2225,766.23,1013.62,1020.521,845.014,894.828,1047.13
4402,1.222777778,766.23,1013.62,1020.521,845.014,894.828,1047.13
4403,1.223055556,766.255,1013.549,1020.512,845.011,894.833,1047.152
4404,1.223333333,766.255,1013.549,1020.512,845.011,894.833,1047.152
4405,1.223611111,766.255,1013.549,1020.512,845.011,894.833,1047.152
4406,1.223888889,766.255,1013.549,1020.512,845.011,894.833,1047.152
4407,1.224166667,766.291,1013.743,1020.533,845.034,894.843,1047.178
4408,1.224444444,766.291,1013.743,1020.533,845.034,894.843,1047.178
4409,1.224722222,766.291,1013.743,1020.533,845.034,894.843,1047.178
4410,1.225,766.327,1013.769,1020.542,845.049,894.833,1047.217
4411,1.225277778,766.327,1013.769,1020.542,845.049,894.833,1047.217
4412,1.225555556,766.327,1013.769,1020.542,845.049,894.833,1047.217
4413,1.225833333,766.327,1013.769,1020.542,845.049,894.833,1047.217
4414,1.226111111,766.317,1013.783,1020.58,845.076,894.851,1047.237
4415,1.226388889,766.317,1013.783,1020.58,845.076,894.851,1047.237
4416,1.226666667,766.317,1013.783,1020.58,845.076,894.851,1047.237
4417,1.226944444,766.361,1013.886,1020.598,845.087,894.846,1047.252
4418,1.227222222,766.361,1013.886,1020.598,845.087,894.846,1047.252
4419,1.2275,766.361,1013.886,1020.598,845.087,894.846,1047.252
4420,1.227777778,766.361,1013.886,1020.598,845.087,894.846,1047.252
4421,1.228055556,766.391,1014.03,1020.607,845.1,894.867,1047.291
4422,1.228333333,766.391,1014.03,1020.607,845.1,894.867,1047.291
4423,1.228611111,766.391,1014.03,1020.607,845.1,894.867,1047.291
4424,1.228888889,766.41,1014.012,1020.626,845.11,894.876,1047.329
4425,1.229166667,766.41,1014.012,1020.626,845.11,894.876,1047.329
4426,1.229444444,766.41,1014.012,1020.626,845.11,894.876,1047.329
4427,1.229722222,766.41,1014.012,1020.626,845.11,894.876,1047.329
4428,1.23,766.447,1013.787,1020.661,845.131,894.88,1047.366
4429,1.230277778,766.447,1013.787,1020.661,845.131,894.88,1047.366
4430,1.230555556,766.447,1013.787,1020.661,845.131,894.88,1047.366
4431,1.230833333,766.501,1013.7,1020.704,845.161,894.865,1047.418
4432,1.231111111,766.501,1013.7,1020.704,845.161,894.865,1047.418
4433,1.231388889,766.501,1013.7,1020.704,845.161,894.865,1047.418
4434,1.231666667,766.501,1013.7,1020.704,845.161,894.865,1047.418
4435,1.231944444,766.533,1013.759,1020.732,845.163,894.927,1047.495
4436,1.232222222,766.533,1013.759,1020.732,845.163,894.927,1047.495
4437,1.2325,766.533,1013.759,1020.732,845.163,894.927,1047.495
4438,1.232777778,766.563,1013.777,1020.785,845.187,894.927,1047.559
4439,1.233055556,766.563,1013.777,1020.785,845.187,894.927,1047.559
4440,1.233333333,766.563,1013.777,1020.785,845.187,894.927,1047.559
4441,1.233611111,766.563,1013.777,1020.785,845.187,894.927,1047.559
4442,1.233888889,766.558,1013.475,1020.829,845.211,894.925,1047.605
4443,1.234166667,766.558,1013.475,1020.829,845.211,894.925,1047.605
4444,1.234444444,766.558,1013.475,1020.829,845.211,894.925,1047.605
4445,1.234722222,766.605,1013.441,1020.871,845.24,894.97,1047.644
4446,1.235,766.605,1013.441,1020.871,845.24,894.97,1047.644
4447,1.235277778,766.605,1013.441,1020.871,845.24,894.97,1047.644
4448,1.235555556,766.605,1013.441,1020.871,845.24,894.97,1047.644
4449,1.235833333,766.65,1013.62,1020.892,845.257,895.007,1047.687
4450,1.236111111,766.65,1013.62,1020.892,845.257,895.007,1047.687
4451,1.236388889,766.65,1013.62,1020.892,845.257,895.007,1047.687
4452,1.236666667,766.656,1013.71,1020.936,845.289,895.002,1047.717
4453,1.236944444,766.656,1013.71,1020.936,845.289,895.002,1047.717
4454,1.237222222,766.656,1013.71,1020.936,845.289,895.002,1047.717
4455,1.2375,766.656,1013.71,1020.936,845.289,895.002,1047.717
4456,1.237777778,766.656,1013.828,1020.965,845.312,895.017,1047.717
4457,1.238055556,766.656,1013.828,1020.965,845.312,895.017,1047.717
4458,1.238333333,766.656,1013.828,1020.965,845.312,895.017,1047.717
4459,1.238611111,766.73,1013.914,1020.987,845.33,895.061,1047.754
4460,1.238888889,766.73,1013.914,1020.987,845.33,895.061,1047.754
4461,1.239166667,766.73,1013.914,1020.987,845.33,895.061,1047.754
4462,1.239444444,766.73,1013.914,1020.987,845.33,895.061,1047.754
4463,1.239722222,766.739,1014.247,1021.016,845.357,895.051,1047.767
4464,1.24,766.739,1014.247,1021.016,845.357,895.051,1047.767
4465,1.240277778,766.739,1014.247,1021.016,845.357,895.051,1047.767
4466,1.240555556,766.796,1014.014,1021.042,845.396,895.105,1047.819
4467,1.240833333,766.796,1014.014,1021.042,845.396,895.105,1047.819
4468,1.241111111,766.796,1014.014,1021.042,845.396,895.105,1047.819
4469,1.241388889,766.796,1014.014,1021.042,845.396,895.105,1047.819
4470,1.241666667,766.831,1014.047,1021.06,845.414,895.118,1047.854
4471,1.241944444,766.831,1014.047,1021.06,845.414,895.118,1047.854
4472,1.242222222,766.831,1014.047,1021.06,845.414,895.118,1047.854
4473,1.2425,766.853,1013.966,1021.099,845.449,895.175,1047.899
4474,1.242777778,766.853,1013.966,1021.099,845.449,895.175,1047.899
4475,1.243055556,766.853,1013.966,1021.099,845.449,895.175,1047.899
4476,1.243333333,766.853,1013.966,1021.099,845.449,895.175,1047.899
4477,1.243611111,766.894,1013.726,1021.128,845.472,895.182,1047.918
4478,1.243888889,766.894,1013.726,1021.128,845.472,895.182,1047.918
4479,1.244166667,766.894,1013.726,1021.128,845.472,895.182,1047.918
4480,1.244444444,766.915,1013.878,1021.172,845.523,895.258,1047.987
4481,1.244722222,766.915,1013.878,1021.172,845.523,895.258,1047.987
4482,1.245,766.915,1013.878,1021.172,845.523,895.258,1047.987
4483,1.245277778,766.915,1013.878,1021.172,845.523,895.258,1047.987
4484,1.245555556,766.943,1014.037,1021.19,845.547,895.251,1047.991
4485,1.245833333,766.943,1014.037,1021.19,845.547,895.251,1047.991
4486,1.246111111,766.943,1014.037,1021.19,845.547,895.251,1047.991
4487,1.246388889,766.952,1014.349,1021.213,845.577,895.278,1048.004
4488,1.246666667,766.952,1014.349,1021.213,845.577,895.278,1048.004
4489,1.246944444,766.952,1014.349,1021.213,845.577,895.278,1048.004
4490,1.247222222,766.952,1014.349,1021.213,845.577,895.278,1048.004
4491,1.2475,767.004,1014.422,1021.229,845.602,895.317,1048.05
4492,1.247777778,767.004,1014.422,1021.229,845.602,895.317,1048.05
4493,1.248055556,767.004,1014.422,1021.229,845.602,895.317,1048.05
4494,1.248333333,767.043,1014.443,1021.257,845.638,895.329,1048.084
4495,1.248611111,767.043,1014.443,1021.257,845.638,895.329,1048.084
4496,1.248888889,767.043,1014.443,1021.257,845.638,895.329,1048.084
4497,1.249166667,767.043,1014.443,1021.257,845.638,895.329,1048.084
4498,1.249444444,767.094,1015.025,1021.293,845.66,895.356,1048.116
4499,1.249722222,767.094,1015.025,1021.293,845.66,895.356,1048.116
4500,1.25,767.094,1015.025,1021.293,845.66,895.356,1048.116
4501,1.250277778,767.136,1015.362,1021.351,845.706,895.411,1048.197
4502,1.250555556,767.136,1015.362,1021.351,845.706,895.411,1048.197
4503,1.250833333,767.136,1015.362,1021.351,845.706,895.411,1048.197
4504,1.251111111,767.136,1015.362,1021.351,845.706,895.411,1048.197
4505,1.251388889,767.17,1015.122,1021.388,845.721,895.431,1048.256
4506,1.251666667,767.17,1015.122,1021.388,845.721,895.431,1048.256
4507,1.251944444,767.17,1015.122,1021.388,845.721,895.431,1048.256
4508,1.252222222,767.189,1014.817,1021.439,845.76,895.454,1048.329
4509,1.2525,767.189,1014.817,1021.439,845.76,895.454,1048.329
4510,1.252777778,767.189,1014.817,1021.439,845.76,895.454,1048.329
4511,1.253055556,767.189,1014.817,1021.439,845.76,895.454,1048.329
4512,1.253333333,767.201,1014.729,1021.478,845.791,895.468,1048.33
4513,1.253611111,767.201,1014.729,1021.478,845.791,895.468,1048.33
4514,1.253888889,767.201,1014.729,1021.478,845.791,895.468,1048.33
4515,1.254166667,767.201,1014.709,1021.503,845.817,895.494,1048.347
4516,1.254444444,767.201,1014.709,1021.503,845.817,895.494,1048.347
4517,1.254722222,767.201,1014.709,1021.503,845.817,895.494,1048.347
4518,1.255,767.201,1014.709,1021.503,845.817,895.494,1048.347
4519,1.255277778,767.285,1014.793,1021.543,845.862,895.54,1048.358
4520,1.255555556,767.285,1014.793,1021.543,845.862,895.54,1048.358
4521,1.255833333,767.285,1014.793,1021.543,845.862,895.54,1048.358
4522,1.256111111,767.31,1014.571,1021.57,845.884,895.593,1048.413
4523,1.256388889,767.31,1014.571,1021.57,845.884,895.593,1048.413
4524,1.256666667,767.31,1014.571,1021.57,845.884,895.593,1048.413
4525,1.256944444,767.31,1014.571,1021.57,845.884,895.593,1048.413
4526,1.257222222,767.356,1014.177,1021.58,845.922,895.603,1048.434
4527,1.2575,767.356,1014.177,1021.58,845.922,895.603,1048.434
4528,1.257777778,767.356,1014.177,1021.58,845.922,895.603,1048.434
4529,1.258055556,767.347,1014.017,1021.618,845.959,895.641,1048.451
4530,1.258333333,767.347,1014.017,1021.618,845.959,895.641,1048.451
4531,1.258611111,767.347,1014.017,1021.618,845.959,895.641,1048.451
4532,1.258888889,767.347,1014.017,1021.618,845.959,895.641,1048.451
4533,1.259166667,767.387,1014.225,1021.632,845.993,895.647,1048.45
4534,1.259444444,767.387,1014.225,1021.632,845.993,895.647,1048.45
4535,1.259722222,767.387,1014.225,1021.632,845.993,895.647,1048.45
4536,1.26,767.446,1014.465,1021.647,846.019,895.701,1048.467
4537,1.260277778,767.446,1014.465,1021.647,846.019,895.701,1048.467
4538,1.260555556,767.446,1014.465,1021.647,846.019,895.701,1048.467
4539,1.260833333,767.446,1014.465,1021.647,846.019,895.701,1048.467
4540,1.261111111,767.479,1014.585,1021.677,846.062,895.727,1048.489
4541,1.261388889,767.479,1014.585,1021.677,846.062,895.727,1048.489
4542,1.261666667,767.479,1014.585,1021.677,846.062,895.727,1048.489
4543,1.261944444,767.51,1014.376,1021.68,846.082,895.768,1048.486
4544,1.262222222,767.51,1014.376,1021.68,846.082,895.768,1048.486
4545,1.2625,767.51,1014.376,1021.68,846.082,895.768,1048.486
4546,1.262777778,767.51,1014.376,1021.68,846.082,895.768,1048.486
4547,1.263055556,767.564,1014.349,1021.674,846.121,895.82,1048.5
4548,1.263333333,767.564,1014.349,1021.674,846.121,895.82,1048.5
4549,1.263611111,767.564,1014.349,1021.674,846.121,895.82,1048.5
4550,1.263888889,767.641,1014.767,1021.678,846.156,895.843,1048.487
4551,1.264166667,767.641,1014.767,1021.678,846.156,895.843,1048.487
4552,1.264444444,767.641,1014.767,1021.678,846.156,895.843,1048.487
4553,1.264722222,767.641,1014.767,1021.678,846.156,895.843,1048.487
4554,1.265,767.649,1014.524,1021.671,846.169,895.846,1048.453
4555,1.265277778,767.649,1014.524,1021.671,846.169,895.846,1048.453
4556,1.265555556,767.649,1014.524,1021.671,846.169,895.846,1048.453
4557,1.265833333,767.714,1014.216,1021.689,846.214,895.891,1048.492
4558,1.266111111,767.714,1014.216,1021.689,846.214,895.891,1048.492
4559,1.266388889,767.714,1014.216,1021.689,846.214,895.891,1048.492
4560,1.266666667,767.714,1014.216,1021.689,846.214,895.891,1048.492
4561,1.266944444,767.734,1013.853,1021.688,846.235,895.895,1048.472
4562,1.267222222,767.734,1013.853,1021.688,846.235,895.895,1048.472
4563,1.2675,767.734,1013.853,1021.688,846.235,895.895,1048.472
4564,1.267777778,767.784,1013.613,1021.684,846.28,895.92,1048.463
4565,1.268055556,767.784,1013.613,1021.684,846.28,895.92,1048.463
4566,1.268333333,767.784,1013.613,1021.684,846.28,895.92,1048.463
4567,1.268611111,767.784,1013.613,1021.684,846.28,895.92,1048.463
4568,1.268888889,767.815,1013.514,1021.678,846.303,895.947,1048.427
4569,1.269166667,767.815,1013.514,1021.678,846.303,895.947,1048.427
4570,1.269444444,767.815,1013.514,1021.678,846.303,895.947,1048.427
4571,1.269722222,767.827,1013.528,1021.666,846.33,895.962,1048.412
4572,1.27,767.827,1013.528,1021.666,846.33,895.962,1048.412
4573,1.270277778,767.827,1013.528,1021.666,846.33,895.962,1048.412
4574,1.270555556,767.827,1013.528,1021.666,846.33,895.962,1048.412
4575,1.270833333,767.859,1013.253,1021.664,846.386,896.028,1048.41
4576,1.271111111,767.859,1013.253,1021.664,846.386,896.028,1048.41
4577,1.271388889,767.859,1013.253,1021.664,846.386,896.028,1048.41
4578,1.271666667,767.894,1013.441,1021.634,846.402,896.042,1048.357
4579,1.271944444,767.894,1013.441,1021.634,846.402,896.042,1048.357
4580,1.272222222,767.894,1013.441,1021.634,846.402,896.042,1048.357
4581,1.2725,767.894,1013.441,1021.634,846.402,896.042,1048.357
4582,1.272777778,767.958,1013.589,1021.598,846.433,896.089,1048.347
4583,1.273055556,767.958,1013.589,1021.598,846.433,896.089,1048.347
4584,1.273333333,767.958,1013.589,1021.598,846.433,896.089,1048.347
4585,1.273611111,768.006,1013.401,1021.581,846.463,896.073,1048.298
4586,1.273888889,768.006,1013.401,1021.581,846.463,896.073,1048.298
4587,1.274166667,768.006,1013.401,1021.581,846.463,896.073,1048.298
4588,1.274444444,768.006,1013.401,1021.581,846.463,896.073,1048.298
4589,1.274722222,768.017,1013.127,1021.564,846.481,896.1,1048.296
4590,1.275,768.017,1013.127,1021.564,846.481,896.1,1048.296
4591,1.275277778,768.017,1013.127,1021.564,846.481,896.1,1048.296
4592,1.275555556,768.079,1013.323,1021.563,846.523,896.134,1048.314
4593,1.275833333,768.079,1013.323,1021.563,846.523,896.134,1048.314
4594,1.276111111,768.079,1013.323,1021.563,846.523,896.134,1048.314
4595,1.276388889,768.079,1013.323,1021.563,846.523,896.134,1048.314
4596,1.276666667,768.076,1013.409,1021.535,846.532,896.127,1048.283
4597,1.276944444,768.076,1013.409,1021.535,846.532,896.127,1048.283
4598,1.277222222,768.076,1013.409,1021.535,846.532,896.127,1048.283
4599,1.2775,768.1,1013.584,1021.532,846.571,896.165,1048.301
4600,1.277777778,768.1,1013.584,1021.532,846.571,896.165,1048.301
4601,1.278055556,768.1,1013.584,1021.532,846.571,896.165,1048.301
4602,1.278333333,768.1,1013.584,1021.532,846.571,896.165,1048.301
4603,1.278611111,768.118,1013.872,1021.517,846.588,896.16,1048.259
4604,1.278888889,768.118,1013.872,1021.517,846.588,896.16,1048.259
4605,1.279166667,768.118,1013.872,1021.517,846.588,896.16,1048.259
4606,1.279444444,768.143,1014.149,1021.505,846.602,896.187,1048.245
4607,1.279722222,768.143,1014.149,1021.505,846.602,896.187,1048.245
4608,1.28,768.143,1014.149,1021.505,846.602,896.187,1048.245
4609,1.280277778,768.143,1014.149,1021.505,846.602,896.187,1048.245
4610,1.280555556,768.169,1014.364,1021.499,846.637,896.194,1048.242
4611,1.280833333,768.169,1014.364,1021.499,846.637,896.194,1048.242
4612,1.281111111,768.169,1014.364,1021.499,846.637,896.194,1048.242
4613,1.281388889,768.165,1014.514,1021.494,846.648,896.18,1048.231
4614,1.281666667,768.165,1014.514,1021.494,846.648,896.18,1048.231
4615,1.281944444,768.165,1014.514,1021.494,846.648,896.18,1048.231
4616,1.282222222,768.165,1014.514,1021.494,846.648,896.18,1048.231
4617,1.2825,768.217,1014.772,1021.505,846.676,896.204,1048.292
4618,1.282777778,768.217,1014.772,1021.505,846.676,896.204,1048.292
4619,1.283055556,768.217,1014.772,1021.505,846.676,896.204,1048.292
4620,1.283333333,768.264,1014.605,1021.523,846.688,896.238,1048.333
4621,1.283611111,768.264,1014.605,1021.523,846.688,896.238,1048.333
4622,1.283888889,768.264,1014.605,1021.523,846.688,896.238,1048.333
4623,1.284166667,768.264,1014.605,1021.523,846.688,896.238,1048.333
4624,1.284444444,768.336,1014.859,1021.559,846.719,896.261,1048.407
4625,1.284722222,768.336,1014.859,1021.559,846.719,896.261,1048.407
4626,1.285,768.336,1014.859,1021.559,846.719,896.261,1048.407
4627,1.285277778,768.358,1015.032,1021.607,846.724,896.245,1048.453
4628,1.285555556,768.358,1015.032,1021.607,846.724,896.245,1048.453
4629,1.285833333,768.358,1015.032,1021.607,846.724,896.245,1048.453
4630,1.286111111,768.358,1015.032,1021.607,846.724,896.245,1048.453
4631,1.286388889,768.358,1014.896,1021.651,846.741,896.289,1048.548
4632,1.286666667,768.358,1014.896,1021.651,846.741,896.289,1048.548
4633,1.286944444,768.358,1014.896,1021.651,846.741,896.289,1048.548
4634,1.287222222,768.419,1014.93,1021.729,846.773,896.322,1048.641
4635,1.2875,768.419,1014.93,1021.729,846.773,896.322,1048.641
4636,1.287777778,768.419,1014.93,1021.729,846.773,896.322,1048.641
4637,1.288055556,768.419,1014.93,1021.729,846.773,896.322,1048.641
4638,1.288333333,768.474,1014.978,1021.79,846.796,896.331,1048.736
4639,1.288611111,768.474,1014.978,1021.79,846.796,896.331,1048.736
4640,1.288888889,768.474,1014.978,1021.79,846.796,896.331,1048.736
4641,1.289166667,768.482,1015.449,1021.848,846.817,896.385,1048.794
4642,1.289444444,768.482,1015.449,1021.848,846.817,896.385,1048.794
4643,1.289722222,768.482,1015.449,1021.848,846.817,896.385,1048.794
4644,1.29,768.482,1015.449,1021.848,846.817,896.385,1048.794
4645,1.290277778,768.536,1015.479,1021.906,846.838,896.375,1048.836
4646,1.290555556,768.536,1015.479,1021.906,846.838,896.375,1048.836
4647,1.290833333,768.536,1015.479,1021.906,846.838,896.375,1048.836
4648,1.291111111,768.554,1015.307,1021.95,846.866,896.439,1048.875
4649,1.291388889,768.554,1015.307,1021.95,846.866,896.439,1048.875
4650,1.291666667,768.554,1015.307,1021.95,846.866,896.439,1048.875
4651,1.291944444,768.554,1015.307,1021.95,846.866,896.439,1048.875
4652,1.292222222,768.573,1015.223,1021.989,846.894,896.442,1048.915
4653,1.2925,768.573,1015.223,1021.989,846.894,896.442,1048.915
4654,1.292777778,768.573,1015.223,1021.989,846.894,896.442,1048.915
4655,1.293055556,768.601,1015.185,1022.035,846.921,896.458,1048.919
4656,1.293333333,768.601,1015.185,1022.035,846.921,896.458,1048.919
4657,1.293611111,768.601,1015.185,1022.035,846.921,896.458,1048.919
4658,1.293888889,768.601,1015.185,1022.035,846.921,896.458,1048.919
4659,1.294166667,768.652,1014.928,1022.055,846.948,896.501,1048.945
4660,1.294444444,768.652,1014.928,1022.055,846.948,896.501,1048.945
4661,1.294722222,768.652,1014.928,1022.055,846.948,896.501,1048.945
4662,1.295,768.67,1014.925,1022.075,846.97,896.523,1048.959
4663,1.295277778,768.67,1014.925,1022.075,846.97,896.523,1048.959
4664,1.295555556,768.67,1014.925,1022.075,846.97,896.523,1048.959
4665,1.295833333,768.689,1014.604,1022.088,847.001,896.556,1048.95
4666,1.296111111,768.689,1014.604,1022.088,847.001,896.556,1048.95
4667,1.296388889,768.689,1014.604,1022.088,847.001,896.556,1048.95
4668,1.296666667,768.689,1014.604,1022.088,847.001,896.556,1048.95
4669,1.296944444,768.732,1014.257,1022.107,847.045,896.609,1048.959
4670,1.297222222,768.732,1014.257,1022.107,847.045,896.609,1048.959
4671,1.2975,768.732,1014.257,1022.107,847.045,896.609,1048.959
4672,1.297777778,768.732,1014.257,1022.107,847.045,896.609,1048.959
4673,1.298055556,768.747,1014.112,1022.121,847.093,896.61,1048.955
4674,1.298333333,768.747,1014.112,1022.121,847.093,896.61,1048.955
4675,1.298611111,768.747,1014.112,1022.121,847.093,896.61,1048.955
4676,1.298888889,768.737,1013.938,1022.103,847.1,896.596,1048.907
4677,1.299166667,768.737,1013.938,1022.103,847.1,896.596,1048.907
4678,1.299444444,768.737,1013.938,1022.103,847.1,896.596,1048.907
4679,1.299722222,768.737,1013.938,1022.103,847.1,896.596,1048.907
4680,1.3,768.759,1014.021,1022.099,847.143,896.669,1048.905
4681,1.300277778,768.759,1014.021,1022.099,847.143,896.669,1048.905
4682,1.300555556,768.759,1014.021,1022.099,847.143,896.669,1048.905
4683,1.300833333,768.835,1014.065,1022.083,847.171,896.69,1048.856
4684,1.301111111,768.835,1014.065,1022.083,847.171,896.69,1048.856
4685,1.301388889,768.835,1014.065,1022.083,847.171,896.69,1048.856
4686,1.301666667,768.835,1014.065,1022.083,847.171,896.69,1048.856
4687,1.301944444,768.891,1014.081,1022.059,847.207,896.748,1048.863
4688,1.302222222,768.891,1014.081,1022.059,847.207,896.748,1048.863
4689,1.3025,768.891,1014.081,1022.059,847.207,896.748,1048.863
4690,1.302777778,768.897,1014.229,1022.058,847.231,896.731,1048.853
4691,1.303055556,768.897,1014.229,1022.058,847.231,896.731,1048.853
4692,1.303333333,768.897,1014.229,1022.058,847.231,896.731,1048.853
4693,1.303611111,768.897,1014.229,1022.058,847.231,896.731,1048.853
4694,1.303888889,768.932,1014.002,1022.062,847.275,896.783,1048.854
4695,1.304166667,768.932,1014.002,1022.062,847.275,896.783,1048.854
4696,1.304444444,768.932,1014.002,1022.062,847.275,896.783,1048.854
4697,1.304722222,768.961,1014.095,1022.056,847.3,896.82,1048.844
4698,1.305,768.961,1014.095,1022.056,847.3,896.82,1048.844
4699,1.305277778,768.961,1014.095,1022.056,847.3,896.82,1048.844
4700,1.305555556,768.961,1014.095,1022.056,847.3,896.82,1048.844
4701,1.305833333,769.007,1014.052,1022.051,847.338,896.847,1048.852
4702,1.306111111,769.007,1014.052,1022.051,847.338,896.847,1048.852
4703,1.306388889,769.007,1014.052,1022.051,847.338,896.847,1048.852
4704,1.306666667,769.06,1013.907,1022.043,847.354,896.844,1048.823
4705,1.306944444,769.06,1013.907,1022.043,847.354,896.844,1048.823
4706,1.307222222,769.06,1013.907,1022.043,847.354,896.844,1048.823
4707,1.3075,769.06,1013.907,1022.043,847.354,896.844,1048.823
4708,1.307777778,769.085,1014.018,1022.052,847.371,896.884,1048.825
4709,1.308055556,769.085,1014.018,1022.052,847.371,896.884,1048.825
4710,1.308333333,769.085,1014.018,1022.052,847.371,896.884,1048.825
4711,1.308611111,769.116,1013.714,1022.032,847.403,896.902,1048.826
4712,1.308888889,769.116,1013.714,1022.032,847.403,896.902,1048.826
4713,1.309166667,769.116,1013.714,1022.032,847.403,896.902,1048.826
4714,1.309444444,769.116,1013.714,1022.032,847.403,896.902,1048.826
4715,1.309722222,769.16,1013.809,1022.02,847.427,896.931,1048.794
4716,1.31,769.16,1013.809,1022.02,847.427,896.931,1048.794
4717,1.310277778,769.16,1013.809,1022.02,847.427,896.931,1048.794
4718,1.310555556,769.199,1014.362,1022.021,847.458,896.956,1048.776
4719,1.310833333,769.199,1014.362,1022.021,847.458,896.956,1048.776
4720,1.311111111,769.199,1014.362,1022.021,847.458,896.956,1048.776
4721,1.311388889,769.199,1014.362,1022.021,847.458,896.956,1048.776
4722,1.311666667,769.213,1014.188,1021.994,847.478,896.969,1048.766
4723,1.311944444,769.213,1014.188,1021.994,847.478,896.969,1048.766
4724,1.312222222,769.213,1014.188,1021.994,847.478,896.969,1048.766
4725,1.3125,769.195,1014.07,1021.961,847.508,896.954,1048.687
4726,1.312777778,769.195,1014.07,1021.961,847.508,896.954,1048.687
4727,1.313055556,769.195,1014.07,1021.961,847.508,896.954,1048.687
4728,1.313333333,769.195,1014.07,1021.961,847.508,896.954,1048.687
4729,1.313611111,769.24,1014.153,1021.943,847.53,896.996,1048.667
4730,1.313888889,769.24,1014.153,1021.943,847.53,896.996,1048.667
4731,1.314166667,769.24,1014.153,1021.943,847.53,896.996,1048.667
4732,1.314444444,769.273,1013.755,1021.916,847.555,897.015,1048.642
4733,1.314722222,769.273,1013.755,1021.916,847.555,897.015,1048.642
4734,1.315,769.273,1013.755,1021.916,847.555,897.015,1048.642
4735,1.315277778,769.273,1013.755,1021.916,847.555,897.015,1048.642
4736,1.315555556,769.304,1013.645,1021.894,847.577,897.024,1048.603
4737,1.315833333,769.304,1013.645,1021.894,847.577,897.024,1048.603
4738,1.316111111,769.304,1013.645,1021.894,847.577,897.024,1048.603
4739,1.316388889,769.349,1013.721,1021.875,847.596,897.038,1048.586
4740,1.316666667,769.349,1013.721,1021.875,847.596,897.038,1048.586
4741,1.316944444,769.349,1013.721,1021.875,847.596,897.038,1048.586
4742,1.317222222,769.349,1013.721,1021.875,847.596,897.038,1048.586
4743,1.3175,769.352,1013.668,1021.846,847.61,897.054,1048.568
4744,1.317777778,769.352,1013.668,1021.846,847.61,897.054,1048.568
4745,1.318055556,769.352,1013.668,1021.846,847.61,897.054,1048.568
4746,1.318333333,769.406,1013.566,1021.828,847.634,897.068,1048.559
4747,1.318611111,769.406,1013.566,1021.828,847.634,897.068,1048.559
4748,1.318888889,769.406,1013.566,1021.828,847.634,897.068,1048.559
4749,1.319166667,769.405,1013.514,1021.812,847.662,897.069,1048.556
4750,1.319444444,769.405,1013.514,1021.812,847.662,897.069,1048.556
4751,1.319722222,769.405,1013.514,1021.812,847.662,897.069,1048.556
4752,1.32,769.405,1013.514,1021.812,847.662,897.069,1048.556
4753,1.320277778,769.436,1013.761,1021.809,847.694,897.077,1048.545
4754,1.320555556,769.436,1013.761,1021.809,847.694,897.077,1048.545
4755,1.320833333,769.436,1013.761,1021.809,847.694,897.077,1048.545
4756,1.321111111,769.466,1014.082,1021.784,847.698,897.107,1048.533
4757,1.321388889,769.466,1014.082,1021.784,847.698,897.107,1048.533
4758,1.321666667,769.466,1014.082,1021.784,847.698,897.107,1048.533
4759,1.321944444,769.466,1014.082,1021.784,847.698,897.107,1048.533
4760,1.322222222,769.505,1014.046,1021.783,847.708,897.087,1048.513
