ID,Io,signal,tstar,theta
E67,456.0,wall,1.6478235828727215,0.9863203138013543
E67,456.0,wall,1.6578712876463357,0.9868029220669228
E67,456.0,wall,1.6679189924199498,0.9874523077274318
E67,456.0,wall,1.677966697193564,0.9877825599946413
E67,456.0,wall,1.6880144019671781,0.9879268825208946
E67,456.0,wall,1.6980621067407924,0.9880425336651952
E67,456.0,wall,1.7081098115144064,0.9883545420658097
E67,456.0,wall,1.7181575162880207,0.9888251458328762
E67,456.0,wall,1.7282052210616348,0.9892065300644327
E67,456.0,wall,1.738252925835249,0.989839603091328
E67,456.0,wall,1.748300630608863,0.9898381460960315
E67,456.0,wall,1.7583483353824774,0.9902212215848732
E67,456.0,wall,1.7683960401560914,0.990291665879033
E67,456.0,wall,1.7784437449297057,0.9899102416515272
E67,456.0,wall,1.7884914497033197,0.9904719847596706
E67,456.0,wall,1.7985391544769338,0.9907026413993764
E67,456.0,wall,1.808586859250548,0.9906643081388102
E67,456.0,wall,1.8186345640241621,0.9906112506551892
E67,456.0,wall,1.8286822687977764,0.9907278331337381
E67,456.0,wall,1.8387299735713905,0.9903570364013362
E67,456.0,wall,1.8487776783450047,0.9906960820636883
E67,456.0,wall,1.8588253831186188,0.9903744117844607
E67,456.0,wall,1.868873087892233,0.9899204806145517
E67,456.0,wall,1.878920792665847,0.9895572431165707
E67,456.0,wall,1.8889684974394614,0.9900933202526675
E67,456.0,wall,1.8990162022130754,0.9900185506822746
E67,456.0,wall,1.9090639069866897,0.9899090474867547
E67,456.0,wall,1.9191116117603038,0.9899379988403524
E67,456.0,wall,1.929159316533918,0.9896008786972746
E67,456.0,wall,1.939207021307532,0.9898214220755102
E67,456.0,wall,1.9492547260811461,0.9899815030057941
E67,456.0,wall,1.9593024308547604,0.9897336252530544
E67,456.0,wall,1.9693501356283745,0.9902238898860632
E67,456.0,wall,1.9793978404019887,0.9902483845481659
E67,456.0,wall,1.9894455451756028,0.9902832438748483
E67,456.0,wall,1.999493249949217,0.9904184816068999
E67,456.0,wall,2.0095409547228313,0.9910666388203944
E67,456.0,wall,2.019588659496445,0.9912123440637527
E67,456.0,wall,2.0296363642700594,0.9918729857271407
E67,456.0,wall,2.0396840690436737,0.9921864111271022
E67,456.0,wall,2.049731773817288,0.9929953749116752
E67,456.0,wall,2.059779478590902,0.9928925853219329
E67,456.0,wall,2.069827183364516,0.9928937337770493
E67,456.0,wall,2.0798748881381304,0.9936913787079655
E67,456.0,wall,2.0899225929117446,0.9943363762414641
E67,456.0,wall,2.0999702976853585,0.9943119672849673
E67,456.0,wall,2.1100180024589728,0.9947365071458358
E67,456.0,wall,2.120065707232587,0.9949901728838122
E67,456.0,wall,2.130113412006201,0.9957437137100473
E67,456.0,wall,2.140161116779815,0.9958072672735103
E67,456.0,wall,2.1502088215534294,0.996179800972854
E67,456.0,wall,2.1602565263270437,0.9964091834558884
E67,456.0,wall,2.1703042311006575,0.9963825975770072
E67,456.0,wall,2.180351935874272,0.9966013868471802
E67,456.0,wall,2.190399640647886,0.9963649193674096
E67,456.0,wall,2.2004473454215003,0.9971700263997273
E67,456.0,wall,2.210495050195114,0.9969313477153303
E67,456.0,wall,2.2205427549687284,0.9969517113672394
E67,456.0,wall,2.2305904597423427,0.9968618576102474
E67,456.0,wall,2.240638164515957,0.9972053828189225
E67,456.0,wall,2.250685869289571,0.9977127028674608
E67,456.0,wall,2.260733574063185,0.9976158383919245
E67,456.0,wall,2.2707812788367994,0.9975469082301321
E67,456.0,wall,2.280828983610413,0.9973161887396492
E67,456.0,wall,2.2908766883840275,0.997011693863799
E67,456.0,wall,2.3009243931576417,0.9973163087274971
E67,456.0,wall,2.310972097931256,0.9975064780390807
E67,456.0,wall,2.32101980270487,0.9977461909044526
E67,456.0,wall,2.331067507478484,0.9977613607966576
E67,456.0,wall,2.3411152122520984,0.9981296606390805
E67,456.0,wall,2.3511629170257127,0.9984045985083858
E67,456.0,wall,2.3612106217993265,0.9985559031846487
E67,456.0,wall,2.3712583265729408,0.9990598978556872
E67,456.0,wall,2.381306031346555,0.9991234285643218
E67,456.0,wall,2.391353736120169,0.9992441534804788
E67,456.0,wall,2.401401440893783,0.999276561626839
E67,456.0,wall,2.4114491456673974,0.9992548895360167
E67,456.0,wall,2.4214968504410117,0.9992015463670434
E67,456.0,wall,2.4315445552146255,0.9991549453723833
E67,456.0,wall,2.44159225998824,0.9990621890522121
E67,456.0,wall,2.451639964761854,0.9988604037742055
E67,456.0,wall,2.4616876695354684,0.9992291492857783
E67,456.0,wall,2.471735374309082,0.9988334922140232
