phase,simulation_id,sensor,rmse_K,steady_error_K,t90_error_s
heating_training,E81,T10,156.98346898069363,132.87211670050624,-2000.0
heating_training,E81,T3,180.22253377526295,162.42211152143602,-2100.0
heating_training,E81,T2,8.375187147660775,5.147055288357876,-1700.0
cooling_training,C69,T8,73.96379391054269,36.48553081348376,50.0
cooling_training,C69,T12,33.529087335784865,39.24759793108984,-250.0
cooling_training,C69,T11,29.660702086771707,58.495356774844026,-550.0
cooling_training,C69,T9,62.980489776996784,23.1193256723858,-600.0
cooling_training,C69,T10,65.23955662536282,32.46259155479686,-950.0
cooling_training,C69,T3,66.67767299475682,15.420404374615828,-950.0
cooling_training,C69,T2,18.45107183177649,-9.58222428077545,-200.0
cooling_training,C80,T8,24.38460715443923,25.26240694913622,-400.0
cooling_training,C80,T12,17.403107521718752,27.61194661430335,-800.0
cooling_training,C80,T11,24.012061018931433,39.328810515881116,-1050.0
cooling_training,C80,T9,39.889294303530335,21.542600750569022,-1100.0
cooling_training,C80,T10,35.15298733539854,30.12010737231367,-1300.0
cooling_training,C80,T3,33.55277555631944,27.30642035737452,-1450.0
cooling_training,C80,T2,10.82948057860852,-2.785589175263908,-600.0
cooling_validation,C81,T8,26.661465807109746,33.05549844775828,-550.0
cooling_validation,C81,T12,26.93330699306117,39.68122091415546,-1150.0
cooling_validation,C81,T11,34.34234878660134,52.75825713657338,-1200.0
cooling_validation,C81,T9,37.75789060065219,34.94646695782188,-1450.0
cooling_validation,C81,T10,35.425392942187344,46.710391293020564,-1600.0
cooling_validation,C81,T3,36.21285467290374,49.29896758538797,-1800.0
cooling_validation,C81,T2,8.706355113697375,2.4371459065965837,-1750.0
