%z[mm]	ϕ=0.1	ϕ=0.3	ϕ=0.5	ϕ=0.7	ϕ=0.9
102.0	373.8664728029259	536.0138837299486	611.6189740225813	657.5945611067596	703.4414794051651
103.0	374.87358166632185	538.457479687751	613.6959106092951	659.5893460404152	705.3527874755565
104.0	375.8297675701169	540.9010756455533	615.3700610015243	661.4311911260259	707.3641157590816
105.0	376.6212043214431	543.3446716033557	616.9829279671247	663.2730362116367	709.3754440426067
106.0	377.41264107276925	545.844824797588	618.5957949327252	665.2278445663302	710.955672028745
107.0	378.2040778240954	548.4044823889776	620.5885185549265	667.3297803317057	712.4691087680766
108.0	378.9643316505828	550.9641399803672	622.7175744106281	669.4317160970811	713.9996234823114
109.0	379.67628340892463	553.5237975717567	624.84663026633	671.4357417299736	715.5702196869815
110.0	380.38823516726643	555.6858493488992	626.9922750365882	673.3873896296855	717.1408158916516
111.0	381.1001869256083	557.7559485752962	629.1488036971978	675.3390375293973	718.6585552955958
112.0	381.94497276363325	559.8260478016931	631.3053323578074	677.3601866684429	720.1569135086687
113.0	382.89926996136523	561.8680683698464	633.41979574267	679.3918456404687	721.6413288782077
114.0	383.8535671590972	563.7332758369471	635.4871603361885	681.3533077685397	723.0549948563889
115.0	384.8078643568292	565.5984833040477	637.5545249297071	682.5668844896412	724.4686608345701
116.0	386.12958026780694	567.4636907711483	639.454822468686	683.7804612107425	725.6931538574373
117.0	387.60583435719604	569.4267613690189	641.0304044985479	685.1394911374375	726.7902417564371
118.0	389.08208844658515	571.5038348832425	642.6059865284097	686.83316230025	727.8868358840164
119.0	390.5583425359743	573.5809083974661	644.320011551885	688.5268334630625	728.9677246527172
120.0	391.7569953076129	575.6579819116897	646.5622721474369	690.1024180937893	730.048613421418
121.0	392.91007179033284	577.4838131452369	648.804532742989	691.5690561889181	731.2308579606895
122.0	394.0631482730527	579.2415566319969	651.01620256714	693.035694284047	732.5304652929822
123.0	395.2127473635507	580.9993001187568	652.8538460648432	694.5829618371555	733.8300726252749
124.0	396.0920004437815	582.739138760263	654.6914895625463	696.1589590710438	734.8218557958536
125.0	396.97125352401235	584.3365140539656	656.5291330602495	697.7349563049319	735.7780370759415
126.0	397.85050660424326	585.9338893476682	658.3047584681098	698.9274695037057	736.7722861390257
127.0	398.6706893378205	587.5312646413709	660.0766733449324	700.1016821592239	737.8440839219979
128.0	399.1940581606614	589.1626098242859	661.848588221755	701.3503309952487	738.9158817049704
129.0	399.7174269835024	590.8378053704685	663.4541047563115	702.9582876388755	739.923335740418
130.0	400.24079580634333	592.5130009166511	665.0209670741	704.5662442825023	740.910713403813
131.0	401.0146449937179	594.1881964628337	666.5878293918884	705.9683533465128	741.8590211343567
132.0	402.32168567113496	595.6537823119774	667.8490188541784	707.04683188175	742.6461540424123
133.0	403.628726348552	597.0536777989171	668.9659882205068	708.1253104169871	743.4332869504678
134.0	404.935767025969	598.4535732858568	670.082957586835	709.1354939938996	744.2319736251446
135.0	406.1586473263387	599.8612323811562	671.1304288176228	710.1012626381627	745.0375031727374
136.0	407.2886121298259	601.3511351973078	672.1204326823397	711.0670312824258	745.8469070195065
137.0	408.4185769333131	602.8410380134595	673.1104365470567	712.196375900566	746.7159885210555
138.0	409.5485417368003	604.3309408296111	674.331811738711	713.3608768327441	747.5850700226043
139.0	410.7022119714705	605.7050060804502	675.8789052052869	714.5278286693864	748.3702175197449
140.0	411.86974878920216	606.9131508635844	677.4259986718627	715.7532088764995	749.0693538113024
141.0	413.03728560693384	608.1212956467187	678.8721039153268	716.9785890836124	749.76849010286
142.0	414.20482242466556	609.3294404298531	680.0626824163437	718.1131316449296	750.4565363279376
143.0	415.35518223750154	611.0099458232247	681.2532609173608	718.9856343267171	751.1437068310798
144.0	416.50092764768846	612.8598908025953	682.4668026028987	719.8581370085045	751.7906341402422
145.0	417.6466730578754	614.7098357819659	683.8092454841311	720.7680196458699	752.3659373341478
146.0	418.7924184680624	616.5548877145615	685.1516883653635	721.7192864374356	752.9412405280534
147.0	420.00500995505035	618.324437230392	686.4948847981314	722.6705532290014	753.4165150103776
148.0	421.2219546990258	620.0939867462226	687.8766736020482	723.5106106098749	753.8656254964962
149.0	422.43889944300116	621.8635362620532	689.2584624059649	724.3011103115165	754.3468575235112
150.0	423.6476855559522	623.4295055961079	690.6402512098816	725.0916100131581	754.9383556204286
151.0	424.76871955804165	624.6712777884948	691.6893685830819	725.823125024442	755.529853717346
152.0	425.8897535601311	625.9130499808817	692.696145385204	726.5487282029003	756.0928060668347
153.0	427.0107875622205	627.1548221732687	693.7029221873261	727.2603688150384	756.6409557043703
154.0	428.0994534168827	628.288274932289	694.7709829746224	727.8752151307721	757.1846268347819
155.0	429.08081545779856	629.377613398514	695.8589264373668	728.4900614465057	757.6838010980065
156.0	430.06217749871445	630.4669518647388	696.9468699001111	729.1369127212731	758.182975361231
157.0	431.04353953963033	631.5573479753892	698.0935690119711	729.8450064233992	758.6534013019601
158.0	431.9619575289786	632.6765051478532	699.2758259796373	730.5531001255252	759.0977510630129
159.0	432.7769871765915	633.7956623203172	700.4580829473034	731.3536188391045	759.5421008240658
160.0	433.59201682420434	634.9148194927811	701.5186433452728	732.226643032663	759.9653640104032
161.0	434.4070464718171	636.287787499824	702.4530083387409	733.0996672262215	760.3876865432679
162.0	435.2934827676007	638.1113131770336	703.387373332209	733.8340696302205	760.7969225372033
163.0	436.2437844525371	639.9348388542431	704.218757749724	734.5288133624438	761.1857089132982
164.0	437.1940861374735	641.7583645314527	704.8661642830729	735.223557094667	761.5744952893931
165.0	438.14438782240984	642.9111624367757	705.5135708164216	735.7401187953429	761.9460641568414
166.0	439.06081811396007	643.7558194515433	706.2131414190377	736.2557329524453	762.3139338629187
167.0	439.96123057683434	644.6004764663109	707.0905353347703	736.7792653703494	762.6821875338031
168.0	440.8616430397085	645.4480362902136	707.9679292505028	737.3322524483939	763.0515566713245
169.0	441.76205550258265	646.5807820730075	708.8468141037637	737.8852395264385	763.420925808846
170.0	442.5310773169333	647.7135278558014	709.7399424770136	738.5165892680011	763.7380959152191
171.0	443.27291686826885	648.8462736385952	710.6330708502636	739.252225879978	764.0317044308501
172.0	444.0147564196045	650.0360710415829	711.5261992235137	739.9878624919551	764.3298434104762
173.0	444.7565959709401	651.3391480971302	712.3582458923111	740.578954649989	764.6606095933516
174.0	445.3698766142226	652.6422251526775	713.1879259168869	741.090905495523	764.9913757762271
175.0	445.9802964838088	653.9453022082247	714.0176059414626	741.6028563410568	765.2685680242936
176.0	446.59071635339495	654.8233784414637	714.7048560866164	742.1075489924817	765.5027787289167
177.0	447.2045098279388	655.4823333793327	715.363066712044	742.6110928797849	765.7369894335396
178.0	447.84183714192324	656.1412883172017	716.0212773374717	743.1098419808164	766.0480961945801
179.0	448.4791644559077	656.8002432550707	716.664212215024	743.5538357885557	766.3601544685373
180.0	449.11649176989215	657.8346934401408	717.3005561915963	743.9978295962949	766.6352952083339
181.0	449.8958283976499	658.874984541053	717.9369001681686	744.451273278943	766.8596015003491
182.0	451.0542439941954	659.9152756419652	718.5879357074185	744.9270123578725	767.0839077923644
183.0	452.21265959074094	660.9388684709617	719.2502122224624	745.4027514368021	767.3065932235851
184.0	453.37107518728646	661.9252162225661	719.9124887375064	745.8987490238075	767.5290007273587
185.0	454.31924768298614	662.9115639741703	720.6204442195052	746.4138372741845	767.7467514645318
186.0	454.9724378583794	663.8979117257746	721.387857098495	746.9289255245616	767.9529081007238
187.0	455.6256280337726	664.8025182200414	722.155269977485	747.3824433800561	768.1590647369156
188.0	456.2788182091659	665.6600220973486	722.9470878323442	747.8134191639324	768.3399803363925
189.0	457.0389341995854	666.5175259746558	723.7952004620845	748.2443949478087	768.5110712077164
190.0	457.8829225701067	667.3750298519631	724.6433130918248	748.574482305164	768.6753397564627
191.0	458.726910940628	668.3371070380068	725.4396107191669	748.8991660004193	768.8018650206703
192.0	459.5708993111492	669.3035515640169	725.9835741135444	749.2380200736936	768.928390284878
193.0	460.2911086703395	670.2699960900269	726.5275375079218	749.6478991033005	769.0724386184334
194.0	460.95979966628556	671.0679847424823	727.0713899519742	750.0577781329073	769.2281283570672
195.0	461.6284906622316	671.6487784966484	727.6133684523452	750.426637378829	769.3838125642748
196.0	462.2971816581777	672.2295722508147	728.1553469527161	750.7424318162739	769.539388457792
197.0	462.85307396721504	672.7952760274115	728.6925737123523	751.0582262537189	769.6949643513093
198.0	463.38953577622146	673.2703238702838	729.0645355553082	751.2767479505794	769.8234340676562
199.0	463.9259975852279	673.745371713156	729.4364973982641	751.4546936804178	769.9259111528511
200.0	464.4624593942343	674.2204195560283	729.80845924122	751.6326394102562	770.0283882380461
