%z[mm]	ϕ=0.1	ϕ=0.3	ϕ=0.5	ϕ=0.7	ϕ=0.9
318.0	337.7070297875754	461.09257559184283	540.5053522683451	604.5221187648351	651.6006564127965
319.0	337.81604187025056	461.4857185529573	540.8800306486359	604.9392957363791	651.8315976303388
320.0	337.9250539529257	461.77313086610565	541.2549805221073	605.3564727079232	652.0599174778392
321.0	338.03406603560074	462.0572796607584	541.6299363421147	605.7736496794672	652.2882373253397
322.0	338.1430781182759	462.3414284554112	542.004892162122	606.1908266510113	652.5165571728402
323.0	338.2512521913111	462.62557725006394	542.3798479821294	606.5411777267885	652.7448770203406
324.0	338.34599808369893	462.90972604471676	542.7548038021367	606.837968924387	652.9554812307042
325.0	338.44074397608676	463.1938748393695	543.129759622144	607.1347601219856	653.160370085695
326.0	338.5354898684746	463.4780236340223	543.5476900058118	607.4315513195841	653.365258940686
327.0	338.6302357608625	463.7842183518963	543.9828106620798	607.7283425171826	653.5701477956769
328.0	338.7249816532503	464.1099094208844	544.4179313183479	608.025133714781	653.7750366506677
329.0	338.81972754563816	464.4356004898725	544.8530519746159	608.2595632185476	653.9734818786958
330.0	338.914473438026	464.76129155886065	545.2881726308839	608.4933259173044	654.1679930799156
331.0	339.0123896230553	465.0869826278488	545.7232932871519	608.7270886160615	654.3625042811354
332.0	339.1157937065379	465.4126736968369	546.1129604152198	608.9608513148185	654.5570154823552
333.0	339.2191977900204	465.73836476582505	546.447071979902	609.1946140135753	654.751526683575
334.0	339.322601873503	466.0560839870151	546.7811835445842	609.4308863450968	654.9417318306073
335.0	339.42600595698553	466.2944746164634	547.1152951092664	609.6705715759132	655.1273782816928
336.0	339.5294100404681	466.5328652459117	547.4494066739486	609.9102568067295	655.3130247327782
337.0	339.63281412395065	466.77125587536	547.7835182386308	610.1499420375459	655.4986711838636
338.0	339.7362182074332	467.0096465048083	548.1121664908759	610.3896272683621	655.684317634949
339.0	339.83844100408083	467.2480371342566	548.4168592943607	610.6293124991786	655.8649542523926
340.0	339.94006622385416	467.4864277637049	548.7215520978457	610.9552306962843	656.0363108490122
341.0	340.04169144362754	467.7248183931532	549.0262449013305	611.2954128372058	656.207667445632
342.0	340.1433166634009	467.9878128723372	549.3309377048155	611.6355949781274	656.3790240422517
343.0	340.24494188317425	468.26394272584133	549.6356305083003	611.9757771190491	656.5503806388713
344.0	340.34656710294763	468.5400725793455	549.9403233117852	612.3159592599707	656.7202732898837
345.0	340.44819232272096	468.81620243284976	550.3299380786696	612.6257331141398	656.8848342166336
346.0	340.54981754249434	469.09233228635395	550.7267948638992	612.8619156492564	657.0493951433834
347.0	340.639848098486	469.36846213985814	551.1236516491289	613.0980981843728	657.2139560701335
348.0	340.7294203441217	469.6445919933623	551.5205084343586	613.3342807194894	657.3785169968834
349.0	340.81899258975744	469.91837473748365	551.9173652195882	613.570463254606	657.5418973765438
350.0	340.9085648353932	470.18346312841385	552.3142220048179	613.8066457897226	657.6917492402818
351.0	340.9981370810289	470.4485515193441	552.6299086854955	614.0324519844941	657.8416011040198
352.0	341.08770932666465	470.7136399102743	552.9032445490298	614.2543560255372	657.9914529677578
353.0	341.1772815723004	470.9787283012045	553.1765804125641	614.4762600665802	658.1413048314957
354.0	341.2717520249986	471.2438166921347	553.4499162760984	614.6981641076233	658.2911566952337
355.0	341.38056730520066	471.508905083065	553.7232521396326	614.9200681486664	658.4313301570253
356.0	341.48938258540267	471.77399347399523	553.9965880031668	615.1319276319972	658.5709413701219
357.0	341.5981978656047	472.07093111422023	554.2455130498516	615.2914561908963	658.7105525832185
358.0	341.70701314580674	472.3772109310117	554.4567112391372	615.4509847497952	658.8501637963151
359.0	341.81582842600875	472.6834907478031	554.667909428423	615.6105133086942	658.9897750094117
360.0	341.92464370621076	472.98977056459455	554.8791076177088	615.7700418675932	659.1237902970274
361.0	342.03345898641277	473.29605038138595	555.0903058069945	615.9295704264922	659.256492388104
362.0	342.1605982293138	473.6023301981774	555.3015039962801	616.114399149708	659.3891944791804
363.0	342.30290557728995	473.9086100149689	555.5215676973577	616.3164235397766	659.521896570257
364.0	342.44521292526616	474.1826360623491	555.8017235685147	616.518447929845	659.6545986613337
365.0	342.5875202732424	474.39989064505056	556.0818794396719	616.7204723199136	659.7777925721673
366.0	342.72982762121853	474.617145227752	556.362035310829	616.922496709982	659.896403658099
367.0	342.8721349691947	474.8343998104535	556.6421911819862	617.1257444858256	660.0150147440307
368.0	343.0144423171709	475.05165439315493	556.9223470531432	617.368989439237	660.1336258299625
369.0	343.15674966514706	475.26890897585633	557.2025029243003	617.6122343926482	660.2522369158942
370.0	343.27112965842554	475.4861635585578	557.4203577053396	617.8554793460595	660.3668446757503
371.0	343.3799799482043	475.70341814125925	557.6285766494591	618.0987242994709	660.4780458253837
372.0	343.4888302379831	475.8866902612514	557.8367955935787	618.3419692528822	660.5892469750172
373.0	343.59768052776195	476.06875291309603	558.0450145376982	618.5623572137305	660.7004481246507
374.0	343.70653081754074	476.2508155649407	558.2532334818177	618.7563415825084	660.8116492742842
375.0	343.8153811073195	476.4328782167854	558.4614524259372	618.9503259512863	660.9164955062703
376.0	343.92423139709837	476.61494086863013	558.7099565156024	619.1443103200642	661.0120348782849
377.0	344.0345843317607	476.7970035204748	558.9989180416296	619.3382946888421	661.1075742502994
378.0	344.15556084910116	476.9790661723195	559.2878795676568	619.53227905762	661.203113622314
379.0	344.27653736644163	477.1665120102989	559.576841093684	619.7060860319873	661.2986529943287
380.0	344.39751388378215	477.3566301178365	559.8658026197113	619.8776092530853	661.3893917400969
381.0	344.5184904011226	477.5467482253742	560.1547641457386	620.0491324741834	661.4672761235527
382.0	344.63946691846303	477.73686633291186	560.4568472330245	620.2206556952814	661.5451605070084
383.0	344.7604434358035	477.9269844404495	560.7963648733677	620.3921789163795	661.623044890464
384.0	344.881419953144	478.11710254798714	561.1358825137108	620.566573677216	661.7009292739198
385.0	344.99130342725243	478.30722065552476	561.4754001540539	620.7455525292651	661.7834870246223
386.0	345.0854275249284	478.50102169289784	561.814917794397	620.9245313813142	661.8949001217306
387.0	345.1795516226044	478.7010695244665	562.1544354347402	621.1035102333633	662.006313218839
388.0	345.2736757202803	478.90111735603523	562.492960854465	621.2824890854124	662.1177263159473
389.0	345.3677998179563	479.10116518760395	562.7832512106231	621.4614679374615	662.2291394130555
390.0	345.46192391563227	479.3012130191727	563.0735415667814	621.6071013709782	662.3369756431836
391.0	345.55604801330827	479.5012608507414	563.3638319229395	621.7478390401001	662.3849920692298
392.0	345.6501721109842	479.7013086823101	563.6541222790977	621.888576709222	662.4330084952761
393.0	345.7360941059213	479.8788202277061	563.9444126352558	622.0293143783439	662.4810249213224
394.0	345.8186096323446	479.94847520434365	564.234702991414	622.1700520474657	662.5290413473688
395.0	345.90112515876785	480.0181301809812	564.4481973011416	622.2857051371067	662.5764019261179
396.0	345.9836406851911	480.0877851576187	564.6597002953412	622.3654538531537	662.6011697742352
397.0	346.0661562116144	480.15744013425626	564.8712032895406	622.4452025692007	662.6259376223526
398.0	346.1486717380376	480.22709511089374	565.0827062837402	622.5249512852477	662.6507054704698
399.0	346.2311872644609	480.2967500875313	565.2942092779397	622.6047000012946	662.6754733185871
400.0	346.3137027908842	480.3664050641688	565.5057122721392	622.6844487173416	662.7002411667045
