%z[mm]	ϕ=0.1	ϕ=0.3	ϕ=0.5	ϕ=0.7	ϕ=0.9
308.0	654.4322482079269	679.4130525218685	697.28205312855	694.9749354530273	698.7700344176304
309.0	654.3186286690146	679.0316280807186	696.8247239471832	694.5534194091791	698.3506642765789
310.0	654.2055485047504	678.6502036395688	696.3784884628433	694.1319033653309	697.9312941355274
311.0	654.0927380278101	678.2687791984189	695.9389091967197	693.7187964538251	697.523406266965
312.0	653.9799275508699	677.902998586437	695.4993299305959	693.3137530938803	697.1194778027091
313.0	653.8671170739298	677.5391734531008	695.0680525316459	692.9087097339357	696.7200306377664
314.0	653.7543065969895	677.1753483197648	694.6450769998694	692.514361280998	696.3410694125414
315.0	653.6445007446149	676.8150664934329	694.2221014680928	692.1243117612689	695.9621081873162
316.0	653.5407041413713	676.4703752179195	693.805519570811	691.7342622415399	695.5932613527383
317.0	653.4369075381277	676.1256839424059	693.3995937310203	691.3586748561693	695.2307360123151
318.0	653.3331109348842	675.7809926668924	692.9936678912296	690.9844122464651	694.8688203690674
319.0	653.2293143316406	675.443133476575	692.5916475170283	690.611982103488	694.5181841235692
320.0	653.125517728397	675.1126319164689	692.2013435395952	690.2531337727237	694.167547878071
321.0	653.0279579682551	674.7821303563628	691.811039562162	689.8942854419593	693.8228537919672
322.0	652.9303982081133	674.4516287962566	691.422787311173	689.5398671769725	693.4844146104889
323.0	652.8328384479713	674.135749978574	691.0488971452935	689.1947905724298	693.1459754290108
324.0	652.7352786878294	673.8240490872981	690.6750069794138	688.8497139678872	692.8239506078505
325.0	652.6377189276875	673.5123481960221	690.3011168135341	688.5124270528214	692.5032936500498
326.0	652.5458760965298	673.2019400765015	689.9418063573622	688.182202789548	692.1889624196793
327.0	652.4568917298643	672.9076916039224	689.5824959011901	687.8519785262746	691.8859271311479
328.0	652.3679073631988	672.6134431313434	689.2231854450182	687.5321890382473	691.5828918426165
329.0	652.2789229965333	672.3191946587642	688.8780361139965	687.2163125909374	691.2886899131058
330.0	652.1899386298677	672.0307584706791	688.5349098008533	686.9004361436275	690.9967675601164
331.0	652.1023015357695	671.7522031662336	688.19178348771	686.5974685892157	690.7072133864124
332.0	652.0173589868059	671.4736478617881	687.8603778330266	686.2954716282547	690.4255531436597
333.0	651.9324164378423	671.1950925573426	687.5328790644963	685.9953772224239	690.1438929009072
334.0	651.8474738888788	670.9271029713593	687.205380295966	685.7076994921792	689.8703681796335
335.0	651.7625313399152	670.6643962446071	686.8851016011344	685.4200217619343	689.6009112190991
336.0	651.6775887909516	670.4016895178548	686.5691549505217	685.1365629516764	689.3332078314974
337.0	651.6021197426365	670.1389827911025	686.2532082999089	684.8614540872258	689.0808482070563
338.0	651.5266506943215	669.8923656513432	685.9460289387679	684.586345222775	688.8284885826153
339.0	651.4511816460064	669.6463673418526	685.6476168670982	684.318406100832	688.5828345090486
340.0	651.3757125976913	669.4003690323622	685.3492047954286	684.0566124724669	688.3429280505168
341.0	651.3002435493762	669.1587582151226	685.0563678928729	683.7948188441019	688.1030215919851
342.0	651.2276028897647	668.9296830900287	684.7728229388404	683.5433294539855	687.8724481435605
343.0	651.156376424505	668.7006079649346	684.4892779848079	683.2954368262767	687.6421203006649
344.0	651.0851499592452	668.4715328398406	684.2098742157008	683.047544198568	687.4156044665972
345.0	651.0139234939855	668.2502957253383	683.94289400137	682.8110813151379	687.1945683952191
346.0	650.9426970287259	668.0353290193095	683.675913787039	682.5752957498871	686.973532323841
347.0	650.8744911511927	667.8203623132806	683.4107970608193	682.3414810811169	686.7624697187495
348.0	650.812326449113	667.6053956072517	683.1587247513775	682.1191163823761	686.5532204711643
349.0	650.7501617470332	667.4035420525814	682.9066524419358	681.8967516836352	686.3482605882812
350.0	650.6879970449535	667.2039690459736	682.6545801324941	681.6784072230205	686.1542190882759
351.0	650.6258323428737	667.0043960393657	682.4184119424411	681.4675404053203	685.9601775882705
352.0	650.5636676407939	666.8074820460721	682.1822437523881	681.2566735876201	685.7730814658903
353.0	650.5053627078884	666.6258573793361	681.946075562335	681.0531738771346	685.5887138847198
354.0	650.4470577749828	666.4442327126001	681.7229342222648	680.8556424560381	685.4055756220446
355.0	650.3887528420771	666.262608045864	681.5016538607636	680.6581110349417	685.2291986110927
356.0	650.3304479091715	666.0871909551291	681.2803734992623	680.469819630883	685.0528216001408
357.0	650.272142976266	665.9195333343955	681.0706811123714	680.28452267679	684.8816085914282
358.0	650.2208810431487	665.7518757136619	680.8648513836837	680.099225722697	684.7139879320994
359.0	650.1731406099256	665.5842180929284	680.6590216549962	679.9251410528375	684.5467418105983
360.0	650.1254001767023	665.4269276769687	680.4624231387938	679.7515474319224	684.3937281265514
361.0	650.0776597434791	665.27326578268	680.2713633500824	679.5800084596339	684.2407144425046
362.0	650.029919310256	665.1196038883913	680.0803035613711	679.4191893932235	684.0925846554371
363.0	649.9831044072523	664.9665796715108	679.8968295728026	679.2583703268131	683.9501527481792
364.0	649.9381405646875	664.8301350672425	679.7209413843769	679.1018238528393	683.8077208409213
365.0	649.8931767221228	664.6936904629741	679.5450531959511	678.9527544156297	683.6719142898984
366.0	649.8482128795581	664.5572458587059	679.3748784168581	678.80368497842	683.5368649224451
367.0	649.8032490369933	664.4256527032176	679.2142259866528	678.6615528723988	683.4043845759245
368.0	649.7582851944285	664.3037624452891	679.0535735564474	678.5247308223489	683.2770422712689
369.0	649.7184242027298	664.1818721873605	678.8968262931629	678.387908772299	683.1496999666133
370.0	649.678563211031	664.059981929432	678.7517945306412	678.2608328331753	683.0332614598088
371.0	649.6387022193323	663.9455762416495	678.6067627681194	678.1366807273295	682.9200940923597
372.0	649.5988412276337	663.8355732421882	678.463665313352	678.0125286214836	682.8090907860254
373.0	649.558980235935	663.7255702427267	678.3341080128636	677.899285990912	682.7064732165105
374.0	649.5252636430342	663.6155672432653	678.2045507123752	677.7863573020746	682.6038556469956
375.0	649.4946192495325	663.5248090394584	678.0749934118868	677.6754979056731	682.5056304615783
376.0	649.4639748560307	663.4355904193038	677.9614460268351	677.5744055695677	682.4098650112556
377.0	649.433330462529	663.3463717991491	677.8478986417833	677.4733132334624	682.3146584354698
378.0	649.4026860690274	663.2592016628673	677.7343512567317	677.3769024360151	682.2261583541267
379.0	649.3742633237804	663.1792012201407	677.6341809988814	677.2882075078377	682.1376582727834
380.0	649.3502838750433	663.0992007774139	677.5359217592028	677.1995125796602	682.0571517692871
381.0	649.3263044263061	663.0192003346872	677.4376625195241	677.1172045565536	681.9842391647454
382.0	649.302324977569	662.9465943766693	677.3508623533108	677.0395135732571	681.9113265602036
383.0	649.2783455288318	662.880854725881	677.2678818782528	676.9618225899607	681.8464102165698
384.0	649.2543660800947	662.8151150750929	677.1849014031945	676.893739618326	681.7819261032552
385.0	649.2348026978912	662.7493754243046	677.1112159929922	676.8283160070619	681.7200050869092
386.0	649.2152393156878	662.6961333916694	677.0431076217035	676.762892395798	681.6621850257127
387.0	649.1956759334843	662.645731726796	676.9749992504146	676.7086837274154	681.6043649645162
388.0	649.1761125512808	662.5953300619228	676.9148798633679	676.6546341362368	681.5541675987618
389.0	649.1565491690773	662.5466307498253	676.8627494605632	676.6028693105435	681.5056376976352
390.0	649.1401066963091	662.5115502599344	676.8106190577587	676.5609205143417	681.4610909034574
391.0	649.1252246782584	662.4764697700433	676.7638898850339	676.5189717181399	681.4280951194307
392.0	649.1103426602078	662.4413892801523	676.7261627624424	676.4817506512287	681.395099335404
393.0	649.0954606421571	662.4116029519845	676.6884356398509	676.4518744494651	681.3671827649717
394.0	649.0805786241065	662.3895172226869	676.6545153062835	676.4219982477016	681.3415236228036
395.0	649.0681469215219	662.3674314933891	676.6320153397886	676.3988592071779	681.3168494849406
396.0	649.0606158498696	662.3453457640915	676.6095153732937	676.3803172884413	681.2988733763524
397.0	649.0530847782172	662.3343550889566	676.5886268056357	676.3617753697048	681.2808972677641
398.0	649.0455537065649	662.3280360155745	676.5790180298371	676.3532253005432	681.2691655946228
399.0	649.0380226349125	662.3217169421924	676.5694092540384	676.3472170176767	681.2622591670538
400.0	649.0304915632602	662.3153978688104	676.5598004782397	676.3412087348104	681.2553527394848
