variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E74,84.94000000000001,894.0543712858957,896.4436098987876,907.7333007481891,896.9375343884903,4.596272059663825,192.69423733978348,0.0,0.956249954379489,-2.1858079441183498,0.0,0.7273002497926496,-1.3047801021480003,1.0
fitted_energy_accounting,E74,90.42000000000002,882.5291705997174,885.0797910239218,896.9375343884903,885.6395540565283,4.515815583443443,187.5994700166989,0.0,0.9527934603240688,-2.2824734125315436,0.0,0.6069016577969916,-1.3929118505271476,1.0
fitted_energy_accounting,E74,95.90000000000002,870.5356860107333,873.2141579320008,885.6395540565283,873.8439931419185,4.4430234701746505,182.80134372634703,0.0,0.9493106534708814,-2.377477392738904,0.0,0.5064340653557418,-1.4627324571830551,1.0
fitted_energy_accounting,E74,101.38000000000001,858.0634656111977,860.8417668980538,873.8439931419185,861.5465178213144,4.377004446652381,178.2574167822469,0.0,0.9457976726413952,-2.4725901526680274,0.0,0.42259805894044034,-1.5172499796805277,1.0
fitted_energy_accounting,E74,106.86000000000001,845.0953807443957,847.9497422086476,861.5465178213144,848.7349632548325,4.317041976931975,173.93165280009174,0.0,0.9422494664504629,-2.569331856528652,0.0,0.3526404158748251,-1.558786980420589,1.0
fitted_energy_accounting,E74,112.34,831.6091977736719,834.5182054511026,848.7349632548325,835.3902652253454,4.262559236058363,169.79298422014506,0.0,0.9386597291532993,-2.669014143873951,0.0,0.29426368691839283,-1.5886296638715798,1.0
fitted_energy_accounting,E74,117.82000000000002,817.5808986364564,820.5207714542754,835.3902652253454,821.4869794956777,4.213093619143858,165.81421858337245,0.0,0.935020784414182,-2.77282274462321,0.0,0.24555074671175087,-1.6054853353023688,1.0
fitted_energy_accounting,E74,123.30000000000003,802.994576375564,805.9236615805312,821.4869794956777,806.9924978531161,4.168279080253188,161.97112530469994,0.0,0.9313233670087365,-2.882075629213746,0.0,0.20490183427702277,-1.599594143638733,1.0
fitted_energy_accounting,E74,128.78,787.8764030467948,790.6798484117942,806.9924978531161,791.8616002247367,4.127837717078587,158.24141986954226,0.0,0.9275561080869588,-2.9991404804995785,0.0,0.1709820159470912,-1.530981338562408,1.0
fitted_energy_accounting,E74,134.26000000000002,772.4159590778767,774.7051381278977,791.8616002247367,776.0141078918507,4.091591072742705,154.60282673212382,0.0,0.9237039806596146,-3.1307421436843623,0.0,0.14267734537606072,-1.2501368672869069,1.0
