z_mm,solid_K,gas_in_K,gas_out_K,qsolar_W,qgas_W,qside_cavity_W,qcond_to_next_W,qrad_to_next_W,h_W_m2_K,Nu,beta_tr_1_m,ell_rad_m,k_rad_W_m_K,tau_cell,tau_channel
57.54,314.21524626175454,313.2204172311079,314.0222376176251,0.0,0.10591510013437005,0.01955745403202958,-2.397943231092534,-0.0008343259576479426,65.87969973293781,3.6099999999999994,666.9644127551262,0.0014993303703703705,0.014066613814288597,3.654964981898092,1.0004466191326893
63.02,315.06272828553574,314.0222376176251,314.86161344339695,0.0,0.1108808137469044,0.022351543911016222,-2.5091897650136956,-0.000979550372425534,66.0327111449296,3.61,597.2098356478532,0.0016744533333333334,0.015837061429604907,3.272709899350236,0.8958147534717799
68.50000000000001,315.9507200555503,314.86161344339695,315.7410291847902,0.0,0.11617550216443276,0.02527919163403345,-2.627504641287793,-0.0011405152896703731,66.19280844621701,3.61,539.9999999999999,0.0018518518518518521,0.017663418268838684,2.9591999999999996,0.8099999999999998
73.98000000000002,316.8818933640548,315.7410291847902,316.6631337679814,0.0,0.12182101109133206,0.028349205916185036,-2.7533223426772753,-0.0013176248506213703,66.36044740644643,3.6100000000000008,492.7928138396664,0.0020292503703703705,0.019527127924474436,2.700504619841372,0.7391892207594996
79.46000000000002,317.85909735854875,316.6631337679814,317.6307526273243,0.0,0.12784079817888547,0.031570980200598404,-2.8871046691968445,-0.0015111643427998755,66.53611241254387,3.6100000000000008,453.64366592470714,0.002204373333333334,0.021409156187890646,2.4859672892673954,0.6804654988870608
84.94000000000001,318.8853713355802,317.6307526273243,318.64690055653443,0.0,0.13426004085579948,0.03495453483872166,-3.029342633336259,-0.0017212606664697176,66.72031836622067,3.609999999999999,421.0623496651462,0.0023749451851851856,0.023289911865744275,2.3074216761650015,0.6315935244977193
90.42000000000002,319.96395862184613,318.64690055653443,319.71479561372587,0.0,0.1411057791719998,0.038510562855355285,-3.1805585214725722,-0.0019478343160782693,66.91361270151174,3.61,393.903885117786,0.0025386903703703704,0.02514915421990241,2.1585932904454674,0.590855827676679
95.90000000000002,321.09832165874445,319.71479561372587,320.837874227758,0.0,0.14840707875288744,0.042250479681381625,-3.3413081439992918,-0.002190541088430686,67.11657754988002,3.61,371.2871287128712,0.002693333333333334,0.026965884953225563,2.0346534653465342,0.5569306930693069
101.38000000000001,322.29215842289574,320.837874227758,322.01980764466913,0.0,0.15619521283528534,0.046186477291094326,-3.512183288973149,-0.0024487013182917516,67.32983207028023,3.61,352.53490879007927,0.0028365985185185186,0.02871822231884087,1.9318913001696345,0.5288023631851189
106.86000000000001,323.5494203300838,322.01980764466913,323.26451986372547,0.0,0.16450386494646335,0.050331583230257736,-3.6938143924950713,-0.002721213932624326,67.55403496088228,3.61,337.1305049665566,0.002966210370370371,0.030383254520442902,1.8474751672167304,0.5056957574498349
112.34,324.8743317859334,323.26451986372547,324.5762072279516,0.0,0.1733693544215254,0.05469972507334484,-3.8868734388801256,-0.0030064519804580423,67.7898871701583,3.6100000000000003,324.6865692318349,0.0030798933333333334,0.03193686908214816,1.7792823993904554,0.4870298538477523
117.82000000000002,326.27141156418935,324.5762072279516,325.9593598516544,0.0,0.18283088729343278,0.05930580090625202,-4.092077110158987,-0.0033021355092301067,68.03813482639399,3.61,314.92374646352295,0.0031753718518518523,0.03335355428191577,1.725782130620106,0.4723856196952844
123.30000000000003,327.7454962153601,325.9593598516544,327.4187850891319,0.0,0.19293083566446687,0.0641657565029847,-4.310190210365448,-0.003605176675526063,68.29957240638913,3.609999999999999,307.6572470373746,0.003250370370370371,0.034606168042948186,1.6859617137648129,0.4614858705560619
128.78,329.30176573490763,327.4187850891319,328.959633274975,0.0,0.2037150493178944,0.0692966699519121,-4.54202940634685,-0.003911490754336015,68.5750461662943,3.61,302.7905174084361,0.0033026133333333343,0.03566566883805315,1.65929203539823,0.4541857761126541
134.26000000000002,330.94577175530975,328.959633274975,330.5874260006624,0.0,0.2152332044579868,0.07471684460305564,NaN,NaN,68.86545786055935,3.61,300.316065975213,0.0033298251851851856,0.03650080215329121,1.6457320415441674,0.45047409896281954
