variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_measurement_bias,E74,63.02,817.1036598614759,826.5575321736201,836.2497223189431,826.5863171936518,8.947540744493816,353.22455791394736,0.011137398273156315,5.819220586500252,0.9970300809620847,-1.9286262172234188,1.6907330502172502
fitted_measurement_bias,E74,68.50000000000001,807.4245235040511,816.7621063127236,826.5863171936518,816.7893801653054,9.111298604674264,356.59118311366564,0.010746278480552257,5.886676653712446,0.9972238123842929,-1.9512932621496721,1.6699358043458092
fitted_measurement_bias,E74,73.98000000000002,797.5766697114295,806.8046920756962,816.7893801653054,806.8305367877518,9.282602764226908,360.0820852157408,0.01035784978368646,5.956701990079936,0.9974115654065762,-1.9794127023068235,1.6503419851955716
fitted_measurement_bias,E74,79.46000000000002,787.5302433642428,796.6546760554609,806.8305367877518,796.6791626800982,9.462478681212906,363.7148002037647,0.009971351040094691,6.029646564280448,0.9975936556836242,-2.013380042793407,1.6318159803901788
fitted_measurement_bias,E74,84.94000000000001,777.2518090283431,786.2789761333391,796.6791626800982,786.3021649222022,9.652112988850792,367.50936074216014,0.0095860018320833,6.105910098940785,0.997770348756836,-2.0536268389270615,1.614420976962517
fitted_measurement_bias,E74,90.42000000000002,766.7041245979195,775.6419903412809,786.3021649222022,775.6639305334347,9.852882372453752,371.4886990088242,0.009201013797011671,6.185949861826103,0.9979418543301313,-2.10058652242016,1.5984502975879806
fitted_measurement_bias,E74,95.90000000000002,755.8452576560724,764.705759644263,775.6639305334347,764.7264890270716,10.066385090126195,375.67905808154757,0.008815581417315043,6.270288503759528,0.9981083172531086,-2.1546513952111908,1.5846145429429732
fitted_measurement_bias,E74,101.38000000000001,744.6265405404828,753.4305105736519,764.7264890270716,753.4500548186109,10.294473707339149,380.11037665178753,0.008428840154790108,6.359521184682995,0.9982698050426,-2.216097717729793,1.574504353002542
fitted_measurement_bias,E74,106.86000000000001,732.9881016572741,741.7759561043214,753.4500548186109,741.7943277453234,10.539283483742457,384.81653429311785,0.008039759507347729,6.4543196558648175,0.9984262904185099,-2.2849380614058545,1.5716222372747046
fitted_measurement_bias,E74,112.34,720.8491793960055,729.7041653708661,741.7943277453234,729.7213621107225,10.803241435367594,389.8351753792615,0.007646901715186176,6.5554275513782985,0.9985776254012394,-2.360618328522488,1.5836280576452395
fitted_measurement_bias,E74,117.82000000000002,708.0872269612565,717.185716390514,729.7213621107225,717.2017181393894,11.08901929520603,395.2064496124728,0.007247906196796611,6.663633501666405,0.9987235002302597,-2.4413874523058317,1.627176280489547
fitted_measurement_bias,E74,123.30000000000003,694.4931560640277,704.2127364815581,717.2017181393894,704.2275000879546,11.399343418487287,400.96915311733744,0.006838426666306458,6.7796915871444625,0.9988633746058483,-2.5229812722461444,1.738252358777177
fitted_measurement_bias,E74,128.78,679.6764183339772,690.8263672125224,704.2275000879546,690.8398171420706,11.73646026841036,407.1508486314788,0.00641001269354193,6.904120657331151,0.998996358765102,-2.59587753046624,1.9940598365151387
fitted_measurement_bias,E74,134.26000000000002,662.8665061007154,677.1743080196641,690.8398171420706,677.1863199436197,12.10079861652824,413.7443390325779,0.005946076721730309,7.0367305356706895,0.9991210042854588,-2.6395923353158497,2.558811117985343
